dates,satname,nzd0594-0000,nzd0594-0001,nzd0594-0002,nzd0594-0003,nzd0594-0004,nzd0594-0005,nzd0594-0006,nzd0594-0007,nzd0594-0008,nzd0594-0009,nzd0594-0010,nzd0594-0011,nzd0594-0012,nzd0594-0013,nzd0594-0014,nzd0594-0015,nzd0594-0016,nzd0594-0017,nzd0594-0018,nzd0594-0019,nzd0594-0020,nzd0594-0021,nzd0594-0022,nzd0594-0023,nzd0594-0024,nzd0594-0025,nzd0594-0026,nzd0594-0027,nzd0594-0028,nzd0594-0029,nzd0594-0030,nzd0594-0031,nzd0594-0032,nzd0594-0033,nzd0594-0034,nzd0594-0035,nzd0594-0036,nzd0594-0037,nzd0594-0038,nzd0594-0039,nzd0594-0040,nzd0594-0041,nzd0594-0042,nzd0594-0043,nzd0594-0044,nzd0594-0045,nzd0594-0046,nzd0594-0047,nzd0594-0048,nzd0594-0049,nzd0594-0050,nzd0594-0051,nzd0594-0052,nzd0594-0053,nzd0594-0054,nzd0594-0055,nzd0594-0056,nzd0594-0057,nzd0594-0058,nzd0594-0059,nzd0594-0060,nzd0594-0061,nzd0594-0062,nzd0594-0063,nzd0594-0064,nzd0594-0065,nzd0594-0066,nzd0594-0067,nzd0594-0068,nzd0594-0069,nzd0594-0070,nzd0594-0071,nzd0594-0072,nzd0594-0073,nzd0594-0074,nzd0594-0075,nzd0594-0076,nzd0594-0077,nzd0594-0078,nzd0594-0079,nzd0594-0080,nzd0594-0081,nzd0594-0082
2017-04-04 22:20:20+00:00,L8,224.17,198.58,215.07,189.10,214.40,238.50,211.62,216.72,205.06,216.89,231.20,272.06,225.95,221.32,215.50,216.70,217.39,248.67,217.11,220.15,209.82,217.36,218.52,218.78,213.43,211.44,213.67,213.12,189.84,208.25,221.95,227.61,226.51,214.60,220.01,211.03,223.13,211.78,223.85,226.30,225.83,238.79,239.65,233.97,242.68,208.82,213.70,223.28,220.42,217.51,226.96,247.16,213.75,211.90,212.23,213.40,228.97,223.07,221.56,217.48,226.81,222.68,214.27,205.64,220.84,213.97,220.33,233.83,223.57,219.98,220.30,222.47,230.63,237.15,232.82,218.09,228.02,236.67,290.90,472.76,497.93,483.50,227.59
2017-04-20 22:20:11+00:00,L8,224.62,202.42,218.32,188.68,221.95,236.89,227.67,218.21,218.85,219.42,227.31,275.79,229.97,229.62,217.89,221.50,220.46,253.28,225.88,216.28,219.64,211.14,217.73,219.34,212.58,211.11,217.93,210.00,184.31,220.31,230.90,228.63,231.25,220.84,220.99,215.10,225.69,218.05,240.03,228.64,234.43,240.16,248.20,243.60,250.29,218.59,211.75,231.67,227.67,226.15,229.58,249.38,217.32,216.50,214.74,218.38,236.46,226.48,227.22,218.99,228.45,228.97,213.30,223.36,221.18,228.88,222.15,232.49,231.33,215.55,221.53,229.09,224.19,241.02,235.20,217.59,236.46,237.64,276.55,417.11,485.83,235.67,234.02
2017-04-28 22:23:37+00:00,L7,,,,,,,,,,,,,,,975.36,905.70,944.67,,490.08,,476.42,344.17,289.53,,82.45,487.18,441.06,349.77,,,487.77,318.71,423.26,,320.52,,270.62,251.64,257.52,267.92,265.38,260.96,276.02,246.57,259.99,264.23,240.24,227.94,243.42,222.86,229.88,,,,241.20,242.40,,283.48,245.19,230.40,246.77,,,,,216.71,233.67,239.07,243.62,240.86,251.26,,247.99,,,,,,,,,,
2017-05-14 22:23:40+00:00,L7,260.42,237.71,248.67,280.80,,,,,311.40,309.91,310.67,346.71,319.42,260.88,481.41,467.76,995.33,280.05,560.59,,422.27,378.75,,,,,320.89,358.10,380.42,369.44,494.32,485.73,443.76,,320.00,263.15,286.24,270.15,272.22,269.09,264.48,271.28,,,,,,,,,,,,,,,255.96,250.52,241.71,224.66,240.91,238.09,232.40,227.38,239.93,246.07,242.04,238.44,,,,249.84,246.35,257.93,249.43,241.98,250.70,253.82,345.68,491.83,490.25,248.06,256.61
2017-05-21 22:29:28+00:00,L7,230.84,198.86,217.38,197.09,226.65,269.60,,,,219.98,228.06,267.63,228.12,222.35,228.16,224.58,,,,,,,,,,,219.45,222.84,186.78,231.83,237.25,234.62,236.00,214.82,221.30,213.43,219.62,223.87,240.36,240.87,238.56,248.81,251.56,254.36,,,,,,,,,,,,,,,,,235.43,230.84,213.33,214.84,224.73,223.36,227.54,241.31,237.00,,,,,,,,,,,,,,
2017-05-22 22:20:42+00:00,L8,217.96,193.22,210.49,183.42,207.40,231.58,209.21,206.27,199.53,210.46,220.50,241.65,224.06,217.71,216.18,216.44,211.68,231.99,214.65,212.11,200.54,201.08,201.07,200.18,194.70,192.79,204.70,205.99,157.41,212.40,222.89,226.59,224.31,215.02,220.44,212.09,220.91,210.77,226.81,227.58,225.52,235.55,232.92,229.22,224.33,202.04,205.27,216.24,227.11,204.92,230.32,239.62,214.72,213.87,210.03,214.70,227.86,225.39,221.02,217.96,223.69,218.15,213.18,204.09,217.35,218.33,217.83,229.28,224.38,214.50,226.48,217.52,224.72,236.00,226.80,215.42,233.26,237.95,290.97,457.25,498.31,222.81,229.16
2017-06-15 22:23:48+00:00,L7,253.33,225.04,239.83,,268.16,304.51,232.77,235.42,315.71,276.53,,,,,984.94,969.62,,,,,,,,,,,413.90,,,,293.81,284.66,425.13,236.48,236.89,232.11,252.71,240.28,257.90,258.41,254.76,271.37,260.19,253.17,256.20,232.42,224.09,238.36,244.22,225.06,244.37,250.94,229.26,246.26,234.09,237.46,247.46,251.15,238.83,220.32,,,,,216.82,221.48,,,233.53,218.97,221.54,,236.30,,,,,,,,,,
2017-06-23 22:20:32+00:00,L8,236.88,205.61,229.58,232.05,240.57,272.99,227.88,217.56,212.61,221.62,245.35,320.61,295.34,239.05,240.24,231.16,269.86,275.68,229.93,,,,,,,,,,234.24,262.67,291.11,281.50,282.58,239.58,236.50,240.23,253.71,242.06,256.29,259.33,250.70,264.42,264.41,256.83,256.17,232.38,224.79,238.81,247.38,230.57,243.77,252.34,242.82,247.58,243.91,243.87,250.35,251.46,237.00,225.45,243.74,239.56,224.31,222.70,223.59,230.16,231.33,235.27,235.06,240.13,245.16,241.59,244.61,253.94,,,,,,,,,
2017-07-17 22:23:27+00:00,L7,,,,,,,208.07,202.78,196.53,207.20,214.31,273.96,229.56,230.59,216.61,232.66,225.43,238.22,213.96,218.77,,,,,198.17,202.04,202.64,257.91,164.85,227.53,230.81,232.48,236.43,227.93,226.45,215.97,222.39,223.85,,,,,,,,213.17,212.09,219.79,230.54,209.61,230.84,243.17,214.82,218.03,213.10,218.88,240.23,225.09,223.69,215.46,219.53,226.29,210.75,201.70,220.35,212.14,,,,212.16,219.72,212.34,232.80,236.87,231.33,216.05,227.37,232.28,276.31,326.83,234.44,202.70,233.25
2017-08-02 22:23:25+00:00,L7,238.19,194.52,216.47,183.85,219.68,231.15,218.92,208.31,,,,274.71,231.24,228.40,224.57,225.61,216.98,,,,,,,,,,,,183.94,227.57,235.73,236.32,235.90,236.21,227.42,217.24,227.22,227.82,238.36,233.92,241.58,252.37,250.04,242.82,252.09,218.82,214.96,,,,,249.55,227.88,223.31,,,,,,,,,212.93,214.80,217.53,221.19,221.11,229.17,226.82,222.73,,,,,,,,,,,,,
2017-08-17 22:27:01+00:00,L8,211.69,179.75,208.03,179.54,208.64,239.66,204.67,198.03,191.73,202.36,211.15,229.02,217.42,208.74,213.95,212.41,208.77,,,,,,,,,,,,,207.10,218.23,219.56,216.36,213.26,214.42,210.42,205.22,197.86,218.96,221.67,221.40,233.90,239.81,223.97,230.42,,202.61,215.04,217.89,204.93,230.63,,201.72,206.40,204.58,212.40,224.16,224.09,217.05,208.68,226.67,210.57,209.14,214.82,216.54,215.41,222.21,220.45,216.49,213.18,218.58,211.41,217.07,228.22,223.35,214.41,-23.61,28.40,28.13,,,,
2017-09-18 22:27:06+00:00,L8,233.97,204.47,226.79,227.49,233.62,267.03,215.95,211.81,216.82,223.21,245.32,317.35,282.32,232.28,223.93,225.89,239.57,281.10,224.84,224.62,214.76,221.95,236.49,230.77,234.12,244.06,242.85,243.63,230.82,266.16,286.85,279.96,277.88,230.83,224.67,225.51,242.48,230.98,254.17,256.08,248.54,257.46,253.47,248.07,252.23,222.73,218.06,229.86,241.26,225.80,236.53,250.37,231.71,236.97,238.29,238.82,238.20,240.48,234.10,218.94,235.73,233.93,214.31,222.43,236.23,235.95,228.54,232.44,240.80,239.61,246.41,235.93,243.33,245.35,245.01,230.37,240.61,247.26,333.23,480.41,446.36,238.56,247.33
2017-09-27 22:21:24+00:00,L8,235.14,204.34,227.21,212.71,231.42,258.11,229.23,218.62,212.94,221.51,237.49,294.30,,231.45,225.75,225.50,233.48,260.86,228.24,219.05,221.33,222.29,225.89,223.81,219.76,228.43,224.62,215.92,212.41,218.53,234.85,246.03,245.84,222.62,222.09,214.75,225.90,230.02,245.08,236.54,239.17,244.28,250.97,242.51,250.77,218.85,212.01,227.05,232.36,222.23,229.61,247.73,217.23,218.28,213.89,217.27,236.14,224.16,223.47,217.94,229.75,225.07,219.19,210.07,222.26,228.59,222.40,234.57,224.19,222.53,231.51,227.27,237.56,239.60,238.27,224.27,236.00,240.63,305.98,492.01,490.61,483.23,239.73
2017-10-13 22:21:04+00:00,L8,211.71,184.71,204.78,179.48,203.95,222.18,204.02,204.48,200.50,214.81,215.37,235.89,219.40,212.66,213.06,208.46,207.14,221.65,216.50,212.25,203.85,204.24,208.46,213.11,210.80,206.47,210.68,209.41,191.86,200.69,217.62,215.54,213.85,210.33,216.90,208.02,201.40,202.53,213.37,215.66,222.63,229.91,232.25,223.75,236.14,191.03,201.34,210.15,215.13,198.44,229.15,,199.71,206.97,198.82,211.20,223.30,218.35,217.93,212.13,224.28,216.32,211.90,197.72,217.79,205.32,217.23,225.88,220.05,210.39,212.47,204.82,217.02,221.24,214.22,215.41,222.18,233.62,254.05,254.72,228.19,,222.35
2017-11-30 22:20:56+00:00,L8,,,,,,247.49,232.08,224.06,219.03,225.54,,278.55,235.59,231.04,229.64,228.20,229.21,256.19,231.16,233.47,227.23,233.95,225.43,228.67,226.45,226.09,227.97,219.87,221.98,221.14,235.77,236.20,241.68,221.37,227.01,215.88,230.34,236.76,245.64,237.61,240.46,256.89,258.54,253.87,254.27,223.02,221.12,238.56,248.40,226.18,245.87,254.62,222.07,222.47,220.83,221.14,244.83,239.04,235.20,223.03,240.71,239.18,225.08,225.70,227.23,235.04,235.00,239.21,233.70,238.75,239.02,245.30,243.61,250.77,251.01,233.47,241.15,246.99,336.44,493.96,416.43,479.62,250.79
2017-12-15 22:29:19+00:00,L7,220.88,197.01,217.85,189.04,218.75,240.27,,,,,226.55,272.31,228.62,219.79,218.07,217.32,217.93,250.54,217.76,220.94,212.42,213.54,219.18,,,,,217.76,203.22,213.13,228.02,231.91,234.62,214.55,214.18,209.11,221.48,219.07,238.05,233.06,232.80,240.13,245.84,240.71,239.87,,,,,,,,,,,,,,,,,225.70,209.98,217.84,218.48,217.54,220.13,224.51,227.54,220.25,,,,,230.57,216.36,231.53,239.50,274.87,363.15,239.54,230.58,240.73
2018-01-01 22:20:56+00:00,L8,239.50,209.17,232.74,234.14,241.70,273.27,221.68,216.06,217.64,227.72,251.84,326.75,298.77,237.64,956.41,887.68,269.88,278.65,228.59,226.10,223.44,223.08,243.78,226.52,243.68,253.83,488.04,361.55,396.47,437.62,491.81,301.65,293.30,,277.66,,252.50,240.45,258.47,255.30,256.64,262.31,263.73,248.57,257.57,222.12,223.03,238.56,248.33,228.60,240.99,250.10,233.24,243.95,241.02,238.74,248.60,249.38,238.85,222.68,240.78,237.54,224.76,225.52,231.16,234.01,231.11,236.03,240.53,243.64,246.94,244.66,245.23,254.58,250.18,230.93,247.18,248.86,321.24,493.99,432.40,246.44,252.37
2018-02-17 22:28:27+00:00,L7,,,,,,,,,,,,330.35,305.38,240.72,224.15,219.92,249.01,281.01,217.66,206.84,212.44,212.12,239.14,231.61,,,,381.18,395.46,451.31,474.46,422.89,403.65,349.06,303.60,,254.73,238.87,261.19,255.28,249.85,256.56,257.71,242.97,247.09,224.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.16,235.44,219.07,235.43,239.39,289.77,377.28,236.36,231.91,241.90
2018-02-26 22:22:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,212.97,210.08,,,,,201.87,204.27,188.61,201.81,225.22,228.06,225.44,225.60,220.65,214.17,223.09,219.00,235.10,231.72,231.85,242.47,262.62,,,,,,,,,,,,,,,,223.53,219.26,221.68,221.45,213.01,204.87,211.79,211.46,221.61,221.15,,,,,,,,,,,,,,,
2018-06-02 22:20:42+00:00,L7,248.91,224.48,243.59,,,,,187.68,193.21,249.56,,,,,967.75,872.47,949.96,295.37,,,,,,,,383.30,448.09,373.00,395.21,434.14,478.21,315.40,,,319.07,266.30,275.57,267.45,,,,,,,,,,231.71,244.89,225.59,246.42,248.98,,244.61,242.89,243.56,254.39,251.59,240.31,224.62,227.26,221.99,217.77,219.86,233.72,,219.75,,,,237.78,230.61,238.32,241.91,232.56,229.10,244.89,258.65,279.51,325.26,240.77,239.82,258.05
2018-07-11 22:26:08+00:00,L7,,,,,388.06,418.27,393.06,,,,,,,224.40,274.99,248.87,245.36,276.87,,,,,,224.94,,,,224.08,198.36,385.94,232.62,249.62,250.99,,383.45,,,,,,,230.83,,,,,,-25.10,,,,,,,,,,,,,,220.74,215.54,207.25,,,217.52,215.21,,221.35,,,,,228.19,483.65,467.20,441.93,324.49,382.97,243.09,239.15,243.61
2018-07-12 22:19:56+00:00,L8,242.92,219.48,238.06,250.61,265.80,294.14,234.58,269.70,286.70,281.28,288.66,339.03,303.49,249.20,931.84,720.39,975.79,294.42,231.40,221.58,222.88,,,,441.98,445.13,478.34,356.33,378.98,367.74,493.32,490.52,430.73,357.18,289.59,266.00,273.08,265.15,277.96,261.20,262.02,267.99,266.83,259.12,257.15,238.19,242.92,243.39,249.35,231.19,250.77,255.51,246.37,248.12,247.00,247.14,256.34,253.54,246.77,231.72,247.39,243.76,225.49,227.20,236.87,235.17,236.94,237.37,239.92,243.90,246.63,241.64,246.49,252.02,,,,,,,,,
2018-08-05 22:19:32+00:00,L7,227.20,201.79,,,,,,195.97,197.20,206.64,212.87,279.70,234.93,237.00,227.24,224.06,236.51,276.22,224.97,218.89,,,,,206.37,203.01,212.68,220.78,157.82,225.40,231.80,234.34,240.69,220.93,220.15,218.83,223.65,225.68,240.66,,,,,,,,216.86,226.89,237.94,206.29,241.72,245.49,225.03,220.60,219.26,225.99,241.36,238.99,229.16,220.39,229.84,227.63,211.90,204.00,217.39,217.15,,,,,226.08,216.79,226.99,234.89,228.70,218.41,236.43,234.44,291.58,359.61,236.79,233.48,181.06
2018-09-06 22:19:17+00:00,L7,235.21,202.27,219.71,197.47,223.81,257.29,220.05,,,,,269.95,233.09,228.03,225.28,227.13,226.67,241.67,,,,,,,,,,,184.69,220.07,231.05,234.40,231.37,225.96,224.76,214.07,224.60,219.03,242.95,234.68,238.54,248.21,251.11,245.23,253.74,220.78,214.48,,,,,229.50,225.47,,,,,,,,,,219.55,221.55,228.95,225.97,221.74,234.96,226.69,228.68,,,,,241.23,225.73,234.33,242.90,291.41,461.91,486.56,241.66,244.08
2018-09-13 22:24:55+00:00,L7,250.71,218.24,242.41,248.01,236.11,269.31,207.08,202.24,203.07,231.89,,,,,,934.24,,,,,,,,,,,384.68,444.97,,,,301.64,405.82,,289.23,,258.58,239.21,259.41,251.94,250.65,257.46,256.64,240.70,245.10,220.22,215.93,222.50,234.79,211.35,234.87,237.82,225.20,232.66,223.81,230.57,236.20,239.71,224.40,215.10,225.61,214.76,,,,221.70,219.99,226.98,225.55,215.01,218.29,221.97,226.20,231.03,223.49,-74.73,-10.24,10.16,,,,229.12,238.79
2018-09-21 22:26:37+00:00,L8,219.32,198.31,212.60,186.88,211.43,244.16,210.79,204.92,210.88,212.20,225.93,269.98,223.87,215.63,215.84,219.55,213.75,237.24,215.66,221.80,209.05,204.83,210.06,214.33,209.47,205.35,194.52,204.96,191.37,202.10,220.28,223.35,234.16,221.49,220.51,214.45,217.25,222.72,237.05,229.27,235.30,,,,,,,,,,,,,,,,,,,211.02,235.22,228.73,207.57,216.48,219.50,220.08,225.62,220.36,234.13,222.45,217.83,,,,,,,,,,,,
2018-11-25 22:17:02+00:00,L7,259.78,230.29,257.78,287.49,360.19,361.44,364.11,318.60,,,,338.51,304.19,254.85,569.33,815.92,796.91,305.38,218.70,221.99,223.72,473.39,456.65,358.43,377.47,385.08,,,396.85,421.74,485.51,315.01,429.05,374.12,343.39,289.52,280.31,,282.02,265.31,266.55,266.71,266.02,249.88,,266.03,235.39,216.13,219.03,205.44,227.08,237.44,229.67,232.11,223.25,,,,,,,,216.21,219.01,226.22,229.92,224.72,233.85,232.20,230.57,240.50,,,,,222.15,232.05,241.01,307.16,461.05,485.84,237.37,239.48
2018-12-02 22:23:01+00:00,L7,219.84,199.25,213.06,183.49,213.83,225.55,,,,,215.33,228.86,217.85,207.41,214.45,211.60,208.75,221.23,219.00,223.04,215.02,215.57,215.70,210.27,,,,213.54,200.99,200.68,222.26,221.65,218.73,206.28,206.52,206.61,203.36,200.16,222.62,221.45,229.10,242.51,235.64,232.57,242.57,205.81,,,,,,,,,,,,,,,232.66,221.64,208.54,212.21,216.71,222.64,225.11,230.23,231.09,211.91,,,,,218.68,211.61,216.17,232.64,268.08,452.26,488.25,208.93,214.60
2018-12-27 22:16:08+00:00,L7,,,,249.28,249.47,282.80,221.46,221.88,230.58,252.09,286.72,337.32,303.01,235.25,228.28,226.67,,,,,,,254.28,235.01,250.24,263.97,250.07,240.60,250.33,258.88,,,,,,,,,,,,,250.14,240.71,246.53,216.91,213.74,227.29,221.44,207.19,223.97,242.49,219.24,224.57,218.35,218.99,232.87,230.76,220.30,218.76,231.45,228.72,218.69,221.34,,,,,241.80,226.01,246.66,233.04,233.17,241.67,236.40,224.22,243.55,254.69,48.61,127.38,,,
2019-02-05 22:20:57+00:00,L8,267.11,234.81,249.87,268.94,342.59,341.17,323.43,309.79,298.92,298.80,321.02,345.61,315.65,,956.12,856.94,993.82,683.20,584.71,234.93,574.27,374.65,493.04,489.18,407.13,398.72,487.97,358.01,382.22,364.32,491.06,446.67,433.93,372.19,335.94,277.86,286.72,291.49,294.59,277.93,273.49,270.12,265.12,257.75,,276.53,243.15,243.14,250.26,228.16,245.57,254.97,245.57,247.89,246.29,250.00,260.86,257.40,249.87,233.30,246.76,236.73,225.21,226.01,240.55,235.09,230.87,238.18,243.07,244.09,248.04,244.58,249.35,254.45,249.59,230.08,243.56,252.79,336.50,493.99,446.87,247.34,254.17
2019-02-12 22:26:43+00:00,L8,225.30,198.57,219.11,193.38,224.24,245.60,215.38,208.63,215.13,216.17,231.88,281.37,234.72,223.43,219.75,219.88,223.33,254.74,217.60,223.59,214.13,211.23,221.69,226.32,218.61,212.52,217.97,216.77,200.39,206.48,226.93,225.74,233.54,219.54,220.05,214.49,213.24,221.65,235.99,227.33,233.95,240.90,246.27,242.30,246.37,218.16,210.16,227.09,235.64,212.67,227.33,246.40,226.98,208.46,206.00,213.11,228.28,228.03,223.50,211.34,234.09,228.93,207.95,214.26,220.39,222.26,225.80,224.39,234.48,224.78,217.84,228.11,228.87,233.05,224.52,217.73,227.28,234.94,289.77,480.14,479.61,231.33,235.83
2019-02-28 22:26:39+00:00,L8,209.58,190.80,206.22,177.38,203.58,229.39,204.16,199.96,199.93,208.70,222.58,255.68,217.60,214.45,211.42,209.50,210.20,221.70,208.96,207.03,205.70,198.21,199.39,204.03,202.14,204.59,200.11,203.15,183.72,135.63,209.56,216.52,218.63,209.78,216.69,211.92,211.34,225.45,218.34,,,220.22,235.37,220.58,217.09,,,,183.94,113.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-01 22:26:30+00:00,L8,224.59,198.72,216.71,188.01,216.68,236.66,215.92,216.93,218.92,211.72,229.37,273.47,224.89,221.76,215.54,211.83,213.31,244.81,,,,,,,,,,,197.04,216.19,230.44,224.02,232.78,208.70,217.15,214.46,224.19,227.64,238.14,226.05,235.33,244.85,229.99,216.27,222.15,,185.25,208.57,207.08,206.92,,,,,,,,,,229.15,245.13,232.17,218.00,219.48,218.49,209.67,204.37,209.33,210.45,197.19,204.53,207.68,203.94,218.17,216.73,,,,,,,,
2019-04-02 22:13:06+00:00,L7,,,221.73,211.57,230.01,258.02,215.52,215.90,213.44,220.68,237.38,,,,,,,,,,214.07,221.36,226.32,217.84,222.88,234.21,226.27,221.86,,,,,252.86,,217.25,218.20,233.92,230.64,247.39,241.06,239.98,252.03,247.76,243.43,247.92,222.30,211.76,228.66,226.41,221.40,228.03,246.34,227.47,228.67,224.62,219.87,237.79,232.57,227.80,219.23,233.56,232.05,,,,,219.78,226.79,225.09,220.18,233.82,228.96,235.96,242.15,,,,,,408.03,,231.91,240.55
2019-04-25 22:18:27+00:00,L7,223.41,193.68,212.83,188.48,222.93,246.18,212.06,209.47,204.95,210.31,224.88,,,,,,,,,,,,,,,,,210.37,119.67,33.53,,,223.11,212.92,207.72,208.93,,220.96,234.63,228.73,225.45,237.21,237.03,227.06,235.03,212.13,208.48,215.00,218.16,201.80,227.43,234.46,220.21,204.27,203.45,210.69,222.64,221.80,215.67,209.89,236.55,222.10,,,,,215.40,219.97,220.38,205.41,217.56,218.42,217.13,238.73,221.85,225.96,21.01,36.96,65.28,,,,224.50
2019-06-04 22:26:43+00:00,L8,,179.18,200.47,,199.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20 22:26:49+00:00,L8,258.83,232.56,249.18,275.50,351.17,347.46,334.17,315.43,312.72,303.21,311.78,345.45,316.26,,940.25,837.42,988.81,679.33,581.67,,633.03,362.43,498.27,,388.51,392.03,476.94,364.53,381.71,370.96,486.67,491.29,418.53,359.54,305.42,,278.53,274.23,277.03,260.24,257.43,265.34,262.19,249.97,255.61,228.06,232.45,229.66,242.26,225.13,240.55,253.85,233.73,241.20,240.25,244.74,251.99,252.91,236.71,223.64,238.91,234.88,227.33,218.38,225.12,233.78,229.62,236.58,240.81,231.80,251.06,233.89,243.95,,,,,,,,,,
2019-07-06 22:26:53+00:00,L8,260.46,238.76,246.75,267.95,336.84,341.64,327.87,215.09,299.79,302.41,294.39,336.85,309.95,254.62,960.03,944.77,257.52,283.39,,,,,,,254.35,269.96,492.58,376.13,399.50,497.18,472.79,293.17,297.02,,280.04,247.69,260.57,250.53,264.46,257.10,249.40,256.51,255.73,248.05,252.09,225.36,219.16,227.56,239.63,223.75,236.21,251.76,231.87,236.46,234.59,234.28,246.21,237.15,234.22,216.29,233.81,224.95,209.44,213.83,216.72,213.60,218.24,222.05,231.15,216.47,223.82,226.40,230.08,241.30,234.97,226.29,234.04,239.27,289.86,399.16,240.13,234.70,244.17
2019-07-23 22:08:55+00:00,L7,232.57,211.95,227.12,232.65,236.81,272.61,219.20,208.94,,,,313.57,288.06,232.97,233.91,227.21,,,,,,,,,,,,,190.19,241.49,266.19,268.10,259.90,226.45,219.85,218.23,232.43,232.74,248.47,241.49,244.99,255.28,271.93,247.17,237.86,221.71,214.31,,,,,,,,,,,,,,,,208.05,209.26,213.85,200.93,216.97,229.01,219.65,215.16,,,,,,212.53,223.15,236.99,286.19,402.86,245.93,225.31,246.12
2019-08-23 22:27:08+00:00,L8,220.45,187.55,217.23,192.13,217.97,231.81,209.39,198.78,194.10,202.56,215.27,263.50,217.66,212.94,212.80,212.11,212.01,,,,,,,207.94,207.63,206.16,212.74,205.13,,,,,,,,,,,,,,,,233.71,238.92,220.16,212.13,225.56,216.95,216.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31 22:13:28+00:00,L7,274.45,250.57,274.64,,388.82,389.40,385.52,363.31,320.70,,,,320.66,,738.17,852.78,305.92,696.17,497.69,386.74,688.36,,494.69,,457.92,,,,,357.26,470.74,486.15,439.73,409.90,400.95,332.30,339.94,366.16,374.31,,415.45,303.78,,,408.03,,,254.34,245.27,236.82,251.25,260.54,255.60,262.78,260.25,277.32,,,,,,,,223.37,235.11,232.03,231.25,239.78,239.99,238.48,249.73,243.71,,,,,244.64,253.21,322.30,494.69,492.97,253.81,278.39
2019-09-08 22:27:12+00:00,L8,221.86,194.15,215.33,180.54,220.13,233.45,209.31,200.27,196.16,210.98,227.77,256.40,222.20,221.92,214.92,214.23,213.05,,,,,,,,,,,216.00,187.81,219.91,224.85,224.87,233.32,212.63,218.95,216.93,212.65,228.05,225.12,225.93,231.51,240.96,244.97,240.52,242.24,221.20,211.47,224.92,238.14,213.74,235.97,245.85,227.94,212.85,206.81,214.05,232.26,227.91,226.54,213.04,234.51,224.13,210.93,214.06,220.21,217.72,228.78,221.77,225.35,222.19,233.99,227.13,226.98,239.58,,-78.09,,,,,,,
2019-11-03 22:10:42+00:00,L7,222.12,198.14,220.03,187.12,225.96,255.08,210.18,203.65,,,,280.19,231.83,220.53,214.80,214.59,214.73,240.35,223.63,221.97,213.40,214.83,221.52,219.67,219.46,,,,199.17,205.35,223.32,222.97,229.74,216.62,211.80,211.93,215.82,222.17,230.22,224.95,226.40,238.93,242.78,236.46,237.03,212.58,208.41,229.31,,,228.37,233.45,213.17,208.43,203.61,223.89,,,,,,,210.68,213.06,215.64,214.17,224.95,227.64,237.79,225.45,222.89,,,,,,223.79,225.56,289.92,464.37,469.77,231.53,225.92
2019-11-11 22:27:19+00:00,L8,232.04,201.26,225.62,228.76,230.06,263.94,212.34,207.81,209.12,220.73,245.52,317.07,,231.62,225.29,222.55,251.15,269.09,218.35,222.94,209.99,214.56,224.42,228.00,233.56,243.67,242.86,239.44,222.44,260.08,284.54,276.99,275.08,229.52,221.32,224.56,239.95,232.99,248.39,248.36,244.61,252.86,249.13,248.74,250.45,222.36,206.36,226.89,240.55,225.12,229.20,252.02,228.20,233.84,222.16,221.24,234.66,236.16,234.33,216.81,235.24,231.14,214.77,220.04,222.20,230.44,227.75,241.63,239.70,235.51,232.34,235.21,241.37,242.90,230.49,228.23,234.80,238.15,225.43,215.50,203.70,191.36,203.93
2019-11-28 22:03:46+00:00,L7,256.14,221.73,242.49,256.08,246.14,278.70,214.26,213.12,206.51,,,,304.64,251.32,239.77,904.03,886.83,284.65,218.14,213.01,211.05,214.49,231.66,227.35,362.79,375.42,,,,,,,,360.28,320.86,,274.63,250.34,267.16,252.53,255.79,259.66,260.86,240.71,252.14,240.34,229.01,231.00,233.11,225.58,225.72,245.47,229.75,233.99,228.09,230.49,243.90,243.89,,,,,,,217.60,219.65,224.20,226.79,227.51,232.61,242.89,234.92,,,,,,235.57,262.95,447.85,414.36,234.13,240.40
2019-12-05 22:09:12+00:00,L7,290.03,,215.52,193.11,220.94,,,,202.97,212.84,226.29,246.26,222.51,219.80,215.76,218.58,216.13,230.53,221.54,226.89,213.91,211.97,,,,,209.90,214.56,198.37,196.15,228.61,228.58,223.86,214.92,218.83,212.88,219.11,228.46,234.01,229.74,,298.71,,,,,,,,,,,,,,,,,,,,221.24,209.87,213.88,219.62,217.66,227.15,226.53,,,,,,,,,,,,,,,
2019-12-13 22:27:16+00:00,L8,238.78,209.30,233.55,246.54,243.77,273.11,213.58,211.40,209.68,258.53,280.33,331.75,300.34,245.92,957.58,843.30,994.19,285.33,223.61,227.61,228.75,273.06,273.82,261.95,388.38,394.21,492.48,352.01,376.94,367.72,488.52,445.42,428.39,,282.58,245.10,256.46,237.37,258.50,251.51,249.48,254.39,253.44,245.60,249.02,220.61,222.93,225.98,245.20,223.38,235.86,248.73,229.30,235.12,229.84,233.70,247.39,251.60,234.77,225.54,235.77,235.78,,,,,,206.88,,,249.29,233.00,245.09,238.35,231.64,,,,,,,,
