dates,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0066,nzd0367-0067,nzd0367-0068,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0072,nzd0367-0073,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081,satname
2003-02-26 22:02:04+00:00,452.18,467.63,489.56,487.73,486.60,493.37,478.37,465.80,446.63,433.60,412.87,394.78,375.78,359.05,348.44,340.07,329.46,316.18,307.76,304.32,305.67,318.81,323.29,330.12,327.27,317.35,316.21,311.11,309.25,306.22,303.10,303.42,302.77,297.77,273.69,252.11,235.26,222.35,208.91,193.40,175.95,152.31,143.01,128.62,120.18,118.27,117.90,102.88,117.11,90.50,,,,,,91.02,106.95,122.58,134.72,150.76,159.13,177.78,192.13,205.06,215.10,228.08,233.99,238.37,241.55,256.86,266.19,272.35,276.63,281.76,307.46,315.40,339.69,362.14,385.33,414.44,453.39,497.26,L7
2003-03-05 22:08:19+00:00,454.63,469.31,490.13,488.51,487.63,495.65,481.51,468.10,447.47,436.68,418.01,398.38,378.97,362.96,352.30,344.80,334.28,320.98,311.61,306.12,306.65,317.36,322.96,330.34,328.91,320.45,320.08,313.64,308.77,305.51,304.73,306.14,306.78,300.76,277.82,258.36,237.95,225.04,214.76,197.24,181.09,156.23,142.83,130.41,125.83,131.41,134.61,124.79,133.29,96.49,,,,,,89.39,106.57,124.50,136.59,152.65,160.10,175.92,190.45,204.59,216.08,229.94,235.95,242.39,245.31,258.04,264.80,272.06,276.67,281.08,305.66,316.37,341.92,363.11,386.19,411.63,453.63,496.88,L7
2003-03-21 22:08:15+00:00,454.63,469.31,492.88,491.30,493.44,500.97,487.35,473.50,452.07,444.07,425.82,404.55,386.77,374.32,361.77,344.80,334.28,333.03,322.66,314.10,313.99,322.51,322.96,335.78,335.57,320.45,328.38,321.20,314.35,309.04,309.33,315.35,306.78,300.76,277.82,258.36,237.95,225.04,217.64,197.24,181.09,156.23,142.83,138.76,134.11,140.88,145.78,141.72,133.29,96.49,182.50,121.09,,91.89,102.92,91.93,110.52,129.43,142.84,159.47,160.10,182.05,198.45,209.73,216.08,234.98,240.22,251.18,253.91,263.48,267.36,272.95,282.63,283.07,303.77,319.73,348.60,368.23,393.88,416.31,453.88,500.89,L7
2003-05-24 22:08:16+00:00,456.66,472.28,495.70,494.41,499.30,507.69,496.59,479.28,459.16,454.37,438.90,415.23,400.37,389.19,374.26,353.57,341.97,345.04,336.56,325.50,325.34,323.87,324.28,338.89,342.34,335.63,345.73,326.66,316.96,317.08,316.49,323.38,316.25,310.59,292.79,279.70,244.97,234.30,224.83,204.51,196.00,172.81,141.91,154.77,145.21,159.17,167.58,163.45,140.21,116.52,173.83,121.09,169.39,91.89,125.30,96.34,111.34,129.89,143.64,158.96,161.52,184.05,202.01,208.38,214.42,241.10,248.92,264.45,267.46,275.27,273.90,278.25,285.49,285.12,301.46,319.56,351.87,370.03,397.26,417.37,458.27,503.15,L7
2003-07-28 21:50:04+00:00,451.59,471.72,495.91,495.45,500.71,508.67,496.24,479.61,461.02,454.11,439.13,417.45,401.16,388.11,375.02,357.81,347.67,345.93,335.83,324.49,324.32,324.84,325.30,337.92,340.24,332.53,340.70,325.56,316.73,317.38,313.78,319.49,312.46,308.66,291.66,276.73,245.72,233.08,225.53,206.04,196.65,173.01,143.96,153.01,144.12,153.07,158.70,153.89,133.63,116.52,173.83,121.09,169.39,91.89,125.30,96.34,109.05,126.31,139.19,154.29,157.34,178.68,197.23,203.55,210.07,235.31,243.53,256.92,262.67,270.27,271.53,276.35,285.83,285.12,304.97,320.98,350.65,367.62,394.68,417.29,458.26,500.56,L5
2003-08-28 22:07:57+00:00,453.00,477.26,503.57,500.89,507.67,513.53,500.32,484.62,463.42,457.80,446.36,426.42,407.55,398.38,384.82,370.12,355.74,360.41,349.25,334.81,332.00,328.15,325.30,341.38,346.82,341.48,351.15,334.64,321.63,324.24,318.94,326.74,315.62,311.08,296.29,285.29,248.36,232.61,232.85,211.62,206.23,182.49,146.19,163.33,155.19,158.36,164.55,161.92,139.14,129.53,173.83,121.09,169.39,91.89,125.30,97.60,108.58,125.46,141.17,156.56,158.77,179.62,201.57,203.09,206.84,231.74,240.53,257.70,266.26,268.58,271.00,275.37,287.72,289.27,305.67,319.60,349.61,367.03,397.69,419.68,457.01,495.31,L7
2003-08-29 21:50:38+00:00,460.49,481.39,504.37,502.21,506.88,511.69,498.69,483.46,461.58,455.33,444.01,426.09,409.28,400.21,387.91,374.15,360.30,358.91,346.70,332.42,328.82,326.15,323.79,336.49,340.14,332.87,342.37,326.93,316.93,319.47,314.42,322.26,312.66,307.86,292.73,279.91,246.58,227.59,227.40,206.87,199.87,177.50,146.15,157.05,149.07,150.94,156.43,154.55,135.94,127.16,153.65,113.50,137.69,103.20,122.25,101.78,109.80,124.60,138.50,152.45,156.12,173.73,193.97,196.54,203.26,225.89,235.41,251.41,261.08,265.03,268.98,273.90,285.53,289.33,304.71,318.02,346.02,364.52,395.09,417.60,453.69,491.26,L5
2003-09-14 21:50:54+00:00,467.28,485.97,504.87,502.94,508.08,510.35,495.55,479.45,460.34,453.49,440.91,425.87,411.22,403.78,392.22,379.52,367.98,365.35,353.08,337.36,333.47,325.31,316.76,327.58,329.73,320.67,331.24,315.58,309.38,315.52,310.98,318.78,306.78,303.96,289.59,274.71,245.38,222.88,218.13,194.88,191.59,174.50,145.39,156.81,146.96,145.35,147.48,144.52,127.18,129.96,142.49,107.93,126.17,105.53,120.79,108.88,113.40,123.86,135.44,146.15,148.52,166.91,185.49,186.00,189.06,215.01,225.93,242.07,253.00,257.81,264.36,269.31,281.71,286.34,300.76,313.31,339.77,358.56,388.80,415.85,449.71,485.18,L5
2003-10-23 21:57:36+00:00,467.28,485.97,504.43,502.37,504.48,506.05,489.51,474.35,455.83,445.30,431.91,420.09,405.62,395.50,384.74,376.55,363.36,353.91,344.74,333.00,328.30,321.51,318.00,317.85,318.27,315.53,315.05,297.03,294.59,307.09,301.38,303.03,301.94,298.17,283.02,267.90,240.60,219.96,213.08,191.75,186.30,165.99,137.44,144.86,141.88,139.36,139.53,132.52,127.18,129.96,129.15,101.35,126.17,112.35,126.75,111.99,110.17,116.30,122.99,133.88,147.41,155.00,169.32,171.45,185.36,205.97,218.81,231.46,244.22,252.33,261.72,267.86,276.75,285.17,301.67,309.34,332.66,352.54,381.64,412.02,448.68,478.83,L5
2003-11-16 22:08:11+00:00,467.28,492.89,504.43,505.59,509.93,510.01,495.66,479.01,463.52,449.41,436.49,420.68,407.79,396.04,385.07,378.70,368.86,364.65,344.74,339.77,328.30,332.25,318.00,317.85,318.27,315.53,317.98,297.03,287.69,300.64,297.08,299.46,304.22,301.30,283.02,267.90,235.69,222.78,213.08,191.75,186.30,163.46,134.45,138.74,134.53,132.77,131.54,124.39,117.60,131.16,133.62,112.00,115.69,103.24,126.75,111.99,110.17,117.31,125.83,133.88,147.41,152.81,161.83,165.60,180.06,197.50,209.31,220.75,233.25,241.53,253.56,260.57,269.91,278.73,294.49,305.89,332.66,352.54,381.64,418.25,451.38,473.66,L7
2003-11-17 21:51:45+00:00,467.28,503.96,502.78,507.19,511.48,510.99,497.95,481.23,466.42,450.49,437.44,421.11,408.69,396.50,385.44,379.48,371.82,369.54,352.35,346.19,328.30,337.99,318.00,317.85,318.27,318.55,319.85,294.09,285.38,297.17,294.11,296.80,304.62,303.13,283.02,267.90,236.18,227.12,213.08,191.75,186.30,167.04,137.66,140.08,135.37,133.33,132.71,125.20,117.26,131.09,136.06,116.34,115.69,103.24,126.75,111.99,110.17,117.31,130.51,133.88,147.41,155.20,160.52,165.27,181.48,198.14,207.77,214.21,227.07,236.71,251.29,260.30,267.92,279.23,294.55,311.51,332.66,352.54,381.64,423.30,456.80,476.80,L5
2003-11-25 22:02:05+00:00,467.28,503.96,502.78,507.19,511.48,510.99,497.95,481.23,466.42,448.64,435.13,419.18,407.33,395.03,384.96,380.27,375.03,369.98,351.97,345.14,326.99,339.57,318.52,313.25,308.91,305.58,306.66,291.50,283.02,286.28,284.55,287.61,298.85,298.43,272.85,253.43,232.66,223.77,209.77,190.03,177.67,159.49,135.40,127.13,124.58,121.63,119.39,113.15,109.90,124.72,128.79,116.34,95.96,102.11,112.71,112.66,112.24,119.22,128.93,133.11,141.97,149.47,151.58,159.88,175.67,187.49,195.97,199.87,212.08,226.85,244.31,255.54,264.55,276.73,294.15,313.41,331.29,348.42,375.30,422.03,454.89,472.95,L7
2003-12-02 22:08:15+00:00,466.71,500.50,498.71,505.52,508.55,508.25,496.47,479.44,466.35,447.64,434.85,419.56,406.58,393.32,383.38,379.34,374.17,371.72,356.44,346.65,331.72,340.10,318.98,312.57,311.12,306.85,305.23,289.01,280.76,283.70,281.56,285.47,299.03,299.43,277.94,253.43,230.45,222.54,209.87,194.66,183.99,161.38,137.86,128.77,126.67,123.20,120.92,113.40,108.78,123.42,128.58,116.67,102.09,105.27,116.07,118.34,119.44,123.98,130.72,136.78,145.03,149.89,151.51,160.06,175.28,185.64,194.84,197.64,209.57,225.11,242.95,254.77,263.80,276.56,295.52,315.50,338.13,355.26,381.15,422.88,455.10,472.23,L7
2003-12-03 21:51:55+00:00,464.70,496.70,496.69,504.80,508.31,507.85,496.45,480.10,466.03,447.40,434.57,419.62,406.46,393.08,383.19,378.88,373.87,371.84,359.21,349.28,335.03,340.41,319.50,313.24,311.67,308.08,304.67,288.25,279.46,282.06,279.73,283.95,298.51,301.27,282.25,253.43,230.53,222.10,210.37,196.20,185.81,162.47,138.66,129.32,127.31,124.23,122.03,113.47,108.46,122.02,127.56,116.63,104.98,109.18,118.97,122.82,122.70,126.74,131.35,138.66,147.86,151.28,152.69,161.00,175.72,185.27,194.79,197.61,209.04,224.43,243.01,254.59,264.59,278.77,299.36,318.85,345.74,363.66,387.98,425.66,455.53,471.25,L5
2003-12-10 21:58:05+00:00,462.93,493.80,495.42,504.55,507.68,507.47,495.59,479.93,465.09,446.48,433.18,419.28,405.75,392.81,382.47,378.42,374.15,372.47,361.46,351.40,338.56,341.67,322.79,315.00,313.28,309.53,305.51,288.61,279.64,281.38,279.09,282.86,298.15,301.56,283.90,257.47,232.01,221.73,211.31,197.72,187.62,163.16,139.24,129.41,127.57,124.86,121.92,113.73,108.15,118.95,123.44,113.16,104.23,109.52,118.69,123.00,123.07,127.63,131.59,139.66,148.84,152.21,153.19,161.67,175.24,184.74,194.07,197.28,208.18,223.89,242.32,254.16,264.50,280.53,302.24,320.70,348.98,366.84,391.48,427.14,455.66,471.09,L5
2004-01-03 22:08:30+00:00,462.16,491.20,494.92,503.53,507.06,506.63,495.52,479.03,465.47,447.45,434.10,419.94,405.86,392.30,381.06,376.75,372.64,371.08,361.64,352.43,341.56,344.61,327.03,319.04,315.59,311.00,306.61,288.61,279.64,281.38,279.09,282.86,298.15,301.56,282.02,257.39,233.54,222.36,212.01,198.26,187.11,163.51,141.01,130.67,127.49,124.92,123.33,115.59,109.49,116.78,119.74,110.40,103.56,109.97,119.34,123.95,124.83,129.94,133.98,141.56,149.30,153.11,154.09,161.93,174.43,184.44,194.94,198.48,208.68,223.70,240.43,252.95,263.51,279.69,301.66,320.55,348.92,367.97,392.97,427.30,455.85,473.57,L7
2004-01-12 22:02:19+00:00,462.16,491.20,498.65,502.52,507.55,507.51,497.39,479.15,465.88,449.73,437.51,419.94,405.86,392.30,381.06,375.34,372.39,370.57,362.94,355.93,341.56,349.53,333.69,319.04,315.59,311.00,306.61,288.61,279.64,281.38,279.43,281.39,295.65,298.92,280.98,257.69,235.64,225.25,216.06,198.26,187.11,163.51,141.01,130.67,127.49,124.92,126.40,119.87,115.29,122.00,122.16,111.90,106.94,112.87,124.34,123.95,124.83,129.94,133.98,141.56,149.30,155.31,156.79,164.29,175.56,183.42,195.69,200.35,211.38,225.07,240.63,251.79,261.32,278.74,302.09,321.32,347.37,366.44,394.40,425.40,456.88,478.63,L7
2004-01-19 22:08:35+00:00,459.80,488.87,498.20,502.03,507.23,507.68,497.39,478.68,464.70,449.14,437.51,419.90,406.19,392.65,380.59,375.34,372.39,370.57,362.94,355.93,341.56,349.53,333.69,319.04,315.59,311.00,306.61,288.61,279.64,281.38,279.43,281.39,295.65,298.92,280.98,257.69,235.64,225.25,216.06,198.26,187.11,163.51,141.01,130.67,127.49,124.92,126.40,119.87,115.29,122.00,122.16,111.90,106.94,112.87,124.34,123.95,124.83,129.94,133.98,141.56,149.30,155.31,156.79,164.29,175.56,183.42,195.69,200.35,211.38,223.79,238.92,249.72,259.65,276.45,300.64,319.51,344.54,363.98,391.95,423.43,455.19,478.63,L7
2004-03-23 22:08:52+00:00,454.34,487.82,494.64,501.86,508.61,508.49,500.53,480.68,468.27,450.17,438.66,418.30,404.58,389.52,375.54,370.76,371.11,374.58,370.59,365.64,350.81,359.92,342.11,322.45,318.95,314.11,308.75,282.36,271.59,273.09,272.88,273.91,293.97,298.98,279.83,254.08,232.39,226.04,217.16,199.95,189.24,162.79,139.36,128.33,125.64,124.22,127.50,119.93,114.04,123.53,125.30,114.91,107.62,113.02,127.02,127.75,132.59,135.23,137.53,146.39,153.55,158.59,155.91,163.52,173.15,176.74,189.52,191.24,201.52,215.94,232.73,244.57,253.65,273.72,298.15,321.84,350.97,374.04,403.74,431.50,462.70,486.21,L7
2004-04-08 22:08:48+00:00,454.34,487.82,494.64,501.86,508.61,508.49,500.53,480.68,468.27,450.17,438.66,418.30,404.58,389.52,377.76,370.08,369.26,372.11,367.61,363.05,349.28,359.92,342.11,325.98,321.22,314.76,308.52,286.20,276.07,277.80,276.74,277.84,294.89,297.13,276.21,249.44,229.57,222.04,212.29,199.95,183.71,159.80,138.53,128.68,127.71,127.79,130.03,122.76,117.90,124.10,124.51,112.13,105.85,112.94,124.54,125.38,130.02,133.31,136.97,147.70,157.29,160.86,158.20,164.22,173.00,175.67,186.49,188.62,199.11,213.23,230.55,243.72,253.65,273.72,298.15,321.84,350.97,374.04,403.74,431.50,462.70,486.21,L7
2004-04-16 21:59:19+00:00,454.34,487.82,494.64,501.86,508.61,511.70,504.32,485.51,471.48,453.32,442.07,422.59,409.79,394.38,381.05,372.79,370.85,372.18,369.20,363.05,349.28,359.92,342.11,325.98,331.20,314.76,309.40,286.20,276.07,277.80,276.74,277.84,294.89,297.56,276.73,250.62,230.13,221.40,212.62,200.78,185.06,160.30,140.59,131.67,131.02,130.56,133.18,125.98,121.83,126.30,124.50,112.11,106.71,114.32,124.66,126.27,130.63,134.59,138.39,151.31,161.85,163.83,161.61,167.46,174.87,178.07,187.60,189.38,200.22,213.23,232.39,245.63,256.42,275.51,299.41,321.46,350.52,375.36,405.38,433.53,464.45,488.45,L5
2004-04-17 22:02:32+00:00,454.95,485.86,496.98,503.92,510.42,514.33,507.04,488.97,474.74,456.25,445.23,426.28,413.91,398.35,384.45,375.34,372.40,372.47,369.14,364.27,352.45,362.62,348.01,333.62,335.48,319.50,312.29,292.15,282.48,284.24,282.27,282.50,297.54,298.80,277.07,252.06,230.77,221.01,213.10,201.34,186.23,160.67,142.31,133.80,133.77,133.55,136.69,129.35,125.77,128.38,126.08,114.02,108.41,117.12,125.83,128.12,132.02,136.26,140.43,155.56,165.77,167.67,165.56,171.12,177.56,180.70,189.30,190.72,202.58,213.23,235.35,248.70,259.66,277.63,301.31,321.82,350.42,376.70,407.79,436.25,467.52,492.86,L7
2004-04-25 21:53:23+00:00,460.24,487.73,498.67,505.19,509.96,515.42,511.18,493.86,480.78,463.48,455.16,428.25,416.09,400.04,390.36,380.95,376.85,377.39,374.44,369.58,356.40,366.33,351.59,336.39,342.63,329.14,319.25,300.96,292.77,284.20,282.05,282.49,299.20,301.19,279.33,253.69,231.18,221.90,212.10,203.87,193.51,163.54,150.40,135.94,133.77,133.55,136.69,129.35,125.77,134.86,126.54,116.44,114.08,121.67,132.25,134.65,132.02,137.99,147.54,158.48,168.61,168.99,166.28,171.88,178.20,180.70,195.02,190.72,201.61,212.44,234.67,248.41,259.72,277.47,299.77,320.34,347.94,373.55,406.55,436.29,467.62,494.58,L5
2004-05-18 22:00:14+00:00,461.02,476.03,501.16,504.28,508.36,515.58,510.52,494.79,480.58,467.33,460.32,437.13,423.54,408.68,397.23,384.92,377.89,373.56,372.35,366.74,357.21,366.04,357.19,344.33,348.07,334.04,321.46,310.65,306.36,295.35,289.69,288.88,300.41,301.15,282.52,258.17,235.60,220.46,214.53,204.75,193.94,163.06,154.43,141.13,139.44,140.36,144.25,137.18,136.64,138.38,125.39,116.97,119.93,127.91,134.19,136.58,134.13,141.86,149.49,161.46,172.32,175.76,177.27,181.35,184.24,185.84,200.66,198.29,207.74,218.08,236.92,250.71,264.76,282.33,307.29,323.20,348.84,373.74,406.44,433.01,466.78,500.98,L5
2004-05-19 22:02:35+00:00,460.59,476.09,500.95,504.88,508.75,515.75,509.69,495.34,481.68,469.59,463.36,441.80,428.72,414.63,401.34,388.82,380.71,375.14,371.13,365.05,356.53,367.01,359.54,349.04,351.04,337.57,325.14,315.04,309.40,299.67,293.29,292.35,302.22,302.91,283.56,260.16,236.79,221.63,214.97,204.23,193.19,162.42,153.92,142.02,140.56,141.95,146.03,139.51,138.37,139.91,127.43,119.11,121.47,129.27,134.31,137.10,134.42,142.63,150.36,162.90,173.29,177.49,179.86,183.87,187.27,188.04,200.83,199.34,208.60,218.82,236.07,250.06,264.65,283.61,308.41,323.42,348.05,372.39,405.29,432.44,466.78,500.98,L7
2004-05-26 22:08:45+00:00,460.59,477.14,500.95,504.93,508.75,515.75,509.69,495.34,481.68,472.67,467.80,445.81,432.87,418.36,403.94,391.31,382.08,376.43,372.35,367.03,358.48,371.11,363.55,353.26,355.50,342.46,328.52,319.60,314.47,303.55,296.82,295.86,304.20,304.71,286.26,263.26,239.31,223.43,216.65,206.57,195.04,163.91,157.13,145.52,144.26,145.77,149.86,143.59,138.37,139.91,127.43,119.11,124.28,132.05,136.92,139.90,136.77,145.22,153.54,165.71,176.50,180.70,183.03,186.56,189.28,190.02,202.78,201.02,210.13,218.02,236.07,250.06,264.65,283.61,308.41,323.42,348.05,372.39,405.29,429.53,464.20,498.29,L7
2004-06-11 22:08:38+00:00,464.71,481.02,508.52,508.15,514.52,522.35,517.57,500.77,487.98,482.89,484.14,460.87,452.80,440.35,421.46,406.22,393.19,382.93,374.05,372.69,364.97,387.39,380.03,371.90,370.90,362.23,339.53,341.66,351.32,343.58,327.04,318.10,310.65,302.82,280.67,264.98,243.08,230.86,220.08,204.59,188.97,160.89,158.94,149.61,149.94,154.26,159.66,155.90,152.57,150.65,131.60,122.94,127.67,136.79,141.52,142.71,136.40,146.75,160.28,173.27,184.59,192.80,195.27,196.76,198.41,195.04,207.72,205.20,214.27,218.46,235.39,249.66,264.73,282.53,305.08,319.47,339.88,366.06,402.70,426.92,466.54,509.88,L7
2004-06-12 21:54:47+00:00,466.30,482.63,507.63,508.12,515.65,523.83,518.88,501.19,487.84,482.89,484.35,464.72,456.49,445.26,427.00,411.93,399.31,387.59,378.65,376.40,368.37,385.72,378.34,371.24,369.97,363.99,344.74,347.97,355.12,348.86,332.33,321.53,312.65,302.99,282.19,266.52,245.75,232.69,220.82,204.38,189.17,161.70,157.60,147.77,148.18,153.20,159.39,157.51,155.41,153.36,136.42,128.93,134.21,143.48,147.44,148.46,142.72,149.28,161.03,174.51,185.73,194.18,196.14,197.60,200.59,199.10,210.65,209.13,217.39,220.94,235.09,249.05,263.40,281.59,304.36,320.79,341.15,366.74,401.46,426.52,464.95,508.28,L5
2004-07-13 22:08:34+00:00,466.43,483.51,504.65,510.22,516.77,526.26,519.87,505.57,490.36,483.73,485.85,466.77,461.17,452.69,435.34,427.34,411.09,397.21,382.90,376.20,369.15,380.29,375.00,370.97,371.15,369.67,346.94,346.22,353.38,349.11,341.93,333.33,322.19,308.49,284.93,265.68,243.09,227.24,215.08,201.90,188.14,161.13,157.12,147.01,149.05,154.00,158.94,160.84,159.26,156.33,141.55,135.89,140.35,150.31,151.40,154.48,149.40,154.47,165.80,179.95,190.68,198.41,200.90,202.89,206.90,205.51,211.94,208.29,215.03,218.86,235.81,250.04,266.37,281.43,303.62,318.33,338.92,363.80,396.51,426.06,461.48,507.07,L7
2004-08-23 22:02:11+00:00,471.38,485.58,502.31,509.85,515.71,526.05,521.41,508.86,494.43,489.01,485.85,470.08,469.05,457.44,441.37,428.71,414.49,401.15,387.07,376.20,369.15,380.02,368.45,365.79,371.15,369.67,343.52,345.66,352.32,348.12,341.48,333.06,323.90,308.82,283.78,263.57,243.09,224.29,210.24,194.26,181.67,157.04,153.48,146.15,149.75,153.63,156.95,161.17,162.78,156.33,141.55,133.39,139.84,150.54,151.40,154.48,149.40,154.47,165.80,179.95,190.68,198.41,200.90,202.89,206.90,205.51,211.94,208.29,215.03,220.59,237.56,252.61,269.51,284.92,305.98,320.67,341.40,366.55,399.84,429.09,464.60,507.07,L7
2004-09-08 22:02:05+00:00,471.38,485.58,502.31,509.85,515.71,526.05,521.41,508.86,494.43,489.01,485.85,470.14,468.17,458.15,443.33,431.31,416.79,404.03,391.40,376.20,369.15,383.39,371.33,366.76,369.00,365.98,342.74,345.93,353.50,350.62,344.52,335.23,327.20,312.31,287.95,266.86,247.18,226.10,209.64,192.48,179.00,155.99,152.31,145.59,150.73,153.63,159.44,161.17,162.78,156.33,141.55,133.39,139.84,150.54,151.40,154.48,149.40,154.47,165.80,179.95,190.68,198.41,204.09,202.13,210.49,205.51,211.94,208.29,215.03,220.59,237.56,252.61,269.51,284.92,305.98,320.67,341.40,366.55,399.84,429.09,464.60,507.07,L7
2004-09-24 22:02:01+00:00,473.18,484.77,499.36,507.82,513.14,523.53,518.61,506.68,492.43,486.34,482.93,469.20,466.97,456.71,442.46,430.60,417.23,404.23,391.47,376.91,371.19,383.12,371.08,365.86,366.24,362.14,340.76,342.56,349.94,347.76,341.94,333.62,326.67,312.97,288.43,267.27,247.06,225.35,208.47,190.53,176.61,153.52,149.17,142.01,146.33,149.17,155.32,157.54,159.97,154.72,141.04,133.63,140.35,152.07,153.67,156.76,152.36,157.73,168.49,182.39,192.84,199.07,203.33,200.43,208.85,206.09,211.48,208.75,214.03,219.72,233.53,248.67,265.50,281.47,302.78,316.63,337.56,360.48,391.61,429.09,462.80,505.08,L7
2004-10-01 22:08:09+00:00,473.18,484.77,499.36,507.82,513.14,523.53,518.61,506.68,492.43,484.56,481.96,468.16,466.07,456.62,442.36,430.31,417.11,404.16,391.43,376.83,371.50,382.91,371.64,365.64,364.55,359.54,339.67,339.95,346.34,344.65,339.49,332.20,326.05,313.33,288.50,267.09,246.36,224.59,207.16,188.70,174.24,151.37,145.94,138.49,142.68,145.14,151.09,153.79,157.98,155.42,142.34,134.40,140.92,153.70,156.93,160.60,155.17,160.66,170.64,184.77,194.32,199.61,202.97,199.37,207.94,208.93,213.81,210.93,213.24,218.55,231.53,244.91,260.80,276.76,298.16,310.93,333.12,356.97,391.61,429.09,462.80,505.08,L7
2004-10-09 22:03:58+00:00,473.18,483.30,497.64,506.21,510.56,520.71,516.12,504.53,490.67,482.26,479.70,467.29,465.33,455.63,445.32,435.00,422.00,408.38,396.19,382.05,375.98,381.58,371.38,366.44,365.54,361.66,342.01,341.49,346.78,344.97,339.72,332.71,327.57,316.02,292.10,271.09,251.54,227.80,208.39,187.45,174.50,150.67,144.24,135.81,139.25,140.73,148.09,151.40,156.54,156.40,144.71,138.55,145.61,158.40,163.22,167.24,162.19,166.73,176.09,189.46,196.86,201.71,204.02,200.88,210.12,213.55,219.37,216.16,216.29,220.95,231.97,242.87,257.41,272.95,295.52,307.22,329.54,354.01,386.01,429.09,462.80,505.08,L5
2004-11-02 22:08:28+00:00,471.60,482.39,493.85,503.48,509.36,515.76,509.09,496.07,483.84,475.57,474.76,468.32,467.22,459.14,451.83,442.28,431.95,416.53,400.39,385.46,380.56,384.34,373.20,364.37,359.97,359.68,342.23,340.82,345.19,345.89,340.48,334.77,330.62,320.93,294.42,273.33,255.77,230.19,207.46,181.75,164.78,147.89,134.47,129.64,133.54,136.80,143.65,148.89,155.69,154.34,152.99,142.53,149.21,163.44,168.79,173.27,169.09,174.37,179.84,191.30,201.97,207.86,204.40,199.83,212.29,216.47,218.84,220.73,219.37,223.30,224.81,234.79,248.54,263.02,292.78,303.54,324.68,346.12,372.45,417.10,448.13,493.26,L7
2004-11-10 22:04:35+00:00,468.38,480.33,494.25,503.10,509.45,514.74,507.44,495.49,484.54,476.47,474.62,468.43,467.26,459.49,451.65,442.00,431.15,416.76,400.41,385.87,380.61,384.47,373.31,364.59,359.74,358.72,342.24,340.81,344.80,344.35,338.40,332.94,329.07,320.91,295.19,274.37,255.90,230.58,208.76,182.89,165.19,147.79,133.69,128.47,131.93,135.01,142.68,147.20,154.28,153.16,152.00,142.56,148.73,164.65,169.91,174.49,171.77,177.32,182.31,192.88,203.66,209.01,205.71,200.95,212.83,217.27,221.75,223.94,221.49,224.47,225.90,236.12,249.18,263.05,293.95,304.14,325.31,345.10,371.40,409.34,448.13,493.26,L5
2004-11-18 22:08:33+00:00,470.94,479.98,490.09,500.04,506.60,512.47,506.47,492.32,479.22,468.44,467.55,463.03,461.82,454.57,448.53,442.06,435.42,422.05,409.46,395.51,385.23,382.44,370.22,355.83,347.86,348.97,336.73,337.26,345.47,347.32,338.81,330.27,324.78,320.25,293.55,272.50,250.59,226.77,204.18,177.19,159.29,144.18,128.94,122.47,127.05,128.72,132.81,137.79,148.56,147.31,146.35,138.79,150.06,173.23,178.35,183.28,181.03,184.70,188.15,196.97,205.39,211.46,205.64,201.58,214.90,221.07,223.97,225.77,219.93,221.70,223.49,231.56,241.69,251.30,284.04,293.72,314.48,336.24,355.70,396.17,438.02,478.60,L7
2005-02-07 21:59:51+00:00,456.42,465.10,483.80,492.39,496.28,500.24,496.21,487.59,476.98,466.41,464.45,461.08,458.29,449.16,441.34,435.48,431.97,418.86,409.61,394.06,385.28,383.64,373.04,355.32,341.27,334.37,330.23,330.45,329.99,334.94,326.13,321.46,321.04,325.42,296.59,273.13,248.29,223.43,200.21,177.41,153.27,135.58,121.41,116.96,121.50,119.93,130.01,133.37,142.02,143.47,143.19,133.70,143.48,169.21,174.04,183.29,179.62,187.55,191.26,201.26,210.49,217.56,208.92,200.73,215.77,224.10,225.61,225.38,214.68,216.38,218.84,226.96,236.61,245.16,284.69,287.60,308.86,329.92,345.18,377.99,436.94,468.84,L5
