dates,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110,satname
2003-10-25 21:44:04+00:00,268.00,267.50,250.70,210.51,,108.11,107.29,110.50,101.58,101.84,,,,,,,,114.86,122.89,136.89,170.87,221.10,262.82,252.45,261.07,227.82,239.33,223.12,217.13,213.52,197.00,223.06,231.21,244.22,240.76,276.92,224.08,269.30,272.19,266.03,278.84,308.24,334.56,354.67,426.34,451.55,482.87,484.41,507.15,527.77,503.14,521.85,542.49,539.67,516.50,573.28,508.61,520.37,499.42,522.15,525.91,518.14,512.58,482.54,494.83,533.75,442.12,450.35,410.40,400.03,378.68,361.90,328.18,,352.52,350.29,336.08,323.96,323.97,335.81,293.90,309.72,300.87,289.96,258.49,261.04,296.55,268.78,210.76,217.95,257.03,216.61,209.05,221.56,225.51,220.28,226.67,223.32,215.94,179.92,222.66,229.75,229.85,218.60,181.67,199.27,170.08,261.28,240.75,252.52,235.86,L5
2003-11-17 21:50:33+00:00,327.17,,,240.75,,,,146.14,132.57,141.29,134.25,128.91,120.17,124.56,129.87,144.72,148.08,167.14,,,,259.33,281.59,313.47,303.11,300.89,272.38,249.36,261.99,259.27,244.62,222.21,220.29,228.17,233.46,209.99,232.30,232.19,256.74,282.84,285.45,332.92,370.43,416.54,426.10,448.62,445.90,454.13,,471.21,509.74,536.43,530.73,529.74,550.44,534.90,564.37,544.06,531.91,508.96,511.79,514.07,494.12,479.40,458.95,,483.22,454.55,450.62,424.50,420.77,376.17,366.21,338.02,363.76,348.92,350.82,357.60,326.57,302.13,313.34,303.96,302.29,292.31,273.79,263.05,,237.39,253.57,238.90,205.20,225.01,236.37,242.57,260.25,268.37,262.99,221.09,207.79,203.11,200.37,213.55,248.59,,,259.61,261.42,242.81,223.71,215.64,249.66,L5
2003-11-18 21:54:39+00:00,,,,,,,,,,,,,,,,,,168.62,,,,261.13,278.59,312.63,300.42,298.20,262.59,249.29,257.96,256.80,257.05,236.76,,,,,,,,283.87,298.87,338.40,372.37,412.71,419.71,441.35,453.80,466.84,,,,,,526.67,547.23,532.18,562.16,537.78,530.01,526.32,531.61,,,,,,475.80,450.01,446.99,419.82,413.00,386.61,379.10,,,,,,331.83,304.55,314.21,300.63,301.50,314.03,289.58,284.61,,,,,,218.43,233.77,240.08,257.88,267.61,274.03,236.90,228.22,,,,,,,252.09,254.67,236.81,234.53,237.29,,L7
2004-01-04 21:50:58+00:00,292.89,291.72,263.73,,150.72,103.57,101.58,102.94,99.27,92.25,88.55,,95.90,100.42,109.43,107.06,114.95,135.18,158.99,172.83,206.00,242.28,274.41,274.97,285.64,259.18,254.85,237.77,236.13,237.16,238.49,243.73,242.18,241.17,243.89,242.06,230.65,251.53,263.12,273.85,275.06,300.89,332.61,379.93,424.20,445.65,467.51,482.05,493.25,506.17,499.38,521.97,538.24,538.13,518.93,538.96,528.04,539.97,530.16,526.66,524.77,524.94,524.70,486.84,485.46,487.97,450.07,435.06,422.27,421.41,401.68,386.45,372.48,381.59,354.00,336.00,328.25,329.45,323.94,315.89,295.40,311.77,303.24,293.78,282.93,274.33,289.47,260.91,222.72,220.99,231.42,194.09,182.43,218.05,230.56,243.57,239.29,230.09,193.83,,201.84,217.99,220.23,207.69,194.60,218.48,237.68,259.44,247.10,249.30,259.63,L5
2004-02-06 21:55:08+00:00,,,,,,,,,,,,,,,104.87,105.72,107.41,148.00,166.16,187.08,216.57,255.09,290.28,285.79,304.34,269.24,264.85,244.72,233.58,225.26,230.96,,,,,,,267.44,271.06,276.14,285.74,314.81,346.41,364.12,426.35,450.52,478.30,,,,,,551.03,553.56,534.39,,,,,514.88,,,,,,527.28,446.81,446.31,425.32,416.67,397.62,,,,,,,332.83,334.40,337.04,307.21,321.06,305.02,295.14,,,,,,,270.16,223.35,205.12,222.58,233.09,238.23,237.83,,,,,,,231.62,207.12,,228.47,273.44,247.78,265.10,259.84,L7
2004-02-13 22:01:19+00:00,,,,,,,,,,,106.13,112.63,105.39,126.76,121.01,,,,,,271.00,289.80,292.05,304.94,288.16,303.71,292.58,268.77,273.44,237.94,256.75,253.92,,,,,,240.75,264.80,300.57,295.22,339.89,348.78,388.52,,418.23,443.98,,,,,,516.98,543.16,567.67,,539.65,540.18,535.83,520.66,527.50,,,,479.18,,472.90,434.86,439.85,404.16,426.55,,,,,,,328.60,334.11,324.18,,317.67,293.03,265.78,267.90,,,,,244.38,216.61,,222.84,207.83,215.18,262.36,274.16,259.76,,,,,203.32,,,228.76,235.17,,222.58,240.08,302.37,L7
2004-03-09 21:55:15+00:00,,,,194.16,140.89,95.99,95.64,99.46,87.11,,95.81,100.57,104.76,115.61,122.95,126.46,135.37,153.20,169.64,196.95,238.48,260.80,283.90,279.29,308.41,288.13,276.16,243.84,234.39,,,,,,,,241.30,269.55,275.09,268.43,281.24,304.86,330.05,359.19,405.81,436.00,,,,,,511.71,521.18,536.63,533.73,553.29,498.62,504.00,500.24,,,,,,484.20,493.93,436.93,432.43,413.27,407.40,389.39,,,,,,337.50,330.55,332.95,329.88,306.16,316.54,304.96,297.36,,,,,,237.20,256.61,223.86,221.77,222.91,222.76,,235.13,,,,,,226.06,212.82,197.85,208.06,216.50,249.83,235.91,243.34,,L7
2004-03-25 21:55:18+00:00,329.38,300.99,251.87,189.98,,95.46,94.55,97.14,86.41,81.47,110.92,115.74,133.24,138.42,141.43,144.47,151.21,179.90,207.06,232.66,248.32,266.28,291.36,298.63,299.41,,,,,,,,246.44,240.57,244.41,252.87,245.94,255.28,267.06,274.73,277.16,308.04,,,,,,,479.73,502.79,510.40,510.82,525.67,528.12,528.24,540.45,,,,,,511.87,511.05,493.81,480.73,473.79,458.38,440.27,,,,,,372.99,364.61,355.97,349.65,343.67,338.52,333.38,312.14,,,,,,260.53,258.31,253.92,250.89,249.21,237.96,240.85,,,,,,,219.13,227.44,225.34,231.22,233.28,228.46,225.94,,,,,,L7
2004-04-18 21:45:49+00:00,291.94,269.98,237.76,184.36,116.20,,,,,,,,,101.15,107.89,105.37,112.28,127.90,144.46,173.47,221.64,257.65,298.61,284.46,314.65,285.11,286.22,257.95,253.09,258.16,240.03,258.76,258.98,255.33,244.87,280.78,242.80,273.87,273.25,267.12,278.24,300.62,330.19,345.17,398.82,425.66,453.83,473.10,501.47,515.84,494.68,508.61,520.80,529.71,517.03,563.07,507.08,509.54,492.69,511.60,507.12,511.17,508.63,483.30,493.63,,437.38,435.63,409.23,399.29,385.65,369.86,366.98,395.25,352.61,344.23,335.63,333.09,329.43,343.41,308.10,316.39,313.42,312.23,288.03,272.82,289.06,270.00,228.51,235.36,267.71,226.64,218.42,238.25,230.84,227.09,236.80,,185.33,198.55,246.24,239.28,235.56,218.80,194.86,216.24,215.69,272.82,248.57,263.45,273.64,L5
2004-04-25 21:52:11+00:00,301.95,271.85,201.95,170.96,128.79,102.19,99.94,106.93,78.70,117.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.16,543.20,537.31,511.12,497.62,497.41,501.93,497.06,480.59,465.55,462.60,459.42,434.14,403.54,398.49,391.08,409.81,402.95,409.43,365.22,367.26,340.39,363.49,370.71,358.16,361.78,311.24,316.34,324.31,289.26,260.00,246.57,263.03,258.41,255.92,256.90,,251.75,264.88,,261.36,228.06,227.29,234.02,228.28,239.32,235.06,239.81,,243.08,247.33,246.62,257.81,265.09,292.73,L5
2004-05-12 21:55:13+00:00,277.22,240.74,194.68,,,,,,,,,,,,,,,,,,,,,,,,261.77,236.68,242.56,265.98,,269.51,279.01,,,267.21,,,,,,,,366.57,365.67,392.97,421.10,459.63,472.81,478.40,493.30,,,,,,,,,,,,493.71,494.45,,,,,,407.78,379.71,352.58,383.89,360.17,373.77,379.52,,,,,,,,,,,,,252.08,,,,,,257.26,260.00,266.30,,219.89,226.95,197.09,,,,,,,,,,,L7
2004-05-19 22:01:23+00:00,289.61,255.29,219.77,164.81,113.97,,,,,,99.15,95.75,103.54,103.78,108.78,107.17,113.18,,,,,,,,,,,,254.31,248.01,244.29,263.22,265.87,264.74,253.78,281.92,246.65,275.25,264.23,,,,,,383.32,407.51,438.50,460.32,494.47,506.41,486.39,509.84,519.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.13,223.52,,,,,250.67,272.25,256.88,L7
2004-05-20 21:46:44+00:00,300.97,263.06,229.92,,114.14,79.49,79.01,86.47,101.71,106.40,112.10,109.03,107.75,111.07,118.92,121.49,126.59,143.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.83,495.96,475.40,489.80,,,,,,,,,,,,343.99,337.11,342.75,,,,,,,,,,,241.34,278.59,237.71,230.28,234.88,244.92,,235.59,,200.46,201.26,,,,,,,,,,,,L5
2004-06-04 22:01:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.22,492.48,500.85,483.83,496.35,506.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.48,280.02,248.91,243.87,256.22,246.81,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-06-12 21:53:35+00:00,283.62,267.51,,169.30,114.19,93.73,93.60,104.44,121.66,119.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.25,460.88,477.71,493.10,,,,,,,,,,499.38,501.18,499.93,486.72,,,,,,,,,,,,382.26,375.58,355.99,349.04,340.76,324.74,329.05,326.28,,,,,,,,,,,,,,,,223.18,227.78,233.42,240.45,252.68,262.41,,262.75,238.35,236.54,243.08,259.65,,L5
2004-06-21 21:47:40+00:00,245.49,249.27,,,102.73,81.20,,,,95.43,120.62,,,,,108.81,107.63,117.44,126.70,168.34,213.58,,,,287.82,255.89,264.38,238.34,,,,230.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.73,,,,,,270.56,249.44,,234.84,,206.87,,214.16,216.39,,,,,,,,,,,,,,,,,,,,L5
2004-07-14 21:54:31+00:00,251.95,231.58,,145.94,100.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.28,451.89,467.14,472.99,494.42,510.72,525.35,515.62,532.20,522.03,526.89,498.90,494.63,496.24,500.38,488.78,475.31,472.27,,,,,,,,,,,,,,,,,,,,,,,,,,,244.99,233.45,247.27,233.48,,,,,,,,,,,,,,,,,L5
2004-07-23 21:48:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.59,333.64,351.65,380.09,396.87,431.43,443.00,456.76,488.21,500.75,493.22,507.22,530.75,508.91,531.51,525.71,520.02,493.65,501.01,503.83,500.73,,,,,,,,,,,,,360.71,362.82,344.76,328.86,310.52,305.22,303.44,292.82,303.63,270.38,274.85,256.22,245.88,,273.23,252.61,230.76,237.27,224.17,,,,,,,,,,,,,,,,,,L5
2004-07-30 21:54:52+00:00,,,,,,,,,,,,,,,,102.86,108.97,125.37,158.42,192.50,232.13,284.69,306.79,276.55,294.79,274.94,289.36,278.09,274.75,273.68,262.35,295.62,271.28,262.74,267.10,281.97,256.27,271.52,263.66,250.10,256.51,281.26,295.23,322.50,371.29,390.64,415.24,441.35,465.61,483.28,452.86,478.96,496.72,509.31,507.48,546.98,502.18,507.53,493.22,,,,,,,,,,,,,,,,,,329.51,,,,,,,,,,,,200.25,,,,,,,,,,,,,219.91,219.89,221.25,195.52,213.67,200.46,258.73,244.06,261.96,225.69,L5
2004-07-31 21:54:51+00:00,264.89,242.45,215.83,,,,,,,,,,,,,107.60,111.28,130.27,166.09,202.90,253.01,283.80,315.33,,,,,,,,,,280.60,278.77,270.29,292.47,256.74,286.05,274.27,258.34,262.54,278.39,,,,,,,479.81,500.12,473.38,491.46,508.28,517.53,505.62,,,,,,,496.60,501.76,465.76,487.46,,427.90,435.30,,,,,,369.12,340.61,338.19,328.25,335.95,337.10,339.49,,,,,,,294.69,275.59,215.27,,271.98,233.03,215.04,,,,,,202.08,,223.03,226.31,221.74,213.60,188.77,216.43,,,,,,L7
2004-08-24 21:49:18+00:00,262.00,251.97,200.69,153.02,109.50,79.60,83.50,86.29,89.97,110.12,134.82,,,127.45,122.82,127.81,,209.60,215.28,,301.63,299.12,284.26,319.51,308.81,319.77,297.05,285.73,310.00,,,294.36,308.36,322.71,296.26,277.83,288.88,286.68,265.14,274.00,255.43,286.63,310.33,347.49,352.08,372.50,392.52,431.20,431.97,447.13,471.11,474.79,484.83,497.46,525.21,504.90,,527.45,520.45,494.76,489.62,494.93,474.96,487.37,473.58,454.29,460.49,427.08,432.34,401.88,396.10,361.38,356.08,318.57,343.11,355.28,361.03,347.40,337.60,311.68,314.80,297.64,278.81,274.13,273.12,277.63,239.44,239.54,276.98,260.77,234.38,243.18,251.12,222.10,234.24,268.77,293.39,,,256.24,222.96,211.97,206.10,226.05,,238.06,231.27,214.02,219.93,227.20,,L5
2004-10-02 21:56:26+00:00,256.77,225.39,186.41,142.88,91.75,,,,,,,109.04,118.68,123.61,130.74,132.56,148.55,190.32,202.74,235.18,262.79,281.20,299.21,295.24,294.18,283.50,282.73,273.57,280.27,280.39,290.40,311.25,305.28,298.80,284.90,278.88,262.98,267.40,251.08,241.76,239.57,248.97,273.32,301.90,325.98,355.86,384.92,406.29,433.09,444.97,447.31,461.48,467.86,484.37,486.96,514.62,504.87,500.00,489.74,486.30,482.22,491.06,485.07,466.07,470.77,476.60,451.12,446.44,432.65,414.92,391.94,371.25,353.24,337.48,325.93,329.95,329.96,335.83,344.79,343.18,327.05,313.28,297.16,283.91,268.91,258.22,259.31,253.56,245.31,251.00,261.17,241.44,238.13,233.93,240.24,245.65,256.24,257.52,193.89,,227.75,228.68,224.27,223.65,219.69,229.98,223.99,247.11,232.53,243.78,261.64,L5
2004-10-26 22:01:00+00:00,,,,,,,,,,,,94.76,96.20,93.47,102.85,119.86,130.28,153.04,180.01,223.88,245.35,275.61,300.11,287.43,302.03,278.95,291.09,281.21,284.82,292.62,286.25,308.27,,,,,263.31,281.03,264.32,246.32,242.82,264.88,287.97,308.90,363.25,388.06,402.47,,,,,473.38,495.58,507.30,492.71,538.66,503.23,503.00,487.01,500.25,,,,,474.56,495.83,437.35,442.43,416.79,408.14,388.15,370.54,,,,,324.02,328.74,340.13,351.41,326.71,330.91,309.50,292.34,,,,,,235.18,272.38,238.99,229.87,239.87,238.30,244.43,252.88,,,,,238.67,230.86,223.97,202.91,223.35,219.31,263.57,244.12,256.07,259.69,L7
2004-11-19 21:57:19+00:00,246.29,229.22,194.32,150.94,112.62,90.86,89.21,101.05,109.50,133.68,152.75,,,,,,,,,261.82,,282.72,296.77,318.45,293.40,322.81,318.32,300.68,343.77,,,333.31,362.65,352.42,,299.03,,274.50,269.49,275.29,253.14,277.04,313.47,341.29,361.58,375.29,405.13,421.85,428.13,442.91,465.10,484.06,492.55,497.27,513.95,,534.03,539.69,528.37,506.99,512.63,514.59,499.47,474.54,457.10,,462.89,435.63,437.98,421.90,404.06,387.08,392.50,360.19,361.76,336.26,315.37,309.91,318.30,311.84,345.06,340.34,317.78,308.58,293.33,288.07,253.93,214.41,230.31,228.82,217.82,239.10,259.51,239.57,275.53,291.89,293.36,277.11,260.86,258.51,238.99,230.07,238.39,239.55,,232.54,253.32,234.09,254.62,286.35,,L5
2005-01-23 21:55:25+00:00,,,,,,,,,,,,,,,,,,,,,,,301.96,292.80,314.74,298.28,313.59,310.61,317.18,320.96,328.96,348.65,344.71,320.09,,,,,,,,275.52,292.98,313.08,366.34,396.79,414.91,436.05,459.12,,,,,,,534.15,501.03,512.12,506.80,515.39,506.16,496.22,,,,,,438.30,422.09,413.92,398.61,393.74,378.88,392.75,,,,,,,306.04,300.68,301.83,311.81,289.23,282.82,299.24,,,,,,224.13,243.76,259.51,268.22,278.56,254.61,231.14,202.21,,,,,,,,,,,,L7
2005-02-07 21:58:39+00:00,246.90,236.91,204.08,,,,,,,,,,,,113.17,121.23,126.21,149.80,177.22,213.67,242.39,268.29,297.57,267.66,295.81,272.41,286.31,289.23,294.72,283.03,299.49,346.09,332.25,307.70,291.20,303.87,253.70,272.58,269.41,245.36,246.94,256.67,275.51,297.23,371.64,399.46,418.96,441.75,475.02,490.53,464.35,472.79,487.38,499.11,486.22,531.78,484.35,515.29,505.91,513.35,505.82,499.22,497.21,459.92,467.66,483.17,417.12,427.62,403.90,412.24,393.18,379.51,370.79,389.13,352.27,333.92,312.98,317.52,326.43,338.06,295.84,305.28,318.72,304.85,,,,,,,,,,,,,,,,,235.79,246.48,241.28,227.88,195.20,219.81,221.30,284.66,253.65,262.88,256.96,L5
2005-02-23 21:58:55+00:00,262.07,218.16,185.04,153.09,122.40,,83.93,,,,96.31,105.81,107.06,117.24,129.19,126.23,131.04,157.95,179.81,216.79,248.24,274.58,303.27,290.70,313.17,291.15,309.65,311.09,312.81,313.20,319.37,345.85,341.94,310.09,301.39,309.60,271.91,279.86,274.29,255.46,252.91,270.10,288.68,308.11,373.02,401.07,417.58,436.18,460.37,474.27,456.72,474.38,489.28,498.09,494.95,531.28,486.95,503.91,496.03,504.03,495.53,487.84,483.30,457.73,473.28,498.34,425.09,435.24,417.30,410.42,393.57,378.55,371.59,387.94,350.00,335.25,320.85,328.30,338.13,343.74,301.12,318.15,304.90,297.22,280.46,280.54,308.21,287.92,234.38,236.21,245.62,211.72,211.01,243.63,257.30,258.64,261.51,266.99,203.09,196.84,239.98,256.36,253.40,243.42,207.89,238.88,230.17,281.32,257.98,273.10,268.02,L5
2005-02-24 21:55:41+00:00,254.55,225.07,192.89,155.63,125.57,,88.15,,,,,,,,,,,,,,,,,,,,,,309.65,308.80,313.56,350.43,336.47,316.03,302.53,318.26,277.13,292.98,,,,,,,362.53,399.04,416.36,433.70,460.80,467.67,458.18,479.33,,,,,,,493.91,504.70,496.11,490.78,492.97,459.74,475.79,,,,,,392.78,385.16,365.36,386.02,354.29,343.96,325.78,,,,,,,299.11,280.77,280.16,309.90,290.43,239.46,241.08,,,,,,263.69,265.38,266.71,220.68,200.17,246.50,252.66,247.11,,,,,,260.07,274.39,268.42,L7
2005-05-06 22:01:49+00:00,244.71,207.57,191.11,162.19,139.45,104.07,106.16,107.48,107.69,104.87,106.82,105.97,103.80,104.78,115.53,122.35,126.50,156.98,185.11,218.97,241.68,266.96,288.97,273.61,310.04,,,,,,,362.43,346.59,322.15,297.98,320.59,289.07,283.03,262.76,241.16,242.07,260.33,,,,,403.07,417.11,442.97,455.34,450.01,466.50,480.60,487.16,488.36,524.92,,,,490.68,483.40,473.69,476.80,451.02,463.36,479.01,427.76,428.65,,,,,368.63,386.97,355.62,345.94,329.62,334.58,337.00,345.76,315.46,,,,277.00,262.69,277.28,261.84,229.66,248.14,275.23,242.53,229.78,,,,,,251.61,235.40,250.19,258.99,252.74,244.97,216.94,238.06,,,,,276.42,L7
2005-05-14 21:59:30+00:00,259.48,,161.76,181.20,,,,148.55,129.01,120.77,116.82,122.99,109.75,119.53,133.41,149.39,151.99,180.89,204.11,,247.39,267.74,273.12,287.68,304.45,321.87,309.05,320.79,,,,357.18,365.73,351.80,331.96,304.21,300.02,274.65,248.29,251.87,247.06,258.82,294.23,326.21,339.99,354.35,388.13,413.05,404.74,421.79,442.28,445.03,442.45,458.22,480.32,489.91,528.38,518.17,506.72,485.87,466.82,470.67,447.08,444.20,429.90,,436.99,427.17,421.38,394.07,384.50,382.06,374.25,354.81,362.14,366.62,359.31,343.39,338.29,327.66,330.98,318.66,305.30,311.74,292.58,280.02,253.64,236.70,242.62,245.20,224.34,239.80,237.80,225.88,220.91,222.80,228.09,246.44,272.27,271.38,245.84,246.71,245.98,253.28,256.92,249.81,260.63,254.09,265.62,278.98,282.65,L5
2005-06-08 21:53:33+00:00,220.12,228.09,230.97,205.00,156.45,119.78,117.11,116.64,109.19,100.22,99.21,108.27,115.03,122.59,128.82,135.48,141.01,,,,,,,,,,,,,,,,,,,,,,267.68,246.81,235.66,256.89,284.04,315.66,357.84,385.21,399.31,420.70,443.00,454.53,441.87,462.23,473.06,481.67,486.35,,497.59,498.49,488.82,490.96,481.72,468.59,,,,,,,,,,,,,,,,,,,,,,,,267.43,279.32,230.14,,224.47,256.78,224.18,233.41,239.56,234.84,,,,202.97,225.58,251.94,249.02,244.60,234.79,210.64,221.58,208.78,273.40,258.27,275.39,,L5
2005-07-01 21:59:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.64,345.49,335.17,330.09,330.96,324.66,297.90,295.24,280.20,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-08-03 21:55:25+00:00,,,237.60,174.34,,,74.68,,,,,93.83,116.37,122.12,131.78,131.11,130.74,162.36,179.07,198.92,221.33,239.59,267.22,286.40,329.93,327.19,345.35,357.96,,,,,,,322.53,326.12,286.63,277.87,266.70,244.87,240.44,261.02,285.81,,,,,,,,,,,,,,,,,,,,448.05,433.05,443.57,458.93,410.03,426.54,410.26,,,,,,359.32,349.64,344.77,339.06,338.88,340.21,316.78,325.65,,,,,,,,,,,,,,,,,,226.45,256.97,259.20,250.56,254.40,237.07,243.41,231.47,,,,,L7
2005-08-19 21:55:20+00:00,,,,,,,,,,,100.06,118.79,136.93,143.43,139.47,140.58,142.13,152.58,179.74,206.26,228.05,256.26,304.86,303.73,344.57,339.05,376.85,379.92,,,,,,,,,,,287.63,258.93,256.08,277.71,305.41,320.60,368.72,390.25,403.13,,,,,,471.08,489.44,482.48,,497.15,502.91,495.13,509.00,,,,,,489.43,413.16,438.35,415.57,419.55,406.76,383.04,,,,,,,339.63,358.04,313.79,332.67,331.58,326.00,291.55,,,,,,284.30,242.75,228.10,240.04,240.76,243.05,248.76,,,,,,,250.51,224.29,237.96,227.13,306.18,279.06,301.08,298.18,L7
2005-09-04 21:55:11+00:00,,,249.56,180.39,123.15,,92.33,,93.49,105.09,128.88,152.83,161.95,165.58,162.52,151.67,150.48,159.88,,,,,,,,,,,,,,,398.56,381.85,,,319.19,323.93,298.25,273.61,,,,,,,412.20,425.75,450.39,454.61,436.12,446.93,465.19,484.62,,,,,,518.09,511.06,489.63,474.76,455.99,458.80,476.95,414.03,,,,,,386.72,,367.35,369.96,363.93,364.65,358.92,,,,,,297.14,287.48,305.18,278.31,240.98,248.62,284.59,,,,,,,250.34,234.01,232.51,265.31,259.58,259.23,256.01,231.04,,,,,,319.40,L7
2005-09-19 22:00:20+00:00,240.94,237.65,207.16,159.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.90,421.09,437.95,,,,,,,,,,,,,,,403.81,,,,,,,,,,,297.26,326.98,289.09,294.16,292.40,283.65,263.39,,265.87,252.48,,,250.86,230.88,216.52,238.44,232.34,216.03,227.47,234.30,211.43,200.99,,206.11,,,,,,,242.44,257.60,288.91,L5
2005-10-22 21:55:15+00:00,,,,,,,,,,,,,,,,,,,,,302.45,333.56,349.97,367.70,377.96,389.26,392.16,390.77,419.42,417.16,421.88,404.82,387.31,373.80,,,,,,,292.41,305.99,320.98,342.71,355.74,377.23,403.69,411.83,,,,,,,482.36,496.05,,,,521.10,507.63,,,,,,430.31,418.93,411.78,397.08,,402.34,394.76,376.58,,,,,,338.75,323.62,319.23,308.22,312.19,296.89,298.32,,,,,,234.32,237.69,240.76,246.74,,255.24,247.31,218.62,,,,,,229.34,235.99,236.81,238.39,256.98,273.03,307.63,L7
2005-11-22 22:00:47+00:00,295.56,,199.96,176.87,,101.20,99.35,110.65,108.85,125.11,113.72,107.01,112.24,121.06,131.99,148.28,164.37,172.87,203.72,252.16,282.81,309.89,331.10,365.80,372.75,381.22,370.46,354.76,414.05,411.97,430.04,400.05,368.29,350.63,329.55,314.82,311.49,302.40,315.47,314.42,287.83,297.39,313.15,335.16,347.91,374.43,379.71,406.79,405.41,,407.13,410.80,442.63,465.05,499.09,500.97,526.26,531.76,538.46,513.01,497.50,469.51,471.06,,431.13,,452.63,434.24,409.28,399.28,403.88,384.08,386.98,361.04,386.11,369.49,341.29,349.33,334.63,331.13,332.88,320.45,307.98,305.39,283.32,288.52,263.29,239.37,259.29,263.54,253.35,236.49,236.49,244.11,259.84,,247.80,229.32,226.70,217.98,221.41,240.08,250.89,239.16,244.14,243.46,,,,,,L5
2006-01-10 21:55:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,360.96,363.11,369.42,372.84,375.68,390.20,393.03,400.84,400.17,381.53,362.09,,,,,,,285.48,296.14,319.25,350.86,381.90,399.83,410.85,420.24,,,,,,467.30,489.41,496.76,502.02,508.25,507.40,495.21,476.96,,,,,,412.28,399.53,393.29,373.87,364.46,370.65,365.30,,,,,,,316.15,315.96,304.36,296.58,293.53,281.34,275.29,,,,,,231.37,233.14,231.66,229.27,243.89,241.09,232.26,221.86,,,,,,223.16,209.03,252.30,250.53,271.03,302.20,L7
