dates,nzd0010-0000,nzd0010-0001,nzd0010-0002,nzd0010-0003,nzd0010-0004,nzd0010-0005,nzd0010-0006,nzd0010-0007,nzd0010-0008,nzd0010-0009,nzd0010-0010,nzd0010-0011,nzd0010-0012,nzd0010-0013,nzd0010-0014,nzd0010-0015,nzd0010-0016,nzd0010-0017,nzd0010-0018,nzd0010-0019,nzd0010-0020,nzd0010-0021,nzd0010-0022,nzd0010-0023,nzd0010-0024,nzd0010-0025,nzd0010-0026,nzd0010-0027,nzd0010-0028,nzd0010-0029,nzd0010-0030,nzd0010-0031,nzd0010-0032,nzd0010-0033,nzd0010-0034,nzd0010-0035,nzd0010-0036,nzd0010-0037,nzd0010-0038,nzd0010-0039,nzd0010-0040,nzd0010-0041,nzd0010-0042,nzd0010-0043,nzd0010-0044,nzd0010-0045,nzd0010-0046,nzd0010-0047,nzd0010-0048,nzd0010-0049,nzd0010-0050,nzd0010-0051,nzd0010-0052,nzd0010-0053,nzd0010-0054,nzd0010-0055,nzd0010-0056,nzd0010-0057,nzd0010-0058,nzd0010-0059,nzd0010-0060,nzd0010-0061,nzd0010-0062,nzd0010-0063,nzd0010-0064,nzd0010-0065,nzd0010-0066,nzd0010-0067,nzd0010-0068,nzd0010-0069,nzd0010-0070,nzd0010-0071,nzd0010-0072,nzd0010-0073,nzd0010-0074,nzd0010-0075,nzd0010-0076,nzd0010-0077,nzd0010-0078,nzd0010-0079,nzd0010-0080,nzd0010-0081,nzd0010-0082,nzd0010-0083,nzd0010-0084,nzd0010-0085,nzd0010-0086,nzd0010-0087,nzd0010-0088,nzd0010-0089,nzd0010-0090,nzd0010-0091,nzd0010-0092,nzd0010-0093,nzd0010-0094,nzd0010-0095,nzd0010-0096,nzd0010-0097,nzd0010-0098,nzd0010-0099,nzd0010-0100,nzd0010-0101,nzd0010-0102,nzd0010-0103,nzd0010-0104,nzd0010-0105,nzd0010-0106,nzd0010-0107,nzd0010-0108,nzd0010-0109,nzd0010-0110,nzd0010-0111,nzd0010-0112,nzd0010-0113,nzd0010-0114,nzd0010-0115,nzd0010-0116,nzd0010-0117,nzd0010-0118,nzd0010-0119,nzd0010-0120,nzd0010-0121,nzd0010-0122,nzd0010-0123,nzd0010-0124,nzd0010-0125,nzd0010-0126,nzd0010-0127,nzd0010-0128,nzd0010-0129,nzd0010-0130,nzd0010-0131,nzd0010-0132,nzd0010-0133,nzd0010-0134,nzd0010-0135,nzd0010-0136,nzd0010-0137,nzd0010-0138,nzd0010-0139,nzd0010-0140,nzd0010-0141,nzd0010-0142,nzd0010-0143,nzd0010-0144,nzd0010-0145,nzd0010-0146,nzd0010-0147,nzd0010-0148,nzd0010-0149,nzd0010-0150,nzd0010-0151,nzd0010-0152,nzd0010-0153,nzd0010-0154,nzd0010-0155,nzd0010-0156,nzd0010-0157,nzd0010-0158,nzd0010-0159,nzd0010-0160,nzd0010-0161,nzd0010-0162,nzd0010-0163,nzd0010-0164,nzd0010-0165,nzd0010-0166,nzd0010-0167,nzd0010-0168,nzd0010-0169,nzd0010-0170,nzd0010-0171,nzd0010-0172,nzd0010-0173,nzd0010-0174,nzd0010-0175,nzd0010-0176,nzd0010-0177,nzd0010-0178,nzd0010-0179,nzd0010-0180,nzd0010-0181,nzd0010-0182,nzd0010-0183,nzd0010-0184,nzd0010-0185,nzd0010-0186,nzd0010-0187,nzd0010-0188,nzd0010-0189,nzd0010-0190,nzd0010-0191,nzd0010-0192,nzd0010-0193,nzd0010-0194,nzd0010-0195,nzd0010-0196,nzd0010-0197,nzd0010-0198,nzd0010-0199,nzd0010-0200,nzd0010-0201,nzd0010-0202,nzd0010-0203,nzd0010-0204,nzd0010-0205,nzd0010-0206,nzd0010-0207,nzd0010-0208,nzd0010-0209,nzd0010-0210,nzd0010-0211,nzd0010-0212,nzd0010-0213,nzd0010-0214,nzd0010-0215,nzd0010-0216,nzd0010-0217,nzd0010-0218,nzd0010-0219,nzd0010-0220,nzd0010-0221,nzd0010-0222,nzd0010-0223,nzd0010-0224,nzd0010-0225,nzd0010-0226,nzd0010-0227,nzd0010-0228,nzd0010-0229,nzd0010-0230,nzd0010-0231,nzd0010-0232,nzd0010-0233,nzd0010-0234,nzd0010-0235,nzd0010-0236,nzd0010-0237,nzd0010-0238,nzd0010-0239,nzd0010-0240,nzd0010-0241,nzd0010-0242,nzd0010-0243,nzd0010-0244,nzd0010-0245,nzd0010-0246,nzd0010-0247,nzd0010-0248,nzd0010-0249,nzd0010-0250,nzd0010-0251,nzd0010-0252,nzd0010-0253,nzd0010-0254,nzd0010-0255,nzd0010-0256,nzd0010-0257,satname
2023-05-15 22:17:12+00:00,267.04,275.31,273.94,271.18,268.29,275.51,295.87,310.25,329.56,336.62,344.52,356.52,364.45,362.81,354.36,339.03,329.00,316.09,302.91,284.08,273.38,270.56,265.65,260.42,254.43,252.74,251.27,243.84,241.64,238.24,240.21,235.81,233.86,228.45,231.83,234.35,228.72,228.26,225.81,221.51,221.09,215.34,225.64,239.09,240.38,242.76,246.40,246.82,236.68,237.95,233.81,233.36,231.85,233.72,229.61,224.84,229.72,233.20,234.08,232.76,234.65,224.90,223.76,224.80,230.94,229.75,229.71,233.12,240.78,244.78,247.78,246.32,250.61,258.43,262.38,270.03,270.20,280.83,280.86,281.01,277.58,281.61,282.68,280.31,281.54,280.64,284.71,276.50,276.44,267.54,264.76,272.05,276.80,274.76,271.57,271.75,271.99,257.85,269.61,275.70,282.48,286.94,288.74,295.50,302.10,300.19,302.41,305.20,296.33,297.94,293.27,296.61,297.00,297.09,292.11,288.90,290.94,290.06,289.27,289.57,288.92,289.40,290.18,287.97,284.20,280.16,280.41,280.35,278.00,268.90,251.87,274.71,279.27,288.28,292.11,292.65,292.87,293.26,288.97,288.07,287.79,288.72,289.50,290.17,288.26,292.72,297.84,294.33,296.57,297.05,296.68,287.08,294.77,296.98,293.34,289.68,275.94,277.40,280.65,285.50,269.22,282.51,286.39,292.24,283.42,286.91,291.39,288.85,294.05,298.43,296.05,292.93,276.96,285.38,293.42,290.41,303.85,308.59,320.25,333.04,343.84,350.25,354.16,361.00,369.19,381.65,383.69,382.41,388.03,374.16,369.19,366.03,362.39,359.31,353.77,354.78,352.18,357.29,362.11,360.43,354.08,354.47,360.55,362.72,359.39,352.51,352.74,349.49,343.01,344.07,342.59,340.70,343.85,344.93,342.36,343.01,348.48,345.98,348.48,352.26,354.12,358.07,352.22,348.27,349.77,342.22,339.24,335.00,334.45,338.82,339.33,341.27,343.72,351.68,358.37,366.84,360.08,353.78,348.62,342.33,336.84,331.65,329.19,323.01,323.13,326.51,333.33,342.10,352.17,350.04,343.69,333.47,333.52,329.20,325.91,325.58,320.97,318.60,L9
2023-09-20 22:17:40+00:00,264.48,269.60,272.41,275.98,281.89,285.85,302.67,310.03,332.38,335.27,355.23,379.64,381.37,382.68,381.92,362.01,343.76,323.64,317.85,296.93,282.48,283.41,280.56,275.72,275.72,268.50,265.80,255.44,252.12,250.25,251.03,245.51,245.58,238.20,256.14,258.33,251.62,252.71,257.50,249.70,243.95,237.40,245.39,252.53,257.58,260.73,263.77,259.55,250.17,250.14,251.61,257.49,247.46,252.90,248.75,247.44,244.80,252.33,249.73,250.26,247.03,248.99,244.97,243.64,249.19,254.72,247.05,248.14,252.48,254.07,257.35,264.01,255.47,263.94,267.19,277.30,273.44,289.26,285.69,284.73,285.64,287.15,288.42,281.87,285.83,281.00,286.83,283.42,281.61,275.49,267.81,280.70,282.14,281.30,273.65,274.63,284.55,269.99,274.69,280.92,290.47,291.67,291.50,302.38,312.65,308.37,305.31,309.06,302.53,304.77,302.27,306.81,304.89,306.76,299.93,295.52,292.31,294.86,296.02,294.80,293.92,292.76,290.72,288.64,288.18,286.62,287.55,290.47,288.50,278.74,260.01,283.64,284.35,293.05,297.49,294.04,296.29,295.97,296.72,302.61,300.35,295.70,291.84,289.88,287.44,295.79,301.26,299.29,300.65,299.81,299.28,290.05,297.01,304.80,302.86,292.61,278.72,279.26,280.19,286.05,275.31,294.17,293.11,296.37,289.27,292.78,301.33,309.87,316.10,309.53,306.65,306.98,317.25,322.61,297.29,298.67,308.11,322.12,339.13,349.47,359.67,367.91,380.60,389.29,376.24,383.48,383.88,390.03,409.91,376.75,367.77,361.85,358.35,362.67,361.23,361.34,355.32,362.89,363.70,364.53,364.94,368.91,369.02,369.91,360.90,350.94,350.74,348.25,346.43,344.29,345.58,344.81,345.22,347.53,346.80,352.14,354.84,349.93,352.56,353.11,358.98,360.81,357.12,356.17,352.35,343.92,337.18,338.11,342.08,339.85,333.34,340.29,348.26,357.89,361.86,368.13,359.12,357.26,343.77,344.82,340.15,330.73,331.52,329.81,323.41,322.99,329.39,347.01,361.41,360.66,353.94,327.11,331.43,328.95,327.83,325.52,325.84,323.16,L9
2023-10-14 22:17:45+00:00,251.52,257.00,266.73,274.69,282.79,287.85,304.15,,,,,,,,,,,,,,,,,,287.40,275.36,271.06,262.76,254.23,255.27,258.03,248.92,251.22,246.23,268.08,266.61,260.23,263.10,263.71,256.33,253.87,254.34,254.31,259.31,263.77,272.90,276.41,272.84,264.00,256.92,256.59,262.13,258.04,259.88,254.59,255.53,251.31,259.92,254.74,256.44,253.92,260.20,251.83,252.64,251.16,256.75,251.18,252.69,254.38,256.75,259.79,270.78,258.66,265.82,267.08,277.19,273.48,291.70,287.46,286.01,286.65,287.00,289.92,284.04,287.98,283.39,288.19,288.72,285.23,284.72,281.89,283.20,279.82,283.59,278.79,277.33,296.07,288.44,281.35,283.26,288.56,292.66,291.45,299.20,305.82,307.13,306.02,311.41,305.99,305.78,302.00,307.27,304.74,304.56,304.06,300.97,300.15,299.08,295.09,294.45,295.47,289.33,287.95,290.85,294.02,289.91,286.08,288.84,285.71,281.82,264.80,285.98,290.19,290.82,296.37,292.43,296.32,296.73,299.00,304.33,305.60,301.13,296.36,291.30,292.39,298.71,303.65,302.42,305.06,299.93,297.82,295.28,301.24,304.46,305.31,293.60,285.31,287.25,288.26,291.98,284.51,289.35,295.76,300.23,287.65,293.71,303.19,319.41,317.00,311.91,308.83,309.84,317.39,318.88,290.94,,312.50,332.11,338.41,349.19,362.88,371.15,377.92,386.21,378.96,382.45,385.35,389.39,400.94,379.87,370.73,361.96,360.70,363.57,362.68,357.04,358.47,364.22,362.31,360.30,363.74,372.69,373.09,373.39,367.63,363.25,354.54,348.64,347.00,342.11,346.31,344.19,343.85,348.15,348.24,354.98,354.22,349.01,351.83,352.14,359.75,361.81,359.76,357.59,350.02,344.07,340.37,339.41,343.82,341.93,337.14,343.73,348.93,357.89,361.86,368.13,363.09,358.57,347.31,349.30,340.90,331.12,329.75,327.94,326.61,328.17,334.15,348.58,360.82,363.75,354.50,324.19,335.33,330.05,329.02,328.63,329.81,324.39,L8
2023-10-22 22:17:50+00:00,251.52,257.00,266.73,274.69,282.79,287.85,305.19,,,,,,,,,,,,,315.01,307.97,314.40,308.02,293.54,287.69,276.85,272.08,261.06,255.86,261.44,262.95,251.88,253.16,252.37,266.07,260.73,257.49,261.26,260.70,253.37,253.68,255.18,254.65,258.80,261.98,271.08,274.40,271.26,260.90,255.22,255.42,256.59,252.87,256.21,250.62,251.88,248.95,255.73,250.86,252.73,249.37,255.44,250.23,250.14,248.18,253.21,246.25,247.64,249.43,254.38,256.84,267.01,260.23,266.85,267.91,277.11,274.50,289.86,288.10,286.83,288.37,286.84,290.10,284.52,287.93,285.31,289.05,289.19,285.74,285.97,283.36,283.96,280.88,283.93,282.60,279.36,292.00,287.41,282.46,284.46,288.66,293.15,293.52,298.99,305.26,307.05,306.72,311.40,307.43,306.66,302.92,307.86,305.38,304.76,304.40,301.34,300.66,300.38,296.58,295.42,296.14,289.62,290.02,292.75,295.20,291.68,287.17,288.01,285.66,281.21,266.12,285.49,290.12,291.90,296.61,294.01,295.91,297.65,300.17,304.97,306.01,303.18,297.67,293.65,294.90,299.81,304.33,304.76,305.96,302.07,299.52,297.02,303.15,306.15,304.79,294.52,288.45,290.56,290.93,295.08,289.87,294.14,298.34,302.15,286.91,294.49,302.79,316.74,313.99,309.61,306.81,307.47,313.89,314.82,295.11,,309.69,326.33,334.17,345.85,358.33,366.27,374.81,381.76,379.12,383.73,386.49,390.02,398.35,381.96,372.75,363.88,361.53,362.12,361.97,358.28,360.00,364.34,363.13,360.98,363.67,371.92,372.78,373.42,367.52,363.40,355.88,349.78,346.83,343.15,345.12,343.41,344.40,348.87,348.52,353.77,354.55,350.61,353.57,352.47,359.20,361.88,360.62,357.88,350.95,345.71,342.64,340.52,343.98,342.88,340.69,344.36,349.08,358.31,363.26,368.36,363.56,357.78,349.18,347.10,340.56,331.82,329.62,328.59,328.43,329.98,335.65,347.34,358.51,362.71,351.63,320.74,335.51,331.87,331.16,331.98,333.39,326.18,L9
2023-11-15 22:17:47+00:00,256.08,257.59,264.03,268.42,274.88,279.60,299.87,309.90,319.51,329.37,325.28,334.29,334.78,322.59,,329.05,316.74,308.38,299.73,302.62,296.75,298.00,290.08,280.71,281.42,273.22,268.13,258.79,258.22,263.67,264.66,255.82,255.64,257.09,261.08,255.82,251.89,254.90,255.09,248.44,247.66,246.07,248.31,252.70,256.06,263.96,268.60,265.02,256.84,249.99,253.73,253.29,249.04,252.93,247.17,247.96,244.74,251.95,245.82,249.47,246.82,248.45,245.04,247.06,243.46,250.15,243.85,245.85,246.11,253.14,254.02,263.51,261.17,270.48,268.37,275.67,276.55,283.54,287.61,285.45,289.46,285.33,287.49,285.56,287.03,287.64,286.97,288.08,283.05,286.31,281.30,283.81,282.14,284.46,285.64,283.49,281.70,278.26,282.49,285.44,288.62,293.91,295.16,299.58,304.43,309.46,308.15,310.63,308.63,305.95,305.44,307.69,307.01,303.55,304.61,303.01,300.15,300.87,298.70,294.22,294.69,292.15,294.60,293.67,295.89,291.87,284.75,286.54,285.73,280.21,267.91,282.92,289.42,292.95,296.68,295.79,301.44,300.05,301.55,305.70,307.67,306.00,299.82,296.90,299.64,302.71,304.13,305.06,307.03,305.25,302.68,300.21,303.02,305.60,306.11,298.55,292.63,295.85,295.31,297.71,293.63,296.97,297.87,301.46,288.38,293.67,305.20,313.42,311.12,307.25,302.95,303.00,305.50,304.07,295.11,,300.28,317.56,327.46,340.65,355.43,362.66,370.72,378.96,380.93,385.71,387.70,391.98,393.50,385.85,373.19,364.88,360.88,359.85,360.79,358.35,361.29,361.68,360.28,360.33,363.42,370.69,372.88,375.41,371.31,364.25,357.37,352.66,348.24,343.25,344.16,341.87,343.60,348.17,349.68,353.98,351.88,352.72,355.35,352.73,361.04,363.18,362.52,358.99,351.62,349.03,343.83,342.44,345.43,345.49,345.44,346.16,348.92,357.66,364.42,368.33,367.87,360.55,351.03,342.67,337.47,330.32,327.81,326.63,330.52,333.76,337.87,344.50,351.49,354.09,341.77,315.24,331.14,331.56,334.06,332.57,334.42,330.69,L8
2024-01-10 22:17:52+00:00,256.08,257.59,264.03,268.42,274.88,279.60,299.87,309.90,319.51,329.37,325.28,334.29,334.78,322.59,,329.05,316.74,308.38,299.73,302.49,296.93,293.85,285.85,278.14,280.75,274.31,267.62,259.10,258.94,263.95,262.07,252.96,252.69,253.79,257.08,251.92,249.08,251.93,252.77,246.36,246.52,244.62,247.47,250.42,254.51,261.15,267.27,264.43,257.43,250.55,251.26,252.20,247.61,249.93,245.07,247.43,244.52,250.50,244.73,245.99,244.76,243.66,243.81,245.91,242.54,247.59,242.49,245.04,244.87,250.92,252.91,260.63,259.49,269.43,267.65,273.65,275.37,282.33,286.42,285.50,287.14,284.38,286.59,284.91,285.20,285.28,286.01,285.76,281.49,283.40,280.16,283.61,281.86,282.82,283.27,280.58,277.52,275.66,280.09,283.62,288.03,291.86,293.40,298.60,303.17,307.23,307.31,309.03,306.79,304.54,303.04,305.11,305.34,302.32,302.78,301.16,299.12,299.27,296.52,292.92,293.63,291.61,294.17,292.84,293.82,289.60,284.45,286.20,284.96,278.49,264.74,281.57,286.88,290.60,293.23,294.01,299.94,299.51,300.57,303.57,305.32,304.33,298.97,296.08,298.72,300.58,302.21,302.93,305.09,304.02,302.91,300.40,303.02,304.54,304.79,298.95,292.86,295.32,293.22,296.85,289.84,296.24,296.82,299.15,285.58,290.80,302.88,310.70,309.79,306.30,302.95,303.00,305.50,304.07,295.11,,300.28,317.56,327.46,340.65,355.43,362.66,370.72,378.96,380.29,385.25,388.04,390.15,391.06,383.11,372.49,364.26,359.67,358.54,359.40,357.54,359.28,359.07,360.44,359.92,361.93,369.36,371.54,373.85,369.58,362.97,356.35,351.45,346.47,341.40,342.74,340.67,343.32,347.84,348.77,352.10,350.23,350.91,353.14,351.61,358.64,361.04,359.94,356.35,350.90,347.96,342.80,341.07,342.68,342.84,343.14,344.64,348.24,356.13,362.15,366.67,365.49,358.50,348.88,340.12,335.83,329.84,327.81,326.63,330.52,333.76,337.87,344.50,351.49,354.09,341.77,315.24,331.14,331.56,334.06,332.57,334.42,330.69,L9
2024-02-11 22:17:53+00:00,256.08,257.59,264.03,268.42,274.88,279.60,299.87,309.90,319.51,329.37,325.28,334.29,334.78,322.59,,328.46,317.19,305.53,295.15,300.09,294.25,291.27,282.15,274.26,279.18,273.21,266.42,256.68,256.12,259.99,258.13,249.80,249.35,249.61,254.96,249.30,247.03,248.65,248.73,244.22,244.01,240.00,242.86,248.01,251.56,258.31,264.87,261.32,254.05,247.92,249.66,251.31,247.23,249.70,244.49,244.60,242.99,247.42,242.71,243.78,244.78,241.49,242.03,244.48,241.13,245.74,241.22,244.23,244.23,251.82,252.12,259.68,256.80,267.01,265.48,271.82,273.11,279.62,284.75,282.90,285.37,281.69,284.16,282.57,283.11,283.16,282.92,282.81,278.92,280.91,276.80,281.84,279.81,280.92,280.94,278.91,277.52,270.93,277.62,281.82,286.50,290.38,292.34,296.81,301.34,305.39,305.28,307.15,305.18,302.10,300.98,303.18,303.75,300.55,300.96,299.56,296.75,296.94,293.71,291.05,291.82,290.98,293.98,290.76,290.46,286.35,281.62,283.99,284.27,276.67,260.15,277.26,285.52,289.19,292.37,293.34,298.90,297.07,298.17,301.38,303.21,302.00,296.73,294.06,297.05,298.83,300.00,301.59,303.06,302.60,300.87,298.56,301.21,302.68,302.54,295.36,288.72,291.17,290.36,294.78,287.19,293.98,295.91,296.49,281.72,287.88,302.38,310.62,309.56,305.68,301.52,298.66,299.07,294.63,295.11,,293.42,310.39,324.92,340.82,355.46,362.09,369.65,378.76,379.28,384.88,387.50,388.96,389.14,381.31,371.30,363.14,358.22,357.65,358.64,357.05,357.95,356.61,359.00,358.85,361.23,368.02,370.74,373.11,369.20,362.45,355.71,350.18,345.55,340.85,342.00,340.52,342.61,346.52,347.93,350.65,348.76,349.28,351.57,350.50,357.68,359.87,358.49,355.64,350.17,346.82,341.73,340.52,341.53,342.46,342.37,343.33,347.48,354.97,360.41,365.27,364.61,357.70,347.11,339.62,335.02,330.42,327.24,326.24,329.80,332.16,336.45,342.32,342.74,348.59,337.95,316.48,331.76,331.97,332.24,330.57,332.65,333.87,L9
2024-04-07 22:17:11+00:00,252.43,252.65,251.69,255.64,260.06,265.96,295.99,309.90,338.73,339.50,333.96,339.03,334.78,322.59,,337.51,326.82,315.93,306.96,303.84,297.47,293.58,283.49,274.72,275.47,273.62,266.50,256.70,253.57,256.66,250.87,241.03,245.34,244.04,246.67,243.07,243.36,243.07,244.78,239.17,236.99,229.62,240.60,246.71,248.46,253.49,258.92,252.02,246.70,244.43,247.28,247.07,244.25,245.42,237.98,237.00,239.47,243.60,239.62,241.15,243.19,237.50,242.27,242.50,237.57,241.07,236.99,238.91,239.81,249.16,249.10,255.76,254.00,262.22,262.01,267.42,269.88,275.64,281.74,279.76,281.44,278.58,280.75,280.32,279.60,280.28,280.06,278.30,275.71,277.54,274.37,278.76,277.50,276.87,277.94,275.20,272.79,263.35,274.93,279.74,283.97,287.30,290.46,293.82,296.88,301.20,302.47,303.41,302.13,299.95,298.68,301.05,301.88,298.62,299.19,296.67,293.79,293.06,290.23,287.90,289.27,288.99,292.16,288.08,286.57,283.84,280.06,280.88,282.23,273.88,248.92,273.87,282.93,287.00,289.48,291.66,296.93,295.55,295.50,299.35,301.62,301.68,297.14,292.28,293.83,295.34,296.90,299.22,300.32,300.48,299.44,298.23,301.10,300.91,299.13,294.46,286.67,289.34,289.33,294.23,285.65,294.07,297.34,296.22,283.03,290.87,303.17,310.15,310.86,308.03,304.70,299.15,297.21,290.58,292.87,,290.72,305.70,321.07,337.23,351.44,357.59,366.14,374.98,378.56,386.68,388.33,385.84,385.71,377.72,369.79,362.80,356.49,355.18,356.28,355.22,355.66,354.21,358.00,358.66,359.68,364.79,368.36,371.25,368.48,364.26,359.65,352.19,344.67,341.19,339.71,340.24,343.40,345.38,346.66,347.91,347.20,346.98,349.96,351.52,358.02,360.17,358.20,354.01,349.40,346.26,341.68,339.84,339.66,340.88,340.85,341.37,345.66,351.71,358.26,364.23,363.73,357.06,347.50,341.36,336.91,331.37,326.75,325.70,329.09,332.42,336.46,340.57,341.32,348.89,337.52,322.48,335.68,333.81,332.05,331.99,334.36,335.11,L8
2024-04-23 22:17:03+00:00,265.21,258.77,245.90,248.20,249.21,256.15,283.91,309.90,338.73,339.50,333.96,339.03,334.78,322.59,,337.51,326.82,315.93,306.96,301.04,294.84,288.38,277.35,270.01,272.35,271.77,262.96,254.96,249.08,247.08,237.70,229.52,235.91,231.22,237.38,236.15,236.78,234.07,238.77,233.16,228.13,215.40,231.07,237.23,242.18,244.81,252.34,243.40,240.19,239.52,243.58,244.73,241.04,241.83,233.91,231.72,235.57,238.90,235.50,236.83,241.98,230.27,238.82,240.00,233.45,236.36,233.96,236.41,236.96,246.70,246.52,251.64,248.72,260.67,259.66,264.91,268.42,273.24,280.17,277.94,276.99,276.46,278.93,279.31,278.29,279.37,277.41,274.20,272.72,271.91,270.82,277.61,276.00,274.90,273.94,272.94,266.42,257.59,271.85,277.41,283.45,285.94,289.14,293.14,294.94,297.78,301.32,301.95,300.03,298.12,297.37,299.27,301.76,297.55,297.03,295.57,291.84,290.08,285.70,285.45,287.17,289.80,291.62,285.51,283.63,280.80,277.96,280.05,284.31,276.03,244.39,271.81,281.66,285.38,288.10,291.00,297.75,294.80,293.58,297.82,300.85,302.07,296.97,291.08,292.05,293.44,295.21,296.96,297.98,298.74,298.70,298.60,301.06,300.29,295.24,291.01,280.91,283.09,283.16,289.28,273.13,289.16,294.13,290.96,278.11,286.88,301.79,308.44,310.59,308.36,303.43,293.89,287.21,277.01,277.81,,278.50,295.03,315.09,333.57,349.40,354.71,362.30,372.96,376.83,387.87,391.33,385.28,383.02,375.82,368.39,362.03,355.24,354.62,354.91,353.50,353.87,351.99,356.63,360.05,360.19,364.57,367.51,371.10,369.25,365.96,361.10,353.98,345.88,342.31,339.82,341.26,345.16,344.69,347.37,349.54,346.74,346.33,349.09,352.61,360.54,361.93,358.21,354.09,350.15,345.86,342.00,341.24,339.72,340.89,340.88,340.90,346.72,352.76,358.34,365.99,363.75,359.04,347.21,340.74,337.88,334.72,325.48,324.17,326.19,329.39,332.84,335.83,331.79,338.31,328.88,324.97,334.85,331.51,328.09,326.84,330.26,339.26,L8
2024-08-29 22:17:21+00:00,,,233.15,240.52,239.34,249.20,,,357.94,349.63,342.64,343.78,,,,355.60,346.08,336.73,330.57,318.81,310.34,303.26,294.15,283.33,278.71,280.50,271.13,264.97,256.36,252.42,241.13,233.12,248.79,239.40,217.98,231.01,237.41,228.18,244.81,227.39,209.53,187.13,,,245.26,242.60,243.34,219.44,219.16,236.24,242.61,240.82,244.17,238.28,228.63,224.30,229.69,238.25,238.33,242.85,247.33,238.47,253.80,243.57,231.52,230.66,226.72,225.66,230.24,239.55,243.57,248.81,255.59,264.15,266.10,269.42,273.71,282.19,281.47,282.20,280.17,278.87,283.46,282.75,284.88,285.13,283.60,280.97,280.28,279.25,278.28,281.91,278.05,279.45,278.99,279.26,281.50,260.28,278.06,282.12,287.20,291.28,294.52,294.35,297.41,298.02,304.35,307.56,303.83,302.14,304.38,305.28,306.53,304.52,302.80,301.02,296.31,296.24,287.18,286.62,291.30,290.51,290.54,292.04,291.04,288.77,285.21,285.77,290.43,293.36,251.49,284.45,287.77,291.37,292.99,295.33,297.06,298.90,298.36,303.71,307.21,308.65,301.86,296.18,293.90,296.20,299.64,300.19,301.09,300.03,299.34,300.62,305.89,305.36,297.81,291.79,286.10,283.88,285.24,293.12,288.47,297.44,306.45,306.80,302.05,309.76,311.20,307.59,313.13,315.63,313.07,309.18,309.87,300.36,273.25,,286.45,307.11,323.62,336.80,347.63,353.72,366.72,371.49,379.64,392.95,397.24,390.42,385.56,379.90,373.47,367.89,361.92,359.29,357.26,356.68,359.99,361.24,362.67,368.78,366.83,370.72,372.08,376.04,374.81,378.41,376.00,367.30,357.32,354.24,345.40,346.26,351.07,349.27,353.77,356.39,354.93,353.63,353.99,357.63,364.87,368.72,365.73,357.99,354.34,349.38,347.97,347.40,343.33,341.81,343.92,344.84,350.28,356.29,365.01,371.31,365.77,361.44,353.01,346.57,344.60,340.67,329.56,327.12,328.15,337.24,341.83,346.23,358.71,364.66,351.77,354.94,353.83,345.62,341.00,344.22,345.00,343.56,L8
2025-01-12 22:17:45+00:00,,,,,,,,,,,,,,,,,,,,,,303.69,299.46,290.13,288.59,282.61,272.69,266.96,263.26,260.62,259.88,259.84,261.30,255.96,,,,,,,,,,,,,,,,,,,248.90,238.80,236.71,233.67,228.22,,,,,,,,,,226.15,228.17,229.71,240.10,249.02,256.37,262.42,268.04,272.41,276.23,279.59,287.44,283.39,286.74,287.91,283.25,290.16,289.21,289.00,289.13,287.50,288.62,285.77,289.29,278.62,284.11,278.51,279.50,282.06,280.06,275.30,256.26,277.49,281.58,285.27,291.13,298.04,291.42,296.45,295.41,302.98,309.41,306.96,299.35,300.11,300.33,302.30,304.89,303.24,306.87,296.80,299.82,288.61,282.75,292.94,289.99,290.16,295.76,292.06,290.91,286.36,286.62,288.54,285.65,264.75,277.52,285.24,289.62,290.79,294.67,290.25,295.25,297.46,298.18,302.91,302.81,301.39,300.13,292.01,295.21,298.36,298.00,297.57,296.96,290.10,288.78,298.10,301.34,301.63,290.92,287.02,279.11,276.14,292.48,288.47,292.51,302.79,309.03,299.66,298.63,301.78,294.91,299.25,303.12,303.02,307.56,311.79,298.39,268.70,,275.40,302.11,324.03,339.43,349.38,354.94,370.36,372.60,375.88,389.02,391.59,390.18,381.37,375.91,372.52,367.36,363.75,360.19,,,,,,,,,,,,,,,,,,343.15,345.11,347.46,354.52,351.92,357.73,357.12,354.44,353.96,358.42,362.87,363.46,357.53,353.97,349.35,347.62,349.63,342.89,341.40,345.00,347.58,353.86,357.81,365.27,366.76,360.91,354.88,339.79,332.46,332.84,335.47,330.02,,,,,,,,,,,,,,,,L9
