dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2004-03-23 22:10:04+00:00,L7,315.47,329.48,343.02,340.01,341.83,345.96,346.39,369.49,367.65,358.77,,,,,,,,340.67,349.78,343.27,337.36,323.89,330.74,345.78,336.38,329.08,342.90,340.54,,,343.13,350.66,,,,,,,,326.55,336.06,334.30,328.45,334.89,330.52,337.88,341.35,332.70,328.34,328.55,333.17,327.16,334.75,,,,,,,324.31,317.05,324.89,323.34,318.39,314.83,309.35,305.46,319.45,329.74,331.69,329.20,332.40,,,,,,,363.56,366.43
2004-03-31 21:59:59+00:00,L5,319.13,328.98,344.77,334.20,331.01,339.66,343.83,348.55,353.08,352.04,359.60,358.72,348.87,344.23,353.17,362.64,363.08,361.01,356.43,348.88,345.41,326.54,333.80,347.35,336.23,318.98,325.35,332.67,341.07,335.68,337.85,337.41,335.20,338.04,336.89,338.32,344.86,342.61,331.46,330.71,341.32,340.24,334.60,336.24,327.41,336.33,324.00,317.63,319.36,323.96,330.46,324.61,327.65,329.62,330.56,328.02,334.34,332.00,321.53,324.58,324.96,330.25,328.49,322.21,317.71,315.42,303.98,311.73,319.58,323.66,320.22,317.34,321.15,330.67,331.43,337.09,342.14,355.03,363.89,366.73
2004-04-08 22:10:00+00:00,L7,325.61,,,,,,,,,,,,,,358.90,367.91,368.10,364.80,360.15,350.35,348.52,330.60,337.29,,,,,,,,344.98,347.90,345.69,342.83,341.93,342.13,341.36,348.76,336.33,338.03,344.95,339.73,338.31,342.02,,,,,,,,337.83,346.45,345.88,341.49,334.74,338.51,338.48,328.14,334.94,324.44,333.49,337.58,324.84,323.49,,,,,,,334.19,337.55,339.67,334.19,336.82,351.52,361.94,377.60,380.02
2004-04-24 22:09:55+00:00,L7,330.60,345.97,355.65,355.02,361.02,366.12,363.13,371.36,369.95,368.89,374.99,376.28,369.29,,,,,,,,342.15,329.94,338.83,354.35,344.89,338.77,346.98,347.79,353.57,347.92,355.01,356.51,349.71,346.66,348.86,,,,,,,345.85,345.53,349.82,341.09,349.89,347.22,339.85,342.63,343.16,347.04,344.40,353.79,347.23,346.16,340.83,,,,,,,332.60,334.40,336.87,326.36,319.43,323.86,330.64,333.79,338.19,345.65,354.10,352.10,351.51,,,,,379.03
2004-05-02 22:00:57+00:00,L5,335.17,349.49,357.79,356.91,365.68,368.27,363.74,370.01,363.02,360.14,366.23,366.50,360.47,358.01,364.28,365.98,363.23,363.18,355.93,348.79,347.86,330.22,341.07,353.46,346.15,338.66,352.90,350.26,355.16,349.05,355.26,354.03,349.03,350.70,347.53,345.46,345.64,351.14,340.84,336.54,344.41,344.01,338.28,349.65,351.67,349.96,351.17,348.94,350.30,344.88,350.48,347.92,350.34,340.10,338.91,338.94,338.49,336.51,325.00,329.81,331.83,344.30,342.71,340.48,338.41,333.62,326.89,324.94,328.71,336.58,330.78,332.73,349.03,346.74,346.98,347.21,344.94,355.17,366.62,376.65
2004-05-03 22:03:47+00:00,L7,328.20,341.47,351.32,353.14,360.70,363.90,363.17,364.39,128.46,50.83,,,,,363.01,369.38,369.22,367.09,361.10,351.95,343.33,327.56,334.99,348.90,340.11,334.77,344.73,342.53,348.43,,,,,,,326.92,332.07,354.57,343.13,341.57,350.38,344.19,341.35,345.65,339.98,347.51,343.16,337.66,335.32,332.56,,,,,,,337.39,336.37,326.38,330.97,330.72,338.76,338.58,332.47,332.22,331.33,319.73,320.78,327.93,,,,,,,350.14,353.51,357.07,369.31,371.21
2004-05-18 22:01:26+00:00,L5,337.23,351.01,361.28,370.20,380.10,384.68,384.37,389.98,393.25,390.16,393.96,392.18,377.27,377.23,385.32,384.76,384.09,374.40,371.33,363.30,361.65,349.66,358.56,374.58,364.29,359.36,367.76,367.42,365.00,366.82,372.43,377.48,368.20,357.07,355.66,353.87,346.43,354.40,352.74,358.51,357.84,362.02,358.63,361.69,362.41,368.09,365.22,360.35,362.49,360.64,362.63,363.73,369.07,351.89,348.12,348.01,346.91,345.78,341.31,346.45,342.81,352.59,356.44,351.81,349.83,346.93,348.20,345.25,350.98,358.78,352.63,360.42,363.86,368.07,,,,,,
2004-05-26 22:09:57+00:00,L7,335.25,337.07,,350.85,359.54,361.98,363.55,222.74,149.47,72.48,,,,,359.89,370.08,363.45,360.53,357.98,348.49,343.14,332.24,337.40,353.54,341.54,332.36,352.07,347.72,353.27,,,,,,,,333.91,345.98,335.76,335.52,349.62,349.23,337.32,337.62,338.94,343.59,348.48,339.56,338.61,334.86,,,,,,,328.00,330.76,319.78,326.32,323.58,331.85,329.84,328.59,326.93,319.31,321.26,322.80,326.68,333.04,,,,,,,,,,
2004-06-04 22:03:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.44,359.18,355.49,346.13,346.42,,358.20,342.09,338.44,360.07,346.43,338.25,353.51,349.76,356.31,,,,,,,,,,,,,,,,,,,,,,,,,,346.25,353.20,351.33,363.42,354.43,352.92,368.33,368.97,368.18
2004-06-11 22:09:50+00:00,L7,311.10,316.88,,159.54,69.65,,,,354.24,358.56,357.70,362.96,355.42,351.79,356.52,360.03,360.87,359.88,349.24,340.04,337.49,326.82,333.08,,,,,,,,340.99,342.92,334.45,333.47,331.94,334.14,335.54,342.46,330.66,334.99,331.54,323.60,331.84,334.23,333.75,,,,,,,329.96,336.02,332.53,328.02,322.18,325.92,331.37,315.50,322.07,314.69,313.66,309.30,313.16,310.01,,,,,,,324.21,337.55,,,,,,,
2004-06-12 21:55:59+00:00,L5,327.42,357.00,372.22,357.93,366.35,371.44,367.26,374.64,378.90,377.40,380.63,379.17,377.45,374.82,374.82,375.28,373.54,369.98,363.61,355.90,348.18,332.19,343.82,356.97,342.04,340.54,347.01,345.76,355.03,346.47,364.67,366.78,348.19,352.32,350.95,351.55,333.15,348.75,337.67,347.31,342.63,344.84,342.06,344.00,341.60,352.18,355.33,331.18,343.10,353.25,348.35,348.77,345.65,342.72,347.90,338.79,332.75,344.31,326.36,329.57,323.43,329.38,334.60,334.24,318.19,314.35,321.48,338.34,340.77,341.90,339.74,340.46,355.67,353.40,347.70,347.08,347.72,360.07,366.56,369.66
2004-06-27 22:09:48+00:00,L7,304.88,309.05,,324.05,331.59,336.87,334.16,346.67,343.17,344.08,347.48,,,,,,,,,,319.63,304.54,304.75,325.17,320.45,302.80,322.74,325.65,331.80,316.93,327.83,332.23,321.75,320.54,,,,,,,,312.93,310.99,320.74,314.53,317.94,321.67,316.55,320.14,314.71,322.53,312.93,316.76,322.63,316.54,,,,,,,,305.17,301.30,300.17,296.49,293.90,302.42,310.17,314.01,310.57,307.25,308.13,318.24,,,,,,338.36
2004-08-15 21:57:37+00:00,L5,352.18,356.97,,352.89,370.52,,390.70,386.74,387.03,386.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.79
2004-09-08 22:03:17+00:00,L7,321.92,325.93,328.83,321.21,327.37,335.18,337.74,356.09,362.81,361.91,,,,,,,357.39,360.13,356.27,349.76,346.94,340.13,341.59,351.22,337.72,330.68,345.88,340.25,341.67,335.39,337.61,,,,,,,,336.97,334.33,345.59,339.70,331.66,332.48,327.01,344.92,340.34,330.85,336.26,332.05,334.93,326.89,,,,,,340.95,330.22,323.91,313.85,334.25,337.54,332.22,330.17,325.23,312.92,318.27,323.16,328.06,326.34,,,,,,347.19,353.94,351.86,343.73
2004-09-24 22:03:12+00:00,L7,314.54,317.79,327.19,,,,,,,,351.96,351.11,346.00,345.88,357.92,357.78,351.09,351.06,348.24,336.44,332.18,320.94,332.33,347.11,,,,,,,,321.96,320.74,321.33,321.07,323.31,334.07,339.42,329.66,319.15,332.55,324.07,318.08,327.59,325.96,,,,,,,309.38,325.42,322.18,323.15,323.62,322.55,323.21,313.68,315.97,311.61,321.48,326.25,317.75,316.77,,,,,,329.89,334.35,342.41,341.04,339.90,341.05,337.80,341.01,348.18,342.32
2004-10-10 22:03:07+00:00,L7,314.75,318.48,328.00,329.16,,,,,,,353.76,353.58,349.14,351.32,355.80,357.47,358.03,348.44,349.43,335.64,332.74,324.22,329.02,344.51,335.60,,,,,,,,333.18,333.61,333.47,327.07,334.53,340.86,327.10,325.80,340.63,341.74,334.98,334.44,324.41,338.95,,,,,,,328.64,325.83,324.91,322.34,324.48,329.38,319.79,323.13,319.57,328.04,331.08,321.91,313.66,300.99,,,,,,339.50,339.42,340.21,342.11,336.08,336.47,341.95,355.22,353.88
2004-10-18 21:59:11+00:00,L5,333.50,340.15,352.69,349.77,355.66,356.51,357.41,358.50,364.06,362.41,373.19,370.74,363.68,362.08,372.26,374.29,368.50,370.27,369.14,353.42,346.91,340.28,339.16,358.97,351.89,338.19,353.62,355.30,350.30,343.84,355.72,353.42,344.82,346.59,339.94,337.39,351.70,353.96,340.42,342.72,356.28,356.55,351.63,343.42,340.66,353.00,349.13,334.00,333.79,332.78,346.02,350.30,348.69,344.42,340.52,336.30,337.21,343.67,332.41,336.35,333.97,340.58,338.41,332.61,324.70,315.36,314.49,322.55,336.88,340.53,351.60,362.96,356.37,359.64,361.30,351.83,344.02,347.54,359.51,359.44
2004-11-02 22:09:40+00:00,L7,322.63,326.63,345.87,344.81,351.35,353.04,352.08,355.08,359.29,,,,,,,,,358.96,357.14,345.26,338.82,331.03,334.36,346.08,333.32,331.42,346.44,338.42,342.33,334.08,343.28,,,,,,,,335.75,336.02,342.30,346.64,343.39,346.47,344.40,348.17,339.12,327.52,337.63,340.24,349.72,346.60,,,,,,,,,,,,,,,,,,,,,,,,,,333.75,338.42,342.00
2004-11-19 21:59:42+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.30,346.48,,,,55.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-13 22:06:52+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-14 22:04:00+00:00,L7,326.52,337.87,347.61,349.52,358.95,356.62,356.78,359.38,357.74,356.27,363.04,368.42,,,,,,,358.31,342.01,336.73,323.91,333.79,345.41,334.07,324.96,347.69,344.41,349.90,338.61,346.07,351.54,343.76,,,,,,,335.71,347.69,332.94,333.50,343.19,338.04,340.51,337.09,326.66,329.59,333.32,338.36,336.71,335.69,,,,,,,318.18,321.19,336.04,339.30,327.16,325.85,325.46,332.20,339.94,344.55,338.44,322.26,320.70,329.38,,,,,,351.67,349.56
2005-02-14 22:07:21+00:00,L5,321.05,325.46,336.87,333.76,345.47,350.84,351.16,359.21,360.09,359.02,365.20,365.95,360.94,356.89,354.46,357.50,355.09,355.58,346.80,339.95,333.72,320.84,320.64,344.52,341.67,334.54,347.92,347.30,350.99,344.95,351.24,354.00,348.74,342.25,340.75,329.01,332.33,332.69,330.70,335.09,337.83,339.09,331.31,337.60,332.22,345.88,340.30,336.13,334.26,332.66,339.70,337.50,340.91,328.84,323.49,311.44,312.99,318.44,311.53,319.41,319.08,332.64,339.52,325.54,328.76,331.17,334.14,342.76,339.74,334.11,327.25,321.14,329.66,336.69,326.23,327.88,332.02,340.19,342.11,336.54
2005-03-03 22:04:17+00:00,L7,318.66,320.28,326.37,327.13,338.14,345.18,344.85,349.60,350.92,,,,,,,,353.72,346.11,345.32,332.71,330.65,318.26,324.94,340.24,329.07,327.15,337.05,332.66,339.87,333.27,,,,,,,,336.00,323.16,324.93,334.42,334.40,332.73,332.65,326.19,338.18,333.47,325.28,324.46,323.39,328.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-18 22:07:46+00:00,L5,319.43,323.24,337.20,335.78,328.38,332.44,345.02,349.88,349.03,347.31,350.64,353.91,351.01,349.08,353.78,361.71,363.26,357.94,354.04,340.82,337.78,322.75,334.93,347.73,336.06,326.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.00,333.64,336.89,,
2005-04-04 22:04:14+00:00,L7,304.90,306.83,321.69,323.66,335.22,341.84,335.22,345.26,346.41,345.79,347.96,347.90,,,,,,,331.88,330.97,326.58,310.98,323.45,334.38,323.59,313.17,329.19,336.41,338.16,329.79,337.69,327.50,326.84,,,,,,,312.91,323.62,327.42,318.25,322.46,327.61,326.81,321.84,316.47,313.45,311.80,325.50,310.83,316.52,322.20,,,,,,,305.16,311.83,315.82,308.76,311.64,310.00,301.58,302.82,310.29,313.66,317.99,317.87,323.22,,,,,,330.33,331.78
2005-04-11 22:10:22+00:00,L7,320.66,333.46,349.75,349.96,356.13,352.58,355.03,363.13,362.40,362.82,365.98,372.44,360.40,,,,,,,340.49,343.53,331.60,335.09,351.08,338.34,328.09,344.90,342.49,347.48,339.36,351.72,353.29,348.85,348.37,346.87,,,,,,,339.07,337.79,345.14,337.37,345.25,336.99,329.48,329.09,332.41,341.63,333.16,338.74,338.25,338.61,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-27 22:10:21+00:00,L7,,322.31,346.25,345.58,348.16,351.29,352.21,352.19,368.16,362.29,355.42,351.91,349.76,348.68,357.81,366.86,,,,,,,,332.52,329.61,322.46,337.78,340.02,347.04,339.61,350.36,350.00,340.02,344.08,343.66,335.17,331.34,343.00,,,,,,,335.79,335.97,332.80,332.10,342.81,340.09,342.64,336.80,344.05,340.31,345.24,342.17,335.12,339.24,,,,,,,,319.31,316.87,317.95,325.42,335.77,335.08,338.42,341.75,347.80,342.03,335.95,336.06,,,
2005-05-14 22:01:54+00:00,L5,322.80,328.35,333.66,337.99,346.93,352.02,352.68,356.57,351.96,352.76,353.60,357.81,353.22,352.83,359.28,363.10,360.98,362.14,349.89,333.27,331.40,317.18,314.02,337.00,324.30,315.89,334.61,332.42,345.39,328.10,336.53,337.53,340.33,337.41,331.00,326.33,336.39,340.58,330.98,329.39,336.31,336.07,330.32,337.68,336.67,337.94,333.43,318.88,318.95,306.07,,262.95,,291.67,290.38,301.69,316.56,322.02,324.59,341.45,325.07,331.24,309.89,294.99,283.94,294.46,292.65,296.60,305.78,317.75,321.82,319.14,308.95,,,255.30,255.13,,,322.22
2005-06-15 22:02:10+00:00,L5,311.54,326.95,337.39,347.87,358.75,358.97,351.77,356.36,360.77,355.12,363.60,366.54,361.04,359.21,362.41,366.48,365.04,363.19,359.44,344.51,337.64,329.24,332.15,348.34,337.10,330.73,336.25,337.52,344.28,337.42,346.09,346.04,340.47,338.28,334.94,338.29,350.90,348.44,335.89,336.93,345.62,341.33,333.10,339.05,333.62,335.59,335.18,317.10,325.23,325.90,331.98,328.93,336.33,338.86,345.69,341.86,342.45,348.52,337.39,321.11,306.31,316.82,325.20,329.73,325.66,322.46,312.08,318.81,324.87,328.55,326.05,330.08,332.13,334.55,327.38,322.45,325.30,330.47,333.78,328.74
2005-06-22 22:08:22+00:00,L5,316.96,348.56,354.36,363.69,374.84,379.41,381.94,386.48,378.70,384.74,388.75,382.23,374.60,373.05,377.76,382.75,380.46,371.46,366.35,355.46,355.77,339.00,338.95,362.80,353.74,343.48,363.83,353.93,362.66,355.68,362.74,369.48,358.15,353.97,351.60,350.06,343.85,364.40,342.38,343.90,352.95,357.49,355.06,353.94,345.57,351.72,350.06,346.88,351.75,348.40,356.10,359.06,361.43,352.80,360.76,364.58,367.14,370.60,349.04,335.65,322.91,331.45,339.38,343.29,337.62,336.46,331.44,338.46,355.38,354.73,359.61,359.96,350.81,350.01,344.33,349.33,352.92,354.72,358.90,339.35
2005-07-08 22:08:27+00:00,L5,348.79,356.77,368.38,373.40,377.02,374.55,369.33,383.66,389.68,383.39,379.66,381.93,376.59,373.64,386.31,387.41,382.23,388.75,385.42,372.05,363.73,358.65,367.91,371.47,354.67,351.10,352.67,348.96,368.36,357.78,368.02,367.91,363.53,357.43,350.05,355.62,346.43,366.91,354.49,360.60,369.30,365.71,359.39,360.33,348.03,354.08,354.58,352.44,341.38,341.99,359.22,354.58,359.82,355.63,364.93,355.14,352.94,355.24,344.57,340.93,334.33,356.24,358.65,357.37,342.02,337.49,334.69,335.32,348.01,353.09,347.15,349.97,348.91,342.69,350.58,347.84,352.18,350.26,354.75,353.47
2005-07-09 22:04:02+00:00,L7,342.07,356.76,360.81,366.26,374.43,372.26,363.84,380.16,378.59,77.77,,,,,,363.18,365.28,366.71,362.01,351.88,350.67,341.27,342.48,353.69,351.69,347.87,349.47,352.19,356.95,353.76,,,,,,,344.97,356.43,340.62,349.01,351.37,352.83,345.82,349.46,343.78,349.25,359.36,349.83,344.64,341.53,,,,,,,,350.40,337.45,338.88,341.98,353.38,354.29,347.82,343.12,337.16,332.27,333.91,342.86,349.79,,,,,,340.39,343.46,338.48,347.22,338.08
2005-07-16 22:10:12+00:00,L7,341.20,350.44,362.96,365.36,372.33,374.55,372.04,384.99,386.47,386.41,380.83,369.94,373.87,370.06,,,,,,,,334.58,346.51,365.91,347.98,346.98,359.57,355.63,358.37,352.84,357.90,360.46,355.20,352.89,347.90,342.26,,,,,,,335.51,345.29,340.87,346.85,351.19,338.85,346.38,349.99,358.32,357.74,362.62,352.17,348.10,343.04,,,,,,,347.51,339.52,334.56,330.88,333.01,339.89,347.56,353.25,343.39,330.77,331.85,337.36,340.39,339.60,,,,
2005-08-09 22:08:46+00:00,L5,329.57,338.59,348.24,338.65,352.58,358.48,355.25,372.02,376.69,372.37,378.72,382.78,380.41,373.81,378.42,379.75,376.35,375.08,363.94,354.40,346.33,329.50,335.45,352.03,340.91,335.16,351.92,347.99,351.27,354.82,360.44,357.70,352.94,350.93,353.36,354.24,346.79,358.10,349.19,339.50,347.15,343.01,336.46,341.58,338.91,346.33,344.50,336.17,343.63,345.09,360.79,355.52,362.53,355.80,346.95,344.44,343.34,351.64,345.46,339.34,331.80,334.61,334.26,324.40,323.12,320.11,322.27,330.20,330.83,342.43,336.09,339.01,350.64,355.64,347.19,340.64,339.30,341.35,338.90,339.84
2005-08-17 22:10:06+00:00,L7,314.57,317.61,334.77,334.37,340.73,345.20,347.64,353.42,356.69,349.22,,,,,,,352.34,351.75,346.10,335.93,331.53,319.86,331.87,339.37,332.94,333.05,341.64,340.75,334.19,328.81,336.73,,,,,,,,323.51,328.25,332.78,332.94,325.76,333.59,327.14,329.67,330.71,324.71,330.36,332.01,339.20,333.97,,,,,,,308.54,319.05,321.60,327.27,326.08,322.50,318.50,312.55,312.33,312.97,316.00,320.18,318.51,,,,,,,327.81,335.97,325.69
2005-08-25 22:08:52+00:00,L5,309.74,312.25,325.14,325.79,339.01,347.19,341.04,347.01,354.34,356.26,359.89,358.99,352.38,345.80,350.94,349.47,348.61,346.96,346.37,336.72,330.02,319.57,323.82,342.43,329.46,321.71,339.25,337.66,343.15,334.62,341.94,341.63,334.63,334.86,324.54,327.32,330.90,336.68,329.07,327.01,336.90,334.64,324.71,327.37,323.33,326.86,327.68,318.87,322.52,325.48,332.68,332.02,334.21,330.27,325.42,316.91,321.95,321.94,314.70,315.51,314.45,322.02,324.64,322.78,319.72,314.14,310.89,314.62,322.45,324.13,322.07,320.79,327.02,330.46,326.32,322.77,321.28,319.19,323.05,320.86
2005-08-26 22:03:51+00:00,L7,302.05,308.60,313.61,329.84,331.08,336.94,331.67,341.15,341.07,84.65,,,,,,348.82,345.65,343.01,339.05,329.76,321.72,308.39,319.49,334.10,320.39,313.57,329.26,322.18,321.76,316.15,,,,,,,317.29,326.08,315.59,314.49,323.30,321.68,316.04,318.94,314.55,320.29,317.69,308.58,310.83,307.41,,,,,,,314.34,314.00,304.73,307.58,304.97,309.97,311.30,307.63,305.87,300.99,293.70,297.88,307.10,309.00,,,,,,316.56,312.44,317.12,322.59,323.26
2005-09-10 22:08:55+00:00,L5,322.89,331.13,345.14,339.97,355.92,360.34,356.45,361.06,365.16,361.45,367.92,372.62,365.20,361.18,367.58,367.20,360.55,356.57,353.97,340.18,340.20,327.29,330.44,347.52,340.84,331.78,344.99,343.44,343.44,336.11,346.92,348.19,341.69,337.64,334.59,332.13,341.30,340.10,330.08,332.98,341.40,341.44,331.94,337.15,336.15,342.13,340.12,333.21,336.25,339.60,343.72,338.10,346.66,340.59,341.91,334.71,333.61,330.57,314.58,324.26,322.61,329.98,333.39,324.87,325.80,320.93,313.94,317.83,322.72,325.48,327.33,340.94,346.34,340.67,343.36,334.06,326.33,320.86,329.32,331.85
2005-09-27 22:03:40+00:00,L7,300.09,304.84,315.33,315.38,329.31,334.85,,221.41,130.73,,,,336.66,341.72,352.20,347.23,344.10,344.94,338.73,321.76,321.55,306.30,317.69,339.16,322.69,312.51,324.52,323.75,,,,,,,309.62,317.91,322.74,327.20,320.38,320.85,330.24,325.82,317.86,321.63,316.08,319.11,317.38,311.94,312.37,,,,,,317.28,314.34,313.98,317.69,304.94,307.61,305.71,313.41,316.53,312.72,300.19,294.09,292.36,299.81,,,,,,320.07,317.37,310.74,305.64,311.17,316.91,321.13
2006-01-24 22:10:44+00:00,L7,,,,,,,,351.27,360.62,360.08,361.81,368.61,361.42,357.04,361.22,,,,,,335.04,320.41,,,,,,,,336.80,,,,,,,,,,,,,,,,,,,,,322.59,311.40,284.76,,332.54,331.04,329.12,332.84,322.47,327.41,323.00,331.56,331.81,,,,,,,,321.68,,,,,,,,,
2006-02-09 22:10:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-18 22:04:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-29 22:10:52+00:00,L7,332.53,343.24,350.65,349.53,360.68,365.03,,212.51,127.50,45.30,,,,,364.25,370.42,367.34,362.78,357.74,345.24,339.75,328.92,336.61,353.88,346.99,338.99,354.18,353.44,359.03,,,,,,,341.94,342.49,353.55,344.29,342.29,349.60,345.85,340.13,346.28,339.26,344.89,343.66,333.66,339.86,339.14,,,,,,,336.34,335.77,328.92,330.52,327.37,339.69,339.05,335.92,328.08,323.44,322.41,329.48,339.67,,,,,,,,326.15,330.70,336.43,339.80
2006-04-07 22:04:39+00:00,L7,324.83,330.96,345.17,345.98,352.52,355.82,,213.30,,,,,,349.42,358.20,359.78,357.44,352.44,346.14,332.27,326.56,314.28,323.21,341.88,331.27,325.87,339.25,343.32,,,,,,,329.04,336.82,335.99,342.44,328.03,327.24,335.02,333.44,330.46,337.25,330.64,332.48,338.18,324.69,,,,,,,325.15,323.89,321.97,323.90,315.37,320.47,315.99,321.64,322.34,318.85,314.93,311.51,313.80,318.82,,,,,,,327.81,321.68,318.63,322.12,332.18,334.19
2006-04-15 22:06:18+00:00,L5,342.71,351.62,367.15,367.72,375.92,376.37,382.15,384.84,382.12,383.19,384.65,388.94,381.52,380.43,387.14,386.51,378.87,376.15,371.74,357.99,353.13,341.18,352.73,368.76,358.45,350.46,357.20,363.13,366.72,357.72,372.43,375.48,366.14,363.97,364.56,357.61,354.12,363.10,352.45,358.39,362.75,361.80,357.24,361.47,351.96,363.75,355.99,346.36,353.40,350.12,360.47,354.77,361.85,355.80,359.01,351.31,347.34,348.09,336.44,347.23,344.13,349.72,346.80,342.31,341.45,338.31,334.15,341.49,347.55,348.37,346.38,350.05,355.72,357.12,351.64,342.74,342.61,352.11,363.11,357.84
2006-04-22 22:12:36+00:00,L5,331.47,338.84,354.21,360.22,373.98,368.32,360.73,364.29,363.07,361.05,361.04,362.61,358.52,356.73,362.92,364.03,359.70,362.08,357.39,343.88,343.13,328.28,332.87,352.95,341.91,342.02,354.39,345.25,344.70,338.68,345.89,347.50,343.78,341.08,337.85,340.59,337.04,343.07,333.88,334.82,340.63,342.41,335.82,343.27,339.33,344.56,341.55,334.55,330.19,325.97,333.44,330.61,330.99,324.50,327.20,328.47,323.36,326.21,321.50,329.56,325.14,333.02,332.49,327.88,325.32,321.48,319.10,320.12,322.22,321.33,320.58,318.81,327.15,328.80,327.69,325.32,316.35,331.48,340.02,340.49
2006-04-30 22:10:50+00:00,L7,322.04,333.77,347.32,343.62,359.03,361.25,356.06,370.55,364.00,368.07,368.57,374.99,372.60,,,,,,,,,310.18,319.49,339.20,328.79,321.11,337.15,334.12,335.10,325.68,331.66,334.65,328.71,319.13,312.21,,,132.31,,,,,,,,,98.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-01 22:10:50+00:00,L7,319.24,332.42,332.53,330.21,344.34,349.92,355.88,369.20,373.91,368.49,373.70,381.92,367.85,,,,,,,,335.03,336.50,343.01,358.38,340.45,323.60,340.18,345.00,353.55,351.29,360.49,345.90,338.11,346.97,351.09,,,,,,,333.21,333.24,342.83,335.27,335.98,334.59,340.17,344.22,330.12,332.24,341.26,342.79,335.50,326.95,328.27,,,,,,,327.39,334.67,337.85,,,337.38,346.67,359.67,356.42,351.54,349.87,350.47,355.02,,,,,
2006-06-02 22:07:00+00:00,L5,320.49,324.02,327.07,320.37,336.02,343.27,341.56,354.01,367.92,362.09,361.58,370.38,358.62,357.38,363.24,369.38,368.36,359.28,358.54,333.81,334.77,329.08,342.44,357.17,326.51,319.58,333.00,333.61,341.06,340.75,353.04,335.27,336.36,339.39,338.61,337.99,333.62,340.19,333.62,337.62,347.33,327.78,327.07,335.50,329.27,327.74,321.63,326.11,325.62,317.81,317.47,319.82,331.73,322.01,324.38,319.50,327.96,327.70,321.13,312.19,306.09,318.66,322.50,325.28,316.45,318.41,308.08,320.95,334.46,349.62,346.67,341.72,343.30,345.03,339.53,339.77,342.61,347.10,354.60,346.89
2006-06-25 22:13:31+00:00,L5,344.57,362.65,373.41,369.79,378.47,377.72,379.15,382.84,391.84,386.76,402.24,401.31,391.71,386.05,396.70,391.82,388.91,383.90,372.43,358.66,356.65,348.96,359.74,382.48,362.86,354.87,362.47,362.16,371.64,366.04,379.95,379.17,366.29,364.54,370.52,371.78,354.91,382.10,372.23,359.93,365.88,367.29,358.23,356.26,355.08,354.63,353.40,346.19,354.60,365.15,372.32,368.63,380.71,384.36,378.83,369.31,361.04,364.31,351.58,342.34,338.85,345.70,340.02,324.81,320.68,327.51,331.58,361.12,369.64,382.47,373.72,367.90,361.27,355.71,355.34,352.78,362.33,376.19,376.94,376.72
