dates,satname,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0026,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0032,nzd0357-0033,nzd0357-0034,nzd0357-0035,nzd0357-0036,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0064,nzd0357-0065,nzd0357-0066,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0074,nzd0357-0075,nzd0357-0076,nzd0357-0077,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0090,nzd0357-0091,nzd0357-0092,nzd0357-0093,nzd0357-0094,nzd0357-0095,nzd0357-0096,nzd0357-0097,nzd0357-0098,nzd0357-0099,nzd0357-0100,nzd0357-0101,nzd0357-0102,nzd0357-0103,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0113,nzd0357-0114,nzd0357-0115,nzd0357-0116,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0124
2024-02-13 22:07:29+00:00,L9,395.66,397.52,400.51,401.17,400.88,397.31,397.32,398.05,399.39,406.42,386.38,371.34,363.97,355.45,351.83,351.00,344.33,350.03,353.95,354.61,352.03,350.69,352.78,354.55,350.17,347.89,345.79,362.26,371.64,365.30,367.89,370.63,364.48,366.64,363.73,364.23,361.82,360.83,361.36,369.71,372.82,362.10,356.67,348.22,354.74,356.37,349.02,350.75,351.57,355.04,349.42,356.57,360.13,362.29,371.26,365.64,356.55,354.76,354.54,353.93,354.94,359.05,355.21,355.91,365.17,366.49,364.18,362.50,357.60,356.98,352.32,349.22,353.60,362.19,352.44,350.66,361.39,353.97,345.47,343.48,349.92,346.54,347.14,359.89,356.69,348.32,347.82,347.90,350.43,353.57,354.72,357.51,351.44,354.32,355.26,357.39,352.46,354.39,353.88,353.07,350.30,344.16,346.67,350.07,353.97,356.52,362.06,354.56,358.43,354.00,343.55,348.36,356.55,355.46,363.75,359.86,354.76,360.88,370.66,371.51,,,,,
2024-02-21 22:07:17+00:00,L8,406.51,407.24,410.69,409.69,406.73,404.77,405.65,408.57,409.97,416.82,398.22,385.19,378.68,371.16,366.68,362.42,357.68,359.01,360.85,365.39,360.73,357.86,361.56,362.75,355.23,354.20,351.96,364.54,378.84,371.76,375.50,379.64,371.87,371.31,368.45,371.01,367.16,369.70,369.85,379.86,380.74,369.13,369.06,355.33,360.22,363.03,359.07,362.32,363.61,364.96,360.22,365.24,364.81,369.84,377.86,376.42,364.16,365.50,364.71,364.90,365.01,368.70,361.16,363.21,373.21,374.48,373.45,371.91,371.33,368.16,364.77,362.43,365.41,372.78,361.66,363.21,371.13,364.16,353.46,353.86,357.72,358.66,360.79,371.06,368.54,357.48,350.21,359.21,361.96,365.03,366.26,365.44,362.92,363.55,364.53,366.49,366.26,366.19,364.43,362.79,360.81,356.31,360.77,361.80,369.49,366.66,379.78,368.06,368.06,361.06,358.27,364.04,366.58,370.83,374.75,370.98,367.22,374.32,386.04,385.48,374.04,374.73,381.15,389.01,383.09
2024-02-29 22:07:23+00:00,L9,393.89,399.56,401.58,403.79,401.50,403.73,399.84,401.31,400.78,405.85,388.92,370.85,368.14,356.63,354.09,348.18,349.79,352.07,354.78,356.05,354.08,351.24,353.80,355.25,353.62,349.32,345.87,359.11,373.52,359.47,367.31,367.98,366.74,368.58,364.99,363.85,364.80,362.06,363.49,374.60,374.23,363.19,356.10,349.77,350.32,352.79,347.31,352.19,354.60,357.63,353.96,359.57,359.88,362.44,370.03,368.78,358.67,356.23,357.35,356.08,356.39,359.98,357.13,357.82,362.21,366.12,362.01,361.65,365.72,355.97,356.82,349.61,355.84,363.28,351.70,348.45,361.66,347.24,345.96,342.12,348.74,348.33,349.40,359.85,361.42,353.14,348.61,350.49,355.00,358.05,358.49,357.42,352.81,352.95,358.16,356.64,356.62,355.06,356.38,350.50,347.81,344.55,351.30,350.82,353.36,355.04,362.89,357.60,358.78,348.01,343.83,350.99,357.68,359.80,365.08,358.23,353.64,357.18,369.82,369.51,362.20,365.73,370.26,377.60,374.14
2024-03-08 22:07:05+00:00,L8,411.41,412.29,410.60,414.50,413.03,411.23,413.05,411.89,413.27,419.10,409.25,390.77,385.43,378.44,371.89,366.03,360.80,362.19,361.87,361.43,361.87,358.55,360.66,362.09,361.56,356.19,354.89,372.98,381.26,375.26,377.37,379.29,374.22,372.70,373.60,371.39,370.83,369.14,370.84,380.89,385.92,371.57,366.36,358.51,364.88,366.42,361.17,364.45,364.74,365.98,362.18,364.23,368.03,373.08,379.39,379.76,365.63,365.70,362.65,363.60,365.89,369.42,365.58,366.40,373.34,377.72,372.82,371.62,370.45,369.36,365.64,361.72,363.95,373.92,362.91,360.85,372.58,366.66,353.05,351.38,359.37,357.24,363.43,376.09,368.92,358.77,354.87,359.46,365.64,364.85,367.37,367.95,364.35,363.19,365.41,366.87,367.56,364.82,365.04,362.46,361.47,356.07,361.91,364.10,369.41,367.72,379.74,369.45,368.15,360.57,352.09,358.85,365.40,368.43,375.06,368.88,365.78,371.40,383.86,383.92,372.41,375.67,379.23,388.05,384.58
2024-03-16 22:07:23+00:00,L9,396.50,400.31,403.24,403.65,402.81,403.45,400.18,404.66,403.35,409.14,391.05,381.04,373.26,360.48,353.41,350.49,351.03,353.77,354.66,356.50,353.59,354.67,356.13,356.04,353.66,348.91,348.95,364.71,374.10,366.81,367.61,372.71,366.04,370.47,362.29,366.13,365.82,363.21,360.66,377.08,376.13,367.27,364.33,352.07,357.59,359.45,353.75,354.04,358.02,359.93,353.77,356.57,361.02,360.35,371.70,369.75,360.78,358.19,355.60,354.02,356.35,355.87,353.71,356.95,365.29,370.35,366.91,366.52,365.32,358.76,357.28,353.00,359.52,364.75,354.90,355.04,361.36,354.30,346.76,346.63,349.14,348.59,350.36,359.80,360.39,353.14,346.85,348.12,356.37,358.99,359.01,358.06,357.54,358.61,359.54,360.64,359.07,358.72,358.08,354.79,351.78,350.64,351.75,353.56,357.11,359.79,365.72,359.36,360.50,357.02,348.57,351.48,357.76,362.87,365.82,365.33,362.13,368.45,377.03,376.61,364.86,370.67,374.14,383.96,374.37
2024-04-17 22:07:03+00:00,L9,404.51,407.91,411.08,412.59,413.50,415.37,415.33,417.81,420.51,420.95,406.89,390.69,385.91,374.07,365.40,359.32,354.76,360.72,361.96,362.79,363.00,360.31,360.36,362.44,362.51,355.26,355.09,372.28,380.86,373.73,376.56,380.20,374.72,374.33,372.60,372.76,370.54,371.82,373.67,381.44,380.37,374.11,371.36,356.28,367.73,366.53,365.33,367.70,369.39,364.48,362.67,367.06,365.47,370.44,378.36,375.46,368.20,364.55,361.94,361.98,363.48,368.50,360.18,365.57,374.63,374.17,371.65,373.54,372.08,369.80,362.77,359.24,362.58,371.71,359.63,362.53,368.50,359.43,353.48,352.28,354.43,357.78,362.84,372.52,367.93,360.73,359.80,359.60,365.90,366.49,365.55,367.04,365.16,365.93,362.23,366.32,365.80,366.63,365.38,362.91,361.45,359.50,359.60,359.97,363.33,366.26,373.01,367.80,369.88,362.15,354.64,357.81,367.17,369.15,377.06,370.35,365.77,374.19,386.58,382.17,374.97,374.27,378.53,379.66,380.34
2024-05-03 22:06:49+00:00,L9,400.77,407.09,406.72,406.06,401.87,404.66,404.96,403.04,402.42,408.16,392.91,382.06,381.42,367.82,361.37,354.14,348.42,355.00,351.61,355.12,357.84,350.58,354.05,359.13,358.40,348.43,349.59,357.86,374.17,365.19,370.26,374.44,372.94,368.92,369.83,365.55,369.43,362.01,365.33,379.92,381.60,372.45,364.74,357.91,367.65,369.30,362.42,364.09,360.97,357.14,356.61,362.71,361.73,368.86,371.46,371.69,359.10,353.83,356.54,354.75,355.46,366.42,361.13,362.98,367.68,375.54,370.74,367.69,366.35,358.34,358.87,356.88,358.57,366.85,356.36,356.99,364.45,358.67,351.20,347.15,350.17,351.72,360.40,365.56,363.70,354.63,353.73,353.32,358.26,355.37,356.13,358.52,365.58,364.07,363.04,365.48,365.59,364.42,361.54,359.13,354.45,353.99,355.23,353.62,361.74,359.49,366.90,362.88,372.42,354.05,346.05,353.61,361.19,359.25,368.00,364.37,361.71,368.81,379.77,380.49,370.51,371.07,376.34,384.18,378.78
2024-05-11 22:06:27+00:00,L8,388.88,395.73,397.82,399.75,401.33,403.77,401.73,400.99,401.52,406.70,389.64,372.67,374.48,364.95,358.37,351.24,347.61,347.32,349.93,353.21,352.78,351.70,349.14,352.29,351.45,348.41,347.00,356.41,371.90,362.21,370.49,369.75,366.50,363.00,364.85,361.07,363.91,360.36,363.41,367.04,372.66,362.81,353.21,350.21,357.72,358.70,352.13,355.34,352.75,353.33,346.40,359.43,356.35,358.10,365.69,368.47,354.40,351.39,352.89,353.10,356.45,353.52,354.71,357.07,361.67,364.99,363.01,359.39,365.09,358.55,351.92,347.99,349.81,360.36,352.55,350.47,358.07,350.40,344.66,339.27,346.54,346.93,351.30,354.89,358.35,351.12,349.28,350.41,353.52,355.51,354.17,357.34,350.73,353.22,356.14,358.90,351.61,355.33,352.96,353.14,350.45,347.62,343.81,349.71,350.04,357.58,359.96,356.11,357.84,354.21,337.21,344.26,356.68,357.75,364.24,361.02,360.05,359.36,373.30,367.18,364.93,366.78,372.17,378.15,380.26
2024-05-19 22:06:42+00:00,L9,404.24,403.88,405.95,406.58,406.67,408.27,406.94,404.70,405.65,410.37,397.43,386.00,381.96,372.19,367.31,360.50,357.61,355.19,356.91,358.40,358.24,354.84,356.68,357.62,360.48,351.85,348.68,361.68,376.45,371.21,377.53,376.18,370.75,368.80,369.67,367.90,368.21,363.31,369.95,381.04,382.06,371.65,370.02,363.37,367.24,366.19,360.51,363.56,365.94,363.36,359.65,363.17,365.57,367.06,374.93,374.60,360.23,361.88,362.01,362.33,367.15,367.48,362.91,363.54,373.45,374.42,372.26,370.51,372.02,368.46,363.16,356.88,361.10,370.31,360.48,360.64,370.24,360.99,355.40,344.59,357.29,359.75,359.06,368.64,367.97,360.63,355.36,356.62,359.44,365.85,366.72,365.99,361.53,363.14,365.32,364.96,367.30,365.05,365.07,361.21,354.98,354.41,356.96,358.96,364.87,366.29,373.88,368.63,366.05,357.08,353.15,354.98,364.31,367.92,374.27,374.00,367.63,375.63,386.65,387.08,375.38,376.23,379.19,390.10,384.68
2024-06-04 22:06:35+00:00,L9,,,,,,,,,,,,,,,,,353.73,355.29,359.33,359.59,360.73,357.92,352.32,360.81,361.27,356.73,356.13,370.23,379.32,370.26,377.63,379.61,375.67,376.60,368.34,372.29,369.59,375.02,368.95,385.10,388.07,372.31,371.69,361.96,368.12,366.00,357.94,361.37,361.35,363.67,359.75,364.70,368.34,368.58,377.20,372.11,364.46,360.62,364.68,363.25,364.36,367.83,363.13,367.19,369.49,375.11,368.62,369.36,371.97,367.71,364.05,356.61,360.17,370.69,360.52,356.25,368.63,359.93,355.55,348.54,356.54,360.76,359.31,372.94,368.74,362.71,353.95,357.73,364.41,363.02,361.34,363.95,361.63,363.23,365.75,372.01,369.13,368.21,366.78,363.48,354.31,353.99,355.12,359.40,365.76,368.84,380.69,367.44,369.92,357.13,346.98,352.38,364.34,367.52,375.30,378.07,367.63,377.05,385.35,381.70,374.92,375.30,384.06,389.36,388.36
2024-06-20 22:06:18+00:00,L9,410.53,414.08,414.35,412.44,417.14,418.12,421.81,416.47,420.01,422.38,,,,373.51,369.27,365.74,360.74,359.34,361.89,360.15,364.86,362.50,361.32,363.96,365.52,358.17,358.01,370.35,385.43,376.31,382.49,387.85,379.93,379.43,372.90,376.57,375.33,375.81,373.30,389.47,389.74,379.24,371.90,365.56,370.62,369.35,366.39,367.55,368.49,363.83,363.93,368.97,370.77,371.87,383.25,383.40,373.61,363.14,364.12,369.56,365.40,371.05,366.41,369.08,375.37,383.35,373.92,375.58,374.42,373.08,365.95,366.93,364.53,375.54,363.65,362.13,381.00,372.98,360.61,356.26,361.33,360.51,368.16,382.33,378.62,368.21,367.48,366.42,370.97,371.37,368.82,369.44,366.12,370.32,365.67,370.08,372.57,371.36,372.70,369.77,367.28,364.33,366.56,366.07,372.14,371.90,384.34,378.71,376.33,362.44,352.80,360.89,369.54,368.62,384.06,382.50,375.77,379.72,390.21,391.60,381.03,375.84,386.21,391.19,389.19
2024-06-28 22:06:31+00:00,L8,391.96,398.22,400.73,396.05,394.12,398.59,399.23,400.61,401.04,407.32,,,,365.59,356.81,348.93,344.50,344.82,349.66,349.62,351.28,344.65,347.49,351.68,349.65,341.68,343.23,358.02,369.78,358.16,364.99,372.94,361.63,365.25,359.63,358.97,364.51,354.93,361.77,370.53,374.04,364.27,355.95,354.61,360.10,359.64,354.47,352.05,356.00,353.03,350.03,354.07,353.61,358.02,370.79,369.69,358.45,351.44,354.89,350.11,355.98,353.49,353.92,354.00,364.80,370.83,365.26,361.91,360.32,360.08,356.36,350.29,346.81,361.78,347.80,346.98,361.50,352.71,347.27,337.97,346.89,344.44,350.14,363.07,363.74,354.42,350.86,346.20,352.85,357.35,350.63,357.18,353.60,354.68,351.65,355.08,357.30,353.78,354.42,355.47,349.90,343.78,347.88,345.00,351.52,359.92,364.88,363.11,365.56,353.12,341.80,348.51,350.23,355.72,368.28,364.16,362.27,360.31,370.90,379.47,366.98,367.22,377.15,379.18,379.79
2024-07-06 22:06:32+00:00,L9,,402.63,403.67,401.95,402.93,403.57,401.64,405.70,407.98,408.32,396.38,379.14,374.91,365.30,359.56,354.51,348.32,349.30,352.12,355.84,352.25,351.68,351.04,356.58,353.14,348.89,349.55,359.97,375.72,368.85,370.65,375.83,374.05,366.59,365.77,364.34,364.79,362.60,365.11,376.66,376.66,368.08,363.81,359.50,362.11,361.74,356.64,360.32,358.67,357.14,349.45,358.93,358.79,365.76,370.80,371.64,360.20,356.70,356.31,356.03,359.78,362.62,358.80,362.34,368.49,367.93,366.05,367.94,366.78,363.58,360.53,355.59,358.49,369.37,356.11,353.78,368.33,360.26,351.02,344.69,349.92,351.65,356.52,368.46,366.05,359.19,353.57,356.19,362.37,360.33,359.38,362.54,359.65,356.02,358.52,360.39,364.53,361.52,360.96,358.68,356.07,349.42,351.27,350.26,356.57,360.34,371.10,364.01,367.52,353.26,349.05,354.18,358.89,364.62,372.94,370.01,366.47,371.45,377.28,381.17,371.16,372.79,376.65,388.14,382.68
2024-08-23 22:06:59+00:00,L9,389.48,395.24,397.36,394.41,396.86,399.82,397.22,401.63,399.60,403.38,384.12,373.63,371.30,360.05,350.61,351.84,345.39,348.09,349.00,347.77,348.80,346.30,347.61,347.88,348.98,343.37,343.47,356.95,366.10,363.59,365.70,369.58,363.02,362.42,357.73,359.17,360.16,359.91,359.83,370.88,369.55,358.05,361.54,347.14,353.70,353.93,350.29,352.33,351.18,353.39,346.70,356.09,355.15,359.60,367.96,362.05,355.22,351.81,352.52,349.46,353.43,357.15,354.95,354.16,362.30,363.38,360.18,360.90,362.74,360.73,351.90,348.44,348.95,359.38,348.68,348.67,359.13,357.33,344.61,338.44,347.27,348.61,349.67,363.59,361.38,353.42,348.82,350.63,352.40,353.24,355.00,355.34,353.32,352.93,354.08,356.01,357.56,351.31,355.86,349.08,348.27,344.16,345.92,345.59,354.98,355.10,362.19,358.73,361.93,352.31,343.24,345.62,349.16,354.95,359.68,360.51,354.86,358.62,366.09,373.73,363.62,364.37,369.71,379.31,375.43
2024-08-31 22:07:03+00:00,L8,404.53,406.33,410.08,411.45,411.45,416.59,416.15,413.72,416.88,422.60,407.96,389.66,385.93,375.71,365.41,364.25,360.76,360.56,360.00,358.54,360.94,356.26,357.65,360.58,361.74,353.65,350.33,367.35,380.11,374.50,375.48,381.97,372.53,369.62,368.94,366.56,371.33,367.38,368.92,381.51,386.71,372.47,369.53,360.61,362.10,366.03,361.11,359.35,361.42,362.33,361.18,363.54,363.08,371.24,375.53,377.13,364.84,361.73,359.87,363.47,364.03,368.30,362.10,363.56,375.34,375.47,369.70,369.10,364.18,362.18,359.74,353.74,356.83,365.69,357.65,359.59,369.70,360.91,355.23,348.22,355.79,356.79,369.21,374.97,367.19,361.02,357.87,354.50,361.88,362.17,364.77,362.32,359.21,356.81,361.12,365.14,365.74,364.62,362.34,361.41,358.30,354.27,354.44,360.01,365.53,367.59,375.18,367.56,370.28,358.36,353.16,354.99,358.42,362.84,373.22,369.13,363.18,366.33,378.84,382.20,366.12,364.55,371.27,379.74,375.98
2024-09-24 22:07:01+00:00,L9,392.24,396.79,403.52,401.41,402.90,404.42,404.91,405.66,405.47,408.87,388.99,381.24,377.08,365.76,358.87,356.55,351.39,349.69,353.47,354.14,355.93,351.30,354.92,354.64,351.84,349.49,348.12,362.50,374.38,367.99,374.51,373.47,368.78,369.31,366.28,364.24,364.89,363.38,367.04,375.99,376.06,366.13,361.53,355.17,353.14,356.69,355.91,354.60,357.82,358.52,355.38,361.09,361.14,365.30,370.70,370.98,357.68,356.43,358.08,355.99,360.35,365.76,361.08,357.85,365.59,367.26,364.68,365.24,366.77,361.67,358.55,351.30,356.80,366.03,356.96,355.12,364.96,359.04,347.20,338.56,349.38,351.06,353.51,361.40,363.08,354.96,350.10,349.99,355.88,357.97,358.52,355.65,355.63,354.28,354.16,357.99,355.47,357.13,358.05,353.29,352.50,346.21,348.98,348.35,354.61,359.82,365.49,361.87,359.80,354.91,349.59,351.43,357.39,358.69,363.32,362.60,356.71,359.65,369.02,375.60,367.76,366.66,369.85,381.34,378.10
2024-10-10 22:07:10+00:00,L9,395.44,399.29,404.29,400.08,403.88,406.39,405.63,407.41,407.51,413.41,396.91,384.68,378.92,368.83,361.75,360.22,353.36,355.42,353.68,355.95,354.20,354.62,355.23,354.94,354.36,350.47,348.42,366.73,374.86,369.22,368.65,375.18,366.22,369.27,363.29,366.44,364.44,364.96,364.88,378.08,377.47,366.07,363.51,352.28,357.32,361.16,357.51,359.36,359.70,361.41,357.46,361.10,362.29,365.49,371.77,370.04,357.94,356.89,355.11,354.67,357.91,361.03,359.19,356.07,366.51,369.75,363.59,366.47,363.57,362.33,355.37,350.89,354.38,361.30,354.01,357.20,362.52,359.60,346.44,346.59,350.77,353.16,356.13,362.85,361.60,355.36,348.57,351.65,356.94,355.09,358.83,357.48,358.05,356.57,359.69,357.76,359.79,357.15,358.59,351.65,351.45,346.74,350.00,352.11,360.31,357.71,368.87,360.00,360.40,352.26,346.11,351.03,355.74,359.40,362.95,360.70,353.36,359.30,366.46,377.93,364.29,365.92,368.61,378.72,375.41
2024-10-18 22:07:18+00:00,L8,403.69,406.79,411.50,408.66,409.74,415.29,416.63,415.87,416.28,422.67,405.59,393.82,388.62,377.09,367.52,365.96,361.15,360.45,361.47,361.08,362.97,357.87,358.97,361.36,362.13,354.97,353.76,365.92,380.58,374.64,377.22,379.24,375.66,373.05,372.38,369.98,373.46,370.59,372.96,381.70,383.55,372.41,367.20,359.98,361.29,368.87,363.78,363.85,362.92,364.76,362.65,368.50,364.91,369.07,374.54,374.68,363.66,361.04,362.02,362.20,362.89,367.00,362.12,363.70,376.86,375.08,372.69,372.54,371.32,367.25,362.70,356.18,360.89,369.82,358.45,360.00,370.57,363.05,352.27,351.05,359.11,359.06,359.60,369.57,371.51,362.21,356.30,358.28,364.05,364.06,365.09,367.00,364.12,364.99,364.60,368.61,368.04,365.59,364.13,361.78,357.19,354.99,357.99,358.60,363.08,363.59,372.99,366.99,367.22,357.17,352.39,356.81,365.39,362.64,370.52,364.97,359.23,365.17,376.30,384.19,371.90,371.31,374.09,385.30,381.69
2024-11-11 22:07:15+00:00,L9,415.55,409.94,412.86,413.41,412.77,414.11,419.02,418.81,417.48,421.57,411.38,400.61,395.83,384.14,373.59,370.86,365.40,366.10,366.14,365.05,365.12,362.95,361.66,364.99,363.76,360.80,356.78,373.28,383.82,375.14,378.27,382.42,375.18,375.21,371.97,375.12,375.89,374.94,375.45,384.23,386.68,375.02,373.05,359.11,365.63,367.77,366.01,364.97,365.70,366.83,367.30,370.67,370.47,369.56,378.66,376.22,367.37,364.84,362.02,363.72,365.37,369.98,368.37,366.98,376.30,376.25,374.02,372.37,370.74,370.67,363.49,357.67,363.53,372.90,362.40,358.96,371.37,363.45,353.82,352.70,355.81,360.92,361.57,373.31,367.87,356.76,354.87,357.17,364.03,365.76,364.97,364.95,364.09,365.38,364.51,365.11,367.57,368.07,364.74,361.49,359.73,354.40,360.50,359.30,365.27,365.01,374.12,366.84,367.29,360.02,350.55,356.28,364.13,366.74,373.55,364.27,363.89,369.31,381.61,384.16,372.34,370.12,376.21,385.00,383.51
2024-12-13 22:07:21+00:00,L9,412.20,406.56,408.11,406.91,406.27,408.41,407.99,409.70,413.62,419.36,408.67,396.00,392.30,380.40,368.45,367.73,364.05,365.22,366.05,365.91,363.23,360.22,361.37,364.66,363.63,359.56,352.40,374.13,381.87,374.00,376.80,379.73,375.40,373.50,372.45,373.95,374.44,369.88,372.00,384.20,384.68,369.08,364.57,354.90,360.99,362.50,358.80,360.46,362.67,364.91,364.50,367.33,367.55,372.55,376.40,375.67,363.31,362.63,361.22,363.00,365.32,369.26,365.14,365.79,374.82,377.23,369.75,369.32,367.22,366.34,361.95,357.64,362.14,371.70,359.81,363.01,373.09,364.25,351.29,349.11,356.96,358.58,364.35,371.15,363.67,354.77,349.52,352.76,363.72,363.76,366.04,366.84,365.06,363.72,363.99,366.65,366.79,366.00,365.36,361.56,359.58,355.69,359.98,359.95,364.23,366.83,373.83,366.69,366.64,354.60,348.32,355.44,359.84,364.75,372.79,368.92,360.56,368.44,380.94,381.40,371.73,371.19,375.74,383.90,380.77
2025-01-06 22:07:18+00:00,L8,390.62,395.25,396.24,397.89,399.20,396.87,397.69,401.30,402.86,407.75,387.65,379.01,373.86,362.80,353.51,351.04,347.56,352.35,350.62,353.44,354.16,348.29,351.16,355.68,350.65,346.36,343.34,359.38,371.28,366.65,366.48,368.90,365.28,362.36,362.25,363.74,365.77,360.07,360.22,373.02,373.13,360.91,355.32,344.96,352.74,354.69,350.87,353.77,350.00,355.49,350.98,359.10,357.56,363.97,372.10,367.17,358.17,356.20,353.59,350.10,352.74,361.19,358.34,357.18,372.33,367.81,367.09,365.88,360.91,356.03,345.81,351.16,352.15,357.78,351.44,354.93,362.90,355.87,344.45,343.54,342.46,343.26,355.75,364.71,363.52,349.03,347.82,348.45,353.85,354.29,352.17,354.51,353.10,354.97,356.10,360.45,357.02,355.78,354.03,353.08,347.01,343.21,342.86,344.01,353.51,354.87,366.25,356.13,362.25,354.89,343.27,347.11,352.65,357.40,363.34,355.08,352.14,360.91,368.59,372.41,361.00,358.72,365.38,373.79,369.18
2025-01-22 22:07:13+00:00,L8,396.98,400.01,403.44,402.91,404.83,406.84,405.92,406.74,406.39,411.26,398.02,384.29,381.33,365.56,359.73,357.04,351.95,355.07,357.48,359.19,359.72,354.11,356.37,358.79,359.84,351.95,345.02,368.50,377.05,370.83,375.79,377.69,368.75,369.23,367.74,367.04,368.73,365.53,365.78,377.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30 22:07:20+00:00,L9,387.27,394.93,397.73,393.61,398.07,397.57,398.90,400.36,401.88,407.57,393.61,379.27,378.16,366.59,356.81,355.85,350.71,353.89,355.06,357.74,357.31,351.37,355.48,355.80,357.64,348.43,345.31,366.52,372.86,367.37,371.29,371.46,366.11,367.61,365.34,365.87,365.56,363.47,363.07,374.89,376.36,364.03,362.84,354.60,356.00,355.88,355.44,352.49,354.44,353.21,352.16,352.52,358.95,367.30,372.38,372.23,357.09,355.61,355.13,353.14,356.76,359.37,358.45,355.23,373.05,366.47,362.13,363.83,363.78,,,,,,,,,,,,,345.21,,,,,,,,,,,,,,,,,,,,,,,,353.76,365.22,359.55,361.70,354.06,345.08,343.48,352.76,358.74,359.98,356.27,348.85,360.97,367.63,372.49,358.02,359.42,360.31,,
2025-02-07 22:07:17+00:00,L8,398.32,405.10,402.14,397.64,393.89,398.31,399.36,402.59,400.93,408.96,388.61,372.62,369.58,364.47,361.53,360.37,350.51,357.82,358.40,357.12,357.39,355.64,359.08,360.54,362.20,355.37,351.80,370.94,377.71,366.66,377.47,372.51,367.24,369.29,362.76,366.36,367.31,363.60,358.83,380.81,381.77,370.46,372.67,355.46,360.64,360.53,356.40,351.29,354.34,355.15,352.25,361.75,361.88,371.56,377.00,376.89,358.18,360.55,360.20,355.27,358.72,361.97,355.23,361.00,379.64,378.16,368.72,366.35,368.69,367.07,357.72,353.87,358.81,367.98,355.66,364.24,366.62,367.21,348.11,344.23,352.73,355.66,369.03,375.02,359.11,353.88,343.43,353.69,358.38,362.97,361.33,364.59,358.62,361.25,364.62,367.16,361.47,360.14,364.15,360.41,353.99,351.44,353.50,354.77,362.06,366.81,374.74,368.42,365.86,359.88,345.20,342.87,357.80,362.29,368.47,356.30,354.45,359.24,375.64,373.66,363.72,362.72,370.80,375.78,378.90
2025-02-23 22:07:07+00:00,L8,404.98,409.99,408.09,405.53,407.68,410.24,412.29,411.68,411.80,417.20,402.62,392.21,388.06,371.85,361.62,357.08,357.45,359.47,360.78,362.02,364.58,358.77,360.03,361.53,365.40,355.41,356.05,373.11,380.46,375.15,376.77,380.14,373.26,370.67,368.85,369.87,372.15,367.07,371.58,381.56,385.77,374.00,369.73,360.30,361.95,362.26,362.36,360.72,361.23,362.62,360.91,364.11,367.29,371.35,378.41,378.62,363.66,364.64,363.19,361.00,363.58,369.90,366.51,363.09,384.10,376.42,372.09,371.64,372.25,364.65,363.90,353.87,359.38,366.73,357.86,360.51,371.15,366.82,352.68,352.10,357.00,358.66,369.99,374.64,371.98,363.43,356.55,358.08,363.35,362.41,365.79,366.03,362.37,358.25,361.70,367.75,365.09,364.77,365.91,362.25,360.56,352.44,355.26,356.25,365.20,365.43,374.91,367.45,369.36,361.94,353.60,352.87,360.22,363.97,369.21,366.91,360.06,366.98,379.11,380.97,370.83,366.93,371.64,379.71,381.47
