,dates,jap0023-0000,jap0023-0001,jap0023-0002,jap0023-0003,jap0023-0004,jap0023-0005,jap0023-0006,jap0023-0007,jap0023-0008,jap0023-0009,jap0023-0010,jap0023-0011,jap0023-0012,jap0023-0013,jap0023-0014,jap0023-0015,jap0023-0016,jap0023-0017,jap0023-0018,jap0023-0019,jap0023-0020,jap0023-0021,jap0023-0022,jap0023-0023,jap0023-0024,jap0023-0025,jap0023-0026,jap0023-0027,jap0023-0028,jap0023-0029,jap0023-0030,jap0023-0031,jap0023-0032,jap0023-0033,jap0023-0034,jap0023-0035,jap0023-0036,jap0023-0037,jap0023-0038,jap0023-0039,jap0023-0040,jap0023-0041,jap0023-0042,jap0023-0043,jap0023-0044,jap0023-0045,jap0023-0046,jap0023-0047,jap0023-0048,jap0023-0049,jap0023-0050,jap0023-0051,jap0023-0052,jap0023-0053,jap0023-0054,jap0023-0055,jap0023-0056,jap0023-0057,jap0023-0058,jap0023-0059,jap0023-0060,jap0023-0061,jap0023-0062,jap0023-0063,jap0023-0064,jap0023-0065,jap0023-0066,jap0023-0067,jap0023-0068,jap0023-0069,jap0023-0070,jap0023-0071,jap0023-0072,jap0023-0073,jap0023-0074,jap0023-0075,jap0023-0076,jap0023-0077,jap0023-0078,jap0023-0079,jap0023-0080,jap0023-0081,jap0023-0082,jap0023-0083,jap0023-0084,jap0023-0085,jap0023-0086,jap0023-0087,jap0023-0088,jap0023-0089,jap0023-0090,jap0023-0091,jap0023-0092,jap0023-0093,jap0023-0094,jap0023-0095,jap0023-0096,jap0023-0097,jap0023-0098,jap0023-0099,jap0023-0100
235,2022-05-24 00:54:24+00:00,,,,,,,122.83604003075878,118.26845363590515,119.5769002606279,116.31305808144892,116.3718544245327,118.17058218937791,121.17634231180453,118.52901966831678,113.17110356648169,113.8275299817432,113.90490505852725,113.81294147757163,117.44633787873741,124.41508384441144,124.98940646162762,,,,,,,,,,106.66061577398443,112.46229744068332,114.12120344759566,113.29018458217291,108.20313045203235,108.04364841356848,101.98177130625649,103.58875135444393,103.28909694960903,106.38339647220928,108.34122595167639,111.33875594351841,112.05393398873369,108.7024905336377,112.51529538125877,110.33266837130758,108.6157053691108,116.6797657445239,115.27205162302072,120.78884064774965,121.61187798003425,120.38938796772243,127.38292725281907,120.56064558160683,119.90295472883963,117.66599910994276,127.28930764218698,125.8460509629491,127.7022133126615,125.79715353243601,119.3738575223019,111.88890440623888,98.09182894011906,95.26922126759027,98.325158211285,100.92510908080624,94.3155518027735,100.45197026623975,105.97483330779261,112.79700195515734,114.81003814755886,108.06129180675278,110.01606425770416,111.99364647898491,113.18898990616216,117.27252157780458,125.52972264295204,133.3609956844054,129.40498790996602,124.08980538094707,127.17565705356891,120.14704838408377,122.48957861780247,120.95562354259164,117.52533356174285,118.44314105955263,126.63172545597266,133.43943909262686,132.19429048113838,141.6297782488661,141.34053436136838,138.26615444376134,125.74946476981583,122.84210782437802,121.5996489859083,116.49400718280518,106.91785522698345,101.90738697494481,99.56934142350815,101.27585560450652,112.24084286876172
236,2022-09-29 00:55:15+00:00,130.34529979618907,125.669046952477,136.8197681409282,134.50109732132282,137.74839021129083,128.09925378366526,131.07730941958945,127.12242582711266,123.68949275285996,120.52797546705231,120.74743246200714,124.63497124364403,127.45057154959866,131.5613035665932,127.83148172318042,126.32181128815134,126.20783778508032,128.20362670773082,130.54829834029655,131.21692008153389,136.10927391567014,139.96334190769008,135.27045129803076,131.50109185610432,127.89724194188125,126.8283950437928,122.09174243337822,123.82732275638801,119.01046300347593,113.4141374623701,114.32395020068728,117.12478428951125,119.79434917776136,123.80090035494665,121.51536894529687,122.52890065831161,122.48920889929403,116.92624690956546,117.89655827888053,118.11834382390333,121.82706040222062,119.21437885857493,118.70172306060542,118.24500247868593,121.47505564128517,119.95239686477892,121.2726745124023,120.63619562737841,126.40270336485696,128.4440857034014,133.04694415194956,132.4182836837237,130.50640081806034,134.15876935342231,131.78337451806408,132.25774317371918,135.49638048027347,136.55940003532092,135.89829044553466,134.13080822500592,132.19621836215975,123.00848629165208,110.28070195047707,107.33986645589187,106.6851914405388,108.61315539108686,108.91410906885757,111.29663894817075,116.75607480325417,122.27424366867922,128.82562975332849,124.86506397538321,122.64236991660668,123.97139293842616,122.43771947143333,130.43940635943417,139.3381264480285,145.09330564214596,142.94870070911622,143.5628078829626,141.76820587177355,137.8867456646787,135.69547589065115,132.65084776282788,130.65464245278173,133.87618199790597,138.79931456233982,145.74240925474308,151.76873121843494,153.3399215024809,157.90498517155464,154.06035362738996,144.63193488268735,136.22605493093062,131.60402565498455,124.03675638042847,120.25179082255337,112.64680583954856,108.35900763570582,114.40761475442771,122.32796021449019
237,2022-10-06 01:01:25+00:00,132.6553384868239,,,,,127.29561688426762,,,,124.32135462273344,,,,,,,,,,,,,,,,,,124.48194605970393,122.86040749404937,118.69987518639418,113.11402915506093,115.48657707253652,118.74828614427317,121.1897555740916,117.18231547125583,118.99300109310514,117.31937534617856,115.26602479239932,114.25308272385325,112.66494453581916,115.73739462453477,116.13645759375095,116.61853254086324,115.8795866443136,118.93355604590963,117.63354431395263,117.88959978639836,118.44060129048287,120.18929180826292,125.99931335819431,128.72931717594508,127.03459067638202,126.7224882633212,128.25718520960518,126.0853557571894,125.53146580193966,130.2729785467827,131.9478023933087,133.10435714904662,130.2252133904733,125.31797475498433,113.92787753008051,107.50860919174642,102.19197564853167,103.12416206423921,104.49799843308853,106.84398873491551,107.83405531694274,111.16965882021518,116.71756594422975,121.97743638718589,118.25834085444563,117.25085678177452,117.14176629807105,115.27819810335649,119.96981964223367,129.11292089690482,137.255379825635,101.36566559554942,97.70219774240132,,,,,,,,,,,,,,,,,,,,,
238,2022-10-14 01:01:34+00:00,130.09221185404513,129.3598336410446,144.30983186350213,137.06569020198378,137.45494661081565,129.29714086236808,127.29720679052255,123.01098417512898,123.32161939698932,120.00222104723352,118.78166108263869,122.5527772972552,126.05848410574569,124.42102700611518,122.2052564503208,125.29653110996797,124.10425983400596,123.72643445654849,124.67438255709561,126.56813036093885,128.52513476969452,131.9317870565232,125.90083324302671,125.49753035284672,124.82068957495582,122.49373443569536,116.70466518732752,118.76142811407308,112.91703382260496,109.09939321148963,108.86882791757262,112.35302288090095,113.36651542450021,121.33213535156646,117.85333438835501,119.71747539375393,116.65362155825517,115.69212653412683,114.34677896340264,115.81597899751887,120.50360619713325,119.36907116640039,118.28237513611617,117.88574248252164,121.15845562711836,119.43391548327446,119.51660400942853,121.72242145536413,125.98197076008977,127.2887369053143,127.57401647819731,131.5342436111771,129.3115404863384,132.84758031704706,130.42908866748715,129.76377749763148,133.94425028196503,133.09783195654813,130.18969428417608,132.7014590141248,127.81717316346044,115.66854722897935,107.66150798060674,103.66348772384231,103.43476220783191,105.08330802470027,104.96263400957339,108.23123247756843,110.08253889791752,115.21114158613072,120.34297041856577,118.88544252077936,119.74422870698815,117.2727644704209,117.58959588094964,117.49965965971202,127.05350304377842,137.20525139927685,135.51495823698826,135.58180160370958,135.5325934484405,133.38415810633882,133.39423799812428,131.16755770365438,129.80071439297558,129.35086169297193,136.56641025384593,140.74262959474453,143.97013110663536,148.62072371395297,151.77368474498775,150.41953172481146,141.3097756502259,135.39209433379347,127.11853015989624,121.22328492916478,115.93637594815272,111.4356765177868,104.28908402124307,113.65509432821788,119.17880823906918
239,2022-11-07 01:01:30+00:00,105.07272800101518,125.68426012333086,172.93884724207857,,,,,,,89.98194797110565,87.57535607500698,87.92036055530518,93.5504499664648,101.99867872489605,101.27061588344861,112.61262646988271,117.09644323714346,121.01927545006102,110.46814270687389,112.87933157884461,127.22768171408302,140.5023302532249,141.13798604213576,130.7469171865585,129.86238170725727,129.560597730732,130.0158411534976,125.37277588635848,124.73250663236135,124.67515866802057,129.69612046167597,151.2228727385928,126.16414874398586,126.49378000651805,123.55299192211262,126.1377345929636,128.90232324603605,125.87185106753608,126.73899968480244,125.65106398823923,124.94741471283673,124.69137322990477,128.49633139323012,126.7525658576302,129.06270646260862,129.39752490152694,,,133.78385659035905,,,133.93225623008283,133.9666826337206,135.741660400846,136.2056623663419,132.84389833502084,142.04820999931832,138.0579058389515,139.18464912728246,136.81935397362656,127.59341249166602,122.15931349265026,114.75353389327832,112.60511244216525,111.19079516526374,111.50953071157068,112.41712517472436,115.19056210158348,118.63982091824784,117.7427827215217,127.39518555794095,124.40083595250334,117.37016856000963,123.16632291392249,120.24250356656123,123.00795320115128,130.09493515225103,139.404025204235,124.73061399212247,119.46643779246665,127.89389369322446,127.79875995562884,128.4947911553196,131.21450772800983,127.65769925561308,132.337527961356,136.0405835299773,143.6437249885155,145.17118298593505,147.48029524377824,,,,,,,119.44135996734711,114.57268670322101,107.92509355843501,115.97818485246765,124.01630215437939
240,2022-11-08 00:55:31+00:00,130.43204230428015,133.56101307520814,134.70547928996604,134.72035375110434,134.01957911864554,132.18608432210067,132.84191139222267,130.53123400619629,124.06580609617788,122.0963452964072,121.847088073528,125.1733565248954,126.5647479917528,125.58790540447352,125.10085357837131,125.4453415717069,125.9890042105147,128.7238114972605,130.65922818851192,129.49254851571152,136.5213125554904,138.65579032347404,137.79189966571522,128.4871768643712,129.54088231098956,126.72567428838275,121.55552942645639,122.71882632445912,119.23851175302221,115.49144610183419,115.60220411587105,119.8379102666854,121.67084770543478,126.16580438064094,121.48323046308535,122.19052283531754,118.53011646535276,118.23282749343014,116.86517406157189,117.38943142117631,116.13385647080483,115.07968134165763,117.96156780323605,114.09688870272984,118.6899451678151,117.34171654027887,119.65960644362558,120.7399386668458,123.21955255062204,129.42646297404477,127.94674453020123,128.47694773195502,131.750841284432,132.1859733439136,131.3000013853483,129.97048739553836,133.93594323082917,131.1438078146394,134.88977984617947,133.6243235471593,126.53944360578252,117.28399105625002,106.92958485239816,106.41514653722945,103.97158148734246,106.98273182982823,108.32430927746402,111.12688270254733,114.95916365567706,118.36924381186424,122.13371126040408,121.02837088119152,114.64360068403914,115.40448590794912,116.76796201464978,121.42064872109054,129.67354326367268,139.98430035218897,134.96060094504597,135.1802298184994,137.54498845574216,133.24426827546966,135.0684424266342,134.23351541941253,131.9845118190118,130.5228251949952,136.82158699475247,139.29138048322514,141.1991481037842,146.52621501576894,149.41237302936108,145.91927971178526,135.33201557017506,133.75074618757554,123.60974412430741,119.22221834817697,113.03616380667066,109.1085118974706,104.4428090165679,111.47392728620237,120.19251342413405
241,2022-12-10 00:55:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2023-01-11 00:55:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2023-02-27 01:01:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2023-02-28 00:54:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2023-04-25 00:54:43+00:00,127.02950876324303,134.64409594871296,132.420973704356,133.79721096601864,132.08255087691805,130.1944463791002,130.73978224551738,126.70202153272209,121.746245214492,120.05944594888814,120.65754310381473,121.90755223097358,126.07111778140943,124.49236639139754,114.30995292751034,124.64312717682672,116.14731478212742,109.31942633262369,106.0837445213596,103.19880090439156,120.10791323340706,111.5099209470086,,,104.34424213871543,109.7557840537645,113.45167996448767,121.71145130424324,112.83351176416943,109.66983649272981,110.13468363971364,113.06358763009031,118.02290029425518,123.08604797751809,119.97208750589266,118.19058832978303,117.54815745460664,114.93928188824869,115.40465598680035,116.55182903628688,120.98607773712001,121.29344737815575,119.71703216236878,118.99898923579346,119.30300948678934,117.77654248384263,120.06692373041496,121.5365604059013,121.81662774757994,125.91625188580011,129.73966374192972,130.73115600920335,132.82262874341865,128.56963334167617,128.11546612653143,127.83890507457433,129.73414029118868,130.36565906121413,134.90895391683875,134.3578928626104,131.51051245894115,111.72310578556295,104.05387251944731,100.64305192437837,101.42912441655815,101.0276430475997,101.84277009537784,109.23896079329211,110.71508837415493,114.84837194258131,120.36855752525616,120.58899985124472,115.13382977820984,116.81112474603495,116.12419238483747,118.85596172587273,131.02954925738578,139.30926726115553,136.32838875471674,134.88626898193147,137.680580533229,133.12406870339055,132.35990138563506,128.63177887733795,129.0909037535093,129.08944587545864,133.02230689919105,137.01983439936114,139.2463169762912,146.82468788168683,149.8217237667747,147.51408497439013,139.1572928149617,131.17210179359256,122.34555354076821,117.78622974906835,110.43739517277398,107.72202227150264,102.53798800971032,109.66222134151565,118.34282302178418
246,2023-05-02 01:00:46+00:00,119.670676592674,130.5883923760851,135.3470990875284,134.39654530209012,131.6403235742842,126.4426848386771,122.80131257600067,119.16410985489419,120.93770101341966,117.19271043663869,114.72997816223148,118.19531245210055,120.74617124612072,123.91356841976028,120.03758961477511,119.29672525890066,121.72040518302813,116.39659921607942,118.03142217277559,121.07088418531248,124.8656150080669,131.85048169178958,125.2832940040901,120.26937532534608,118.27528730074002,111.99726831430917,112.73908934810254,112.19929438007175,107.69874676737177,107.88503319533568,108.48118493364953,110.63291039448849,114.59913866752353,119.50985482956054,118.09164393684614,116.90843940813753,115.63768168903377,112.5433997304734,110.0097913625628,114.9603504346137,115.91944661996345,114.8790602685743,115.07406301785831,113.90991360118727,111.5825728590427,113.86591383505166,116.43187906162538,117.42895696920372,118.17966063756654,118.82642488964417,125.56204397712561,123.96321667312498,125.91645853967097,123.30250950348739,122.88882655322078,124.9771427490625,126.46979436752969,128.03618365008725,128.01790717925508,121.09916264966827,117.45632905285132,109.32198303087532,97.55549373953349,94.85206014760797,93.12592962234115,94.8531750975205,97.70023646416647,101.34074018709211,102.12813428125956,109.16331447345989,116.73715023713797,113.32829366377103,108.23262869875151,111.16118745894235,109.770134465875,112.95637845762084,124.89464731481087,133.14390470664864,132.92342932821896,127.12326964651454,132.34250650362372,131.7362148999661,129.20813274972323,127.39481564334625,125.29428970329838,122.66388764645818,123.02407158776543,131.40773737709756,133.7003705805916,142.18429421296833,143.7891156873436,144.1047198084005,130.54146662615824,125.32386904476249,114.7995805548733,110.61873829448109,105.94614629271459,108.56234665788008,99.49103396282936,104.26528350456809,113.01796298504536
247,2023-05-26 01:00:23+00:00,119.51400799601103,127.88232936760721,129.06140381252885,128.45434673402798,128.57134447658208,124.21796587109165,119.59367801820363,118.99082756284764,118.4784273303817,114.83830976733569,114.58274802743676,117.91546897313252,118.68357988151311,121.61765649147861,117.77305141104928,118.69937794431202,119.94018303417172,115.70762527484236,117.65086819167351,121.22550400036826,123.4105035842964,131.99417145089168,122.78091154713073,120.14807840648618,112.93185721108756,113.54344945978815,113.9034705272768,111.72110619632855,110.61606003868503,105.17460179542098,108.5767984604158,108.56648272128442,113.40429935484039,117.95127276132574,114.35913413566084,113.29860377191599,112.7937828841323,111.46118415007551,110.38870164185624,114.30836101165511,114.90597649248443,115.56672898212867,114.61132945994953,112.94910245258664,114.12374008304533,112.47644185662958,116.3097087743491,119.52101074748607,117.75712478257336,123.8595180596098,125.21039655486689,122.80326898084617,126.22735289082019,126.55331682325279,124.46460258923408,124.43292493927568,126.15712096000202,124.6951386584939,128.9573710729307,125.9236253720797,118.92047955533388,105.97216046520788,100.02202254027753,99.11930314932451,95.63608758668207,95.03095040632616,93.46007938362945,101.1795763823875,104.14464049008672,110.34883852639706,116.62992705595667,113.40132838515412,110.71929876117483,111.30339391270493,111.83040173271395,114.85895474980566,127.17044660122215,133.63841733492876,125.6090975331156,126.37265436741069,128.3286906015675,129.29173104168248,129.90317307853448,123.03701584179753,123.13728164894617,122.38845527619688,129.3767289882464,131.30003889019935,137.78608387763398,134.46460468223762,148.00312916725997,146.55595020054497,135.8971995352572,129.99658510815826,123.09041208487312,116.60993766943751,108.59261543037178,103.60328353640614,102.79383866489317,104.80554803619279,114.1701684497519
