dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,satname
2004-02-03 22:05:50+00:00,322.11,311.50,310.48,320.80,320.30,315.74,315.41,318.14,322.45,336.90,342.45,336.24,330.99,335.38,334.81,338.37,337.19,340.79,345.41,341.27,342.82,341.04,339.52,349.24,360.42,360.58,359.25,355.62,348.77,349.53,342.55,335.49,330.33,327.98,322.36,323.72,332.86,335.36,339.10,342.41,344.72,342.14,331.44,333.79,344.38,344.64,341.40,336.50,329.47,323.79,325.61,319.64,314.32,319.55,295.14,291.60,283.61,280.05,279.03,274.29,269.69,270.97,270.84,272.92,272.90,271.21,282.48,288.14,285.90,288.37,287.42,295.36,297.66,294.05,293.63,295.90,287.86,292.93,288.64,284.35,279.60,280.44,281.04,298.15,306.15,313.41,314.69,315.29,314.03,L5
2004-03-31 21:59:59+00:00,338.45,322.77,328.00,327.53,331.10,326.27,328.77,318.46,330.51,339.28,348.61,346.99,345.11,344.89,339.96,344.79,346.45,351.83,352.83,350.55,351.59,346.83,345.59,350.85,364.73,370.67,364.60,361.74,354.46,353.12,346.24,338.54,331.68,322.79,323.02,324.64,325.75,335.68,339.73,341.45,344.68,341.69,344.88,339.77,346.47,347.31,348.54,339.27,333.63,333.74,327.36,325.79,321.65,318.24,319.62,307.57,298.73,289.77,286.90,282.28,276.27,277.12,277.63,284.84,281.96,283.60,285.91,289.33,284.79,285.27,287.62,293.01,293.09,285.78,288.13,297.85,299.20,305.30,297.45,293.23,292.48,290.69,291.05,297.43,307.90,312.17,313.24,313.30,315.64,L5
2004-04-23 22:06:53+00:00,338.03,323.04,334.66,334.78,325.37,329.13,325.75,320.00,331.57,351.00,353.32,344.95,344.24,347.86,351.52,352.84,357.76,351.80,352.69,354.33,360.42,350.91,349.71,350.65,358.22,370.46,370.76,366.08,361.72,355.18,354.46,345.50,335.91,333.96,331.19,332.31,340.10,346.09,347.64,354.85,353.03,349.63,340.91,341.91,344.26,349.95,354.61,345.49,340.16,337.25,323.40,324.72,323.60,326.20,319.04,311.11,300.46,299.74,295.98,291.31,284.16,285.29,289.24,293.08,293.78,286.81,285.98,295.68,302.89,295.95,297.03,292.01,288.28,290.66,284.02,294.50,298.10,298.01,294.92,302.93,311.77,307.34,302.51,307.16,317.27,335.95,324.95,313.39,313.45,L5
2004-05-02 22:00:57+00:00,321.27,298.42,317.85,320.74,313.25,318.28,314.94,315.59,327.15,335.07,,,,,,,,,,,338.84,333.26,332.27,343.23,350.85,353.85,352.50,349.56,349.65,340.83,335.44,326.15,323.65,317.61,314.31,318.00,330.06,332.03,332.59,334.41,333.45,331.44,327.14,327.91,331.09,332.21,329.58,323.80,321.03,310.33,311.07,307.22,308.74,301.37,296.93,296.23,292.33,290.28,290.00,282.30,283.61,279.11,279.53,279.87,275.33,282.99,287.47,291.69,289.58,295.28,295.47,308.89,302.88,293.11,292.97,294.99,301.08,303.17,301.01,296.66,305.24,296.86,301.81,308.34,314.71,325.24,317.02,310.34,307.62,L5
2004-05-09 22:07:21+00:00,345.92,337.60,346.48,349.41,335.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.62,342.26,339.53,338.75,333.88,334.74,336.69,336.18,319.58,317.46,316.59,298.37,292.14,283.59,278.77,279.61,277.95,279.08,273.55,282.71,280.69,286.54,274.83,282.33,287.11,287.32,293.09,288.14,307.36,303.40,296.71,288.41,286.69,307.56,315.47,295.07,302.43,330.95,337.43,326.14,322.43,327.88,L5
2004-05-18 22:01:26+00:00,350.85,319.24,324.00,333.98,331.27,323.86,323.93,323.29,330.59,341.41,339.54,336.50,339.49,342.83,347.21,343.27,352.88,351.14,353.90,346.24,351.95,349.53,339.32,347.51,357.58,361.97,358.94,354.96,350.85,347.07,348.03,342.98,333.39,326.74,329.39,333.64,340.94,344.98,345.40,344.95,346.21,349.10,346.39,341.16,345.69,347.95,350.65,344.17,339.76,327.14,328.69,322.17,315.36,314.31,312.75,308.50,305.65,297.93,302.83,286.07,280.05,281.90,281.93,279.87,280.44,282.97,283.62,285.32,288.33,294.32,287.55,293.82,293.43,294.61,288.89,298.81,295.26,301.06,292.64,295.00,296.75,301.16,298.14,304.25,313.69,321.37,324.01,324.12,325.45,L5
2004-05-26 22:09:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.74,341.11,343.31,340.78,333.21,315.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-06-10 22:08:17+00:00,349.05,,330.39,333.88,328.19,320.22,328.29,319.57,329.50,341.10,348.62,339.93,344.84,347.82,340.22,,,,,,,,,,,,,,,,,337.73,335.30,333.01,328.82,327.41,332.35,338.46,342.98,344.85,354.65,351.32,345.92,324.16,320.14,344.40,346.90,340.28,334.75,336.25,325.89,330.81,326.18,329.12,323.17,310.80,306.95,307.72,298.26,284.55,279.08,279.70,279.78,290.85,286.49,288.50,294.56,282.89,284.50,285.24,286.27,281.48,281.00,274.74,277.11,291.95,292.53,297.55,295.15,288.09,298.12,301.04,292.77,300.45,307.67,316.51,316.56,316.01,320.10,L5
2004-07-05 22:02:51+00:00,329.77,,313.74,317.92,305.41,309.22,290.05,292.64,314.75,330.51,331.44,321.83,324.70,321.13,335.31,334.48,332.53,337.81,337.73,337.03,348.76,328.10,319.45,328.84,343.72,349.15,348.30,342.27,,346.10,326.68,322.59,328.33,315.20,313.61,332.58,305.33,330.53,334.48,337.45,331.58,,,,,,,,,,,,,,,,,,271.62,266.12,271.01,274.10,279.20,268.33,267.43,263.04,260.24,275.08,266.15,263.63,271.31,264.42,269.43,270.49,269.61,277.39,286.10,282.00,287.91,290.46,264.82,289.82,300.93,309.44,317.77,332.71,334.31,320.24,328.57,L5
2004-07-12 22:09:13+00:00,346.65,299.52,322.68,329.42,335.49,327.15,336.02,319.90,325.06,334.10,352.06,350.68,344.04,343.95,341.12,343.43,348.62,362.87,351.28,352.45,350.63,346.73,338.12,349.08,350.10,355.61,355.22,362.39,,350.80,334.63,333.30,338.00,,323.91,331.05,334.57,343.61,343.25,348.00,342.45,352.05,349.75,344.22,343.96,340.21,341.97,338.27,329.21,330.94,329.23,322.01,312.39,323.20,325.05,307.88,301.49,299.14,294.63,291.72,284.24,278.95,283.81,277.78,272.87,274.89,293.32,283.07,289.24,292.28,298.67,294.77,300.96,301.16,297.30,303.46,306.98,304.35,302.77,291.19,294.74,287.64,292.34,295.26,310.09,314.40,323.10,316.78,330.71,L5
2004-07-29 22:09:38+00:00,354.62,311.10,306.38,313.13,272.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-08-14 22:09:35+00:00,,,,322.19,311.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-08-22 22:04:00+00:00,,,,,,,,,,,,,,,,,340.20,339.20,340.89,335.72,337.26,338.18,338.29,343.43,348.74,353.66,352.37,349.38,348.45,346.71,333.88,331.87,332.61,326.89,330.87,326.07,324.87,342.96,346.65,346.52,348.57,346.34,345.30,344.01,351.66,352.54,344.17,335.42,332.38,334.11,330.13,330.69,325.03,325.22,318.55,307.99,296.52,291.60,291.51,290.01,282.34,277.39,273.97,276.27,281.26,277.38,269.51,276.73,280.65,283.26,286.92,287.08,285.76,283.16,282.82,289.76,291.92,297.59,293.33,286.82,282.68,281.13,284.21,295.54,306.09,316.08,310.96,309.27,305.98,L5
2004-08-29 22:10:22+00:00,341.26,323.71,331.31,333.15,328.96,333.63,327.72,320.50,331.08,343.16,350.32,350.77,349.22,350.67,345.88,344.37,349.50,354.66,356.60,345.95,349.96,345.23,342.57,349.12,359.42,354.83,354.78,358.97,353.09,351.65,337.84,336.78,335.34,329.62,335.25,335.97,333.48,342.88,346.33,349.27,351.96,347.63,346.94,346.69,345.33,351.64,350.45,343.30,337.72,332.33,327.76,323.20,321.33,320.52,318.94,309.24,304.98,297.31,291.57,287.62,287.04,287.70,281.93,282.45,280.47,285.59,290.12,289.17,292.51,292.03,290.81,300.21,297.34,287.87,287.02,291.62,294.70,299.06,294.82,293.76,287.97,291.23,296.46,299.86,310.24,313.89,315.77,312.91,307.41,L5
2004-09-06 22:15:40+00:00,343.59,323.19,330.98,333.43,326.00,324.96,322.50,320.21,336.17,344.91,349.75,343.59,342.17,342.95,347.18,345.83,348.42,346.19,348.63,345.92,349.20,343.13,343.28,346.83,353.91,361.22,360.10,358.60,348.80,347.02,343.46,335.65,330.72,327.54,328.95,328.65,336.70,338.16,345.43,348.83,352.96,348.69,342.74,341.00,348.97,353.58,348.59,343.86,334.62,337.12,333.22,333.96,,,,,295.62,297.39,291.45,287.76,283.48,281.02,286.40,286.16,285.55,280.89,285.47,287.55,289.65,289.85,294.54,294.72,293.25,294.78,294.27,295.27,,,300.67,296.40,293.72,291.02,291.64,299.42,311.14,322.04,320.50,312.92,314.73,L7
2004-10-08 22:15:27+00:00,346.79,322.80,329.87,328.25,326.00,321.93,322.19,324.45,332.52,347.65,347.82,343.43,336.89,345.69,344.64,352.02,347.09,353.59,351.85,349.04,349.76,347.40,347.05,351.29,357.80,362.96,366.50,364.41,353.30,349.52,344.19,342.01,338.14,336.12,333.12,335.26,340.67,345.44,344.43,343.60,349.30,350.02,352.12,346.74,353.68,350.78,346.62,342.18,339.30,335.92,333.96,326.12,318.93,318.42,310.12,303.72,298.75,293.68,288.32,285.28,279.61,281.00,281.21,,,,294.33,285.94,286.39,288.78,291.38,295.55,291.55,283.46,285.74,292.66,295.59,301.15,298.41,295.40,293.94,,,299.26,305.44,315.77,309.98,310.38,312.18,L7
2004-10-17 22:09:26+00:00,356.23,337.20,345.57,342.93,332.92,334.76,331.29,329.25,343.02,358.66,360.32,349.27,,,,,,,,344.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.00,343.62,342.72,336.43,330.78,326.61,326.54,,,,,,,,,,,,,271.58,,,,,,,,,,,,,,,,,310.66,318.08,326.62,327.35,322.94,313.63,L7
2004-11-01 22:11:49+00:00,351.23,336.46,333.56,337.27,336.71,331.81,326.99,322.09,335.78,348.34,352.01,345.38,346.44,349.74,350.44,349.41,348.38,343.53,348.07,343.21,348.00,345.16,346.48,346.88,355.07,359.52,358.47,355.40,354.45,350.36,346.62,341.45,333.11,330.86,331.70,335.92,338.68,343.33,348.27,353.84,358.07,354.13,347.98,345.59,351.28,359.71,357.77,352.70,344.62,340.94,335.51,331.91,326.98,322.71,322.72,311.21,305.88,297.33,296.39,292.51,293.49,291.66,291.94,290.50,289.56,274.19,282.63,289.71,292.75,288.60,293.45,287.97,287.04,290.30,291.06,300.03,307.33,309.66,309.24,306.12,304.35,298.61,295.08,298.82,312.61,319.75,321.27,312.99,319.41,L5
2005-01-28 22:16:23+00:00,354.96,,,,,,,,,,,,,,,,357.38,358.81,357.79,363.56,358.34,355.50,354.67,359.29,363.14,370.72,374.13,364.86,363.41,353.50,349.26,344.75,338.08,333.27,334.15,,,,,,,,,,,,,,,339.58,337.27,331.13,329.68,326.60,325.29,314.95,310.14,305.80,303.70,,,,,293.95,292.96,283.71,291.69,296.14,305.28,300.07,306.84,297.49,300.56,303.46,303.71,309.84,311.81,316.24,318.40,310.63,,302.97,302.04,309.25,310.29,323.05,319.95,315.44,316.17,L7
2005-02-05 22:13:22+00:00,340.04,300.39,307.97,325.09,335.28,331.06,334.85,360.62,346.35,353.27,350.17,347.09,346.85,350.78,349.94,357.22,372.15,358.89,357.60,338.99,345.04,352.38,350.19,353.57,365.82,368.84,363.89,361.46,352.30,357.36,348.94,344.31,341.90,325.33,319.73,323.59,328.12,339.31,342.65,347.46,346.33,336.13,327.08,319.53,309.87,310.31,311.07,322.63,320.55,328.01,326.57,317.66,315.85,312.77,305.00,300.34,303.16,303.98,294.79,293.06,290.07,288.46,288.99,287.72,284.59,291.23,300.42,300.63,305.43,293.21,291.49,297.34,300.47,292.64,293.41,297.00,298.38,311.16,311.99,308.25,307.79,306.40,306.34,312.07,324.60,312.51,309.66,307.95,308.23,L5
2005-03-26 22:10:28+00:00,344.50,327.81,332.13,334.19,329.71,328.39,322.37,317.06,330.11,342.90,348.78,342.44,335.57,341.69,344.55,345.23,349.23,350.56,346.43,341.18,344.05,335.92,334.98,338.87,348.81,355.72,353.56,352.83,348.10,347.45,338.21,326.99,324.06,320.34,321.78,325.40,331.43,333.52,339.77,345.38,,,,,,344.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-04-27 22:10:21+00:00,340.46,322.92,338.96,329.69,320.73,322.18,319.06,318.20,329.59,342.65,350.54,342.12,347.16,346.15,349.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-05-12 22:14:14+00:00,328.68,303.10,325.51,321.72,320.27,311.11,312.79,306.19,316.78,338.81,344.26,338.70,334.51,336.45,331.95,338.71,337.44,339.18,332.22,334.47,342.37,336.28,337.98,335.32,345.24,346.33,347.48,343.02,347.95,344.08,335.49,330.87,325.89,323.15,315.22,318.88,326.02,334.77,334.88,341.75,343.02,335.81,339.02,333.45,333.70,337.50,334.38,333.58,324.04,320.82,313.06,309.96,308.67,302.97,304.76,292.19,284.25,277.65,278.40,276.37,268.74,265.40,274.15,267.34,270.25,268.76,269.30,273.96,273.25,273.41,278.64,282.30,279.89,279.75,272.03,275.98,278.26,273.18,281.04,278.08,267.89,271.97,279.13,289.20,298.13,309.53,302.14,296.76,300.29,L5
2005-05-29 22:10:21+00:00,,,,,,,,,,,,,,,,,,,,360.12,,332.44,,298.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-06-13 22:14:31+00:00,354.71,325.46,341.27,332.91,343.59,331.60,334.10,324.52,340.39,354.11,364.04,354.78,,,,,,,,,,,,,,,,,,354.70,348.28,347.68,350.62,,330.11,339.35,341.08,343.31,357.36,353.88,358.37,351.94,356.02,364.61,362.85,370.12,360.10,351.60,344.90,342.34,343.87,338.21,329.69,330.99,322.83,319.83,314.70,307.17,307.60,304.43,300.53,305.00,298.73,275.62,293.45,286.76,296.43,311.73,304.22,305.96,311.43,302.98,310.93,307.44,307.35,306.26,307.18,316.87,311.48,316.64,321.80,315.77,306.72,316.28,337.56,338.25,335.26,326.73,323.35,L5
2005-06-14 22:10:13+00:00,337.17,,306.67,308.40,308.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-06-30 22:10:11+00:00,379.66,,,,344.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-07-15 22:14:43+00:00,342.76,286.86,323.81,331.27,327.23,332.86,325.94,324.77,322.83,342.69,345.63,342.42,337.20,338.30,343.22,344.40,341.26,346.73,347.85,347.79,346.71,343.70,337.45,341.75,348.04,353.67,357.05,361.36,,345.42,342.24,339.18,330.10,322.00,316.73,325.94,330.26,336.43,332.68,343.53,345.25,344.26,334.19,333.39,312.76,330.53,331.57,331.21,320.58,325.40,313.66,322.07,308.85,299.25,299.03,297.05,289.65,283.56,285.73,279.27,281.74,280.33,278.62,285.25,280.24,279.45,286.89,287.23,286.44,288.49,280.51,285.31,281.21,275.22,273.11,278.21,288.31,287.99,292.78,295.62,292.56,289.11,287.91,295.14,303.63,311.52,298.46,297.52,300.07,L5
2005-07-16 22:10:12+00:00,339.06,285.69,327.67,324.52,327.02,320.40,314.56,312.29,331.49,340.16,346.00,346.57,339.65,343.30,344.03,342.67,344.01,341.52,340.38,343.34,345.00,338.75,340.33,,,,349.54,355.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-08-09 22:08:46+00:00,335.64,316.80,334.66,336.85,319.99,324.25,316.72,318.32,327.79,,,,,,,,,,,,,,,,,,349.82,,,,,,,,,,,,,,,,,,,,,,,,,,,314.09,315.74,305.46,303.25,295.59,295.82,281.93,283.59,281.36,287.33,287.69,288.13,282.95,280.02,288.76,293.54,289.38,292.69,280.88,285.33,287.05,288.44,293.40,295.83,297.09,300.05,302.05,300.09,297.22,297.89,298.42,310.24,321.10,317.99,312.89,315.06,L5
2005-09-01 22:15:05+00:00,325.95,311.64,312.76,319.80,322.19,314.81,311.69,312.31,322.17,333.22,338.22,335.47,333.03,333.24,329.57,333.09,335.45,336.70,338.45,336.21,334.05,334.50,328.72,,,,,,,,,,,,,,,,,,,,333.93,331.85,334.82,344.90,343.18,336.49,331.03,322.19,316.72,319.02,312.19,310.28,295.17,288.48,285.42,282.92,284.16,274.94,270.70,270.45,269.87,278.21,275.17,271.96,278.17,283.43,284.75,284.63,283.39,287.90,290.61,283.09,285.57,288.56,287.01,295.33,292.71,287.86,288.85,284.21,284.01,288.83,302.94,310.32,304.78,296.72,305.61,L5
2005-09-09 22:16:04+00:00,346.33,334.77,337.89,335.97,332.11,332.48,329.87,326.30,339.95,353.09,360.75,351.27,350.19,350.54,349.54,347.88,353.63,348.75,350.79,350.65,355.20,354.16,351.32,351.43,356.32,365.73,362.81,364.13,361.98,354.89,349.73,344.79,334.22,329.69,328.23,336.09,339.57,343.72,347.21,349.25,353.44,350.47,351.65,354.16,350.71,359.46,357.48,348.05,341.35,338.11,327.17,327.39,322.85,323.23,,,,,298.17,292.85,289.20,287.32,291.77,289.15,292.16,288.16,292.80,296.04,300.41,293.43,295.46,295.51,295.57,297.27,296.32,298.60,,,303.90,295.54,297.71,295.27,297.58,304.54,315.94,324.33,324.15,322.55,318.17,L7
2005-09-10 22:08:55+00:00,340.51,324.82,336.40,336.10,329.70,329.32,325.14,323.12,327.84,346.30,346.89,341.04,338.84,339.31,343.07,343.97,347.73,346.35,345.73,343.89,344.59,344.16,339.36,340.42,352.04,354.31,355.68,355.34,351.66,346.88,339.44,336.99,328.80,323.56,326.92,327.34,332.09,338.74,340.60,344.90,349.93,347.82,342.54,340.60,343.28,347.53,343.23,339.36,333.36,327.36,323.82,317.07,315.20,314.46,314.67,303.76,295.30,292.53,290.16,286.02,281.09,280.13,279.27,277.43,281.99,281.42,286.39,289.80,285.96,282.17,283.84,286.53,285.67,283.25,284.40,290.98,290.06,294.90,295.99,290.19,284.63,283.32,288.14,296.58,308.72,316.58,317.60,314.02,312.65,L5
2005-09-17 22:15:06+00:00,338.87,314.85,326.34,330.30,331.67,327.76,326.76,324.69,338.88,353.37,348.73,348.81,346.08,344.31,341.14,341.15,341.59,349.44,347.79,350.51,348.93,344.07,343.30,348.08,353.22,363.01,357.15,367.95,354.50,359.70,350.40,343.28,340.07,337.29,329.61,328.26,337.98,340.73,350.02,349.35,355.17,354.06,354.05,348.92,354.75,355.87,348.61,344.83,336.67,331.66,327.01,323.15,321.29,319.73,315.09,306.33,300.21,296.80,288.32,287.41,283.61,284.60,279.93,,,,292.64,287.50,290.17,291.45,299.26,299.83,297.49,290.57,294.07,300.08,298.06,299.37,296.98,291.30,294.40,289.98,291.77,293.33,309.62,315.96,314.77,317.24,310.82,L5
2005-09-25 22:16:02+00:00,342.13,326.03,330.37,330.45,325.92,323.52,322.54,321.90,335.62,347.22,350.88,346.47,343.46,344.92,346.78,346.86,346.53,343.58,345.17,340.82,346.86,345.50,340.72,341.06,351.97,353.06,354.48,353.41,344.82,340.93,338.80,333.22,330.40,328.66,326.37,325.43,331.15,336.75,340.22,346.84,351.98,351.00,344.30,343.74,348.99,353.18,349.57,340.18,333.04,331.52,324.22,319.42,315.43,316.59,313.31,303.68,296.50,295.06,290.02,285.81,280.39,,,,276.05,276.60,279.01,280.74,282.71,283.56,285.51,286.51,284.17,282.35,280.01,285.63,288.63,289.37,288.45,283.75,,,279.47,287.16,294.65,304.78,299.98,293.77,293.81,L7
2005-12-30 22:16:43+00:00,330.07,319.48,327.98,325.75,327.04,321.38,321.03,316.10,332.55,343.68,345.37,340.13,334.76,335.41,335.14,344.80,345.59,345.13,337.97,340.71,343.91,340.97,340.33,344.64,358.44,353.52,355.29,349.81,346.71,350.24,344.14,335.48,330.73,328.86,325.27,322.78,328.82,333.09,338.05,343.69,348.32,346.92,343.06,340.62,347.43,350.79,348.03,339.29,332.01,326.54,328.50,323.47,,,,,289.51,293.47,287.63,283.31,280.58,280.15,278.96,280.76,280.02,283.08,286.06,289.17,286.43,287.90,289.90,291.68,291.18,286.47,286.46,,,293.64,292.58,291.79,289.85,288.41,290.09,296.09,304.94,312.03,311.69,306.25,306.22,L7
2006-01-23 22:16:59+00:00,348.68,334.09,336.13,338.61,338.89,334.99,331.25,332.24,345.56,358.02,360.26,355.61,348.96,351.28,355.22,359.11,362.99,367.91,363.29,363.26,362.52,363.12,361.57,365.88,373.07,376.47,378.09,377.68,374.56,374.02,364.23,357.79,353.80,344.72,338.04,343.60,353.40,356.13,358.54,357.15,362.02,358.83,356.37,355.57,355.91,352.71,345.26,344.12,337.95,336.07,333.03,332.37,326.26,321.25,318.38,310.33,303.38,298.28,293.60,287.37,284.09,284.76,281.98,284.73,285.60,285.09,290.82,295.90,297.30,299.62,299.26,301.09,291.21,288.79,285.84,290.99,294.12,296.24,294.55,291.38,291.84,293.51,290.89,300.36,309.71,318.92,319.34,311.99,308.31,L5
2006-02-09 22:10:49+00:00,346.10,328.43,332.03,333.71,329.88,324.88,323.53,323.87,336.76,345.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.63,325.55,317.79,316.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-02-24 22:17:41+00:00,323.16,311.69,320.20,325.91,326.19,318.27,317.02,317.08,327.93,341.21,344.54,343.19,338.72,338.76,334.39,343.39,343.45,349.67,346.55,347.67,347.24,343.35,339.81,345.95,350.10,351.49,353.15,355.17,346.92,342.48,335.54,331.20,330.54,319.24,317.46,323.22,325.93,335.13,334.77,340.24,345.67,343.88,343.23,334.29,343.59,350.47,343.09,337.43,332.51,328.73,331.94,325.37,325.41,321.22,314.86,307.84,298.05,293.78,287.91,282.11,280.75,284.51,280.44,281.25,280.85,284.18,288.89,291.81,290.63,293.69,291.45,296.47,298.44,293.63,293.45,298.54,299.68,297.79,297.11,295.83,296.53,294.38,294.42,300.63,311.12,316.75,313.84,309.44,313.29,L5
2006-02-25 22:10:52+00:00,354.79,331.44,331.75,334.27,339.11,334.28,332.54,330.18,343.26,350.40,352.87,352.15,347.15,347.47,349.33,348.07,339.82,347.51,343.02,339.59,339.38,335.86,328.42,,,344.85,345.74,344.39,345.23,336.08,335.48,330.91,326.45,320.46,314.31,318.57,326.00,333.88,340.31,346.25,349.60,350.00,349.20,346.06,347.92,350.38,345.58,342.83,338.23,336.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-03-12 22:18:01+00:00,325.09,318.76,324.79,328.86,327.36,319.00,315.40,314.86,334.96,343.81,344.18,338.25,334.72,337.88,340.79,343.29,344.57,351.25,355.81,351.38,358.63,346.74,335.83,341.97,351.99,360.70,363.60,365.16,349.91,347.53,335.05,331.51,329.13,325.38,319.02,325.95,331.25,339.51,340.24,342.80,349.59,341.41,344.72,340.08,339.22,346.14,337.25,335.90,329.91,324.37,317.26,316.52,315.41,310.08,306.65,303.50,296.31,289.15,288.34,285.44,279.74,282.22,280.75,280.54,277.27,281.39,288.17,289.86,290.10,294.56,293.77,292.95,288.56,284.67,286.21,292.32,294.66,299.35,296.25,291.20,295.77,293.02,291.03,299.95,311.49,316.75,314.65,303.71,304.85,L5
2006-04-22 22:12:36+00:00,,,,,,,,,,,,,,,,,,,,,337.99,337.29,336.66,343.80,349.81,354.27,351.63,351.69,343.52,343.01,336.34,330.60,327.54,322.58,316.64,316.30,320.81,329.68,333.96,338.86,338.99,335.87,334.08,330.01,337.91,339.06,332.53,328.10,323.53,319.50,317.22,313.73,307.67,301.98,300.16,294.62,291.36,289.04,283.37,278.19,276.34,277.14,275.86,276.88,279.51,280.72,283.19,283.84,284.61,289.78,286.93,285.71,285.36,278.52,278.34,289.28,290.65,291.41,290.74,288.98,289.39,285.89,289.40,295.60,305.72,311.86,306.60,299.85,298.22,L5
2006-05-23 22:17:02+00:00,,,,,,,,,,,,,,,,349.19,351.31,360.97,357.76,352.88,346.45,344.90,337.34,347.75,349.91,361.80,,,,,,,,,,,,,,,,344.11,337.87,330.70,330.26,341.84,348.63,340.00,335.35,327.57,319.16,328.62,324.72,316.57,313.37,306.99,302.16,298.21,292.68,287.70,282.32,287.38,284.04,284.70,283.85,294.84,301.98,297.07,,,,297.09,297.57,292.58,300.60,302.26,300.65,303.25,297.18,302.67,305.15,296.18,297.28,304.68,311.99,,,305.73,318.05,L7
2006-05-31 22:19:19+00:00,,,,,,,,,,,,,,,362.46,356.01,354.05,360.98,361.99,368.96,355.40,345.93,357.19,351.05,360.60,370.07,373.85,370.47,,,,,,,,,,,,,,,,,,,,,334.45,341.56,324.72,339.91,326.29,327.19,327.47,318.59,313.64,303.15,298.01,295.41,295.47,291.04,297.18,297.07,294.52,291.16,299.60,299.53,306.74,295.24,294.22,291.28,287.60,289.20,287.86,295.91,301.61,304.38,303.44,302.64,300.33,301.54,302.24,309.01,325.38,335.59,322.59,321.20,313.22,L5
2006-06-01 22:10:50+00:00,340.29,316.62,331.82,327.97,329.02,325.63,315.66,312.76,322.90,340.55,343.49,335.30,331.36,338.63,344.90,,,,,,,,,,,,,,,,,,,,,,322.56,336.05,341.68,343.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
