,dates,per0156-0000,per0156-0001,per0156-0002,per0156-0003,per0156-0004,per0156-0005,per0156-0006,per0156-0007,per0156-0008,per0156-0009,per0156-0010,per0156-0011,per0156-0012,per0156-0013,per0156-0014,per0156-0015,per0156-0016,per0156-0017,per0156-0018,per0156-0019,per0156-0020,per0156-0021,per0156-0022,per0156-0023,per0156-0024,per0156-0025,per0156-0026,per0156-0027,per0156-0028,per0156-0029,per0156-0030,per0156-0031,per0156-0032,per0156-0033,per0156-0034,per0156-0035,per0156-0036,per0156-0037,per0156-0038,per0156-0039,per0156-0040,per0156-0041,per0156-0042,per0156-0043,per0156-0044,per0156-0045,per0156-0046,per0156-0047,per0156-0048,per0156-0049,per0156-0050,per0156-0051,per0156-0052,per0156-0053,per0156-0054,per0156-0055,per0156-0056,per0156-0057,per0156-0058,per0156-0059,per0156-0060,per0156-0061,per0156-0062,per0156-0063,per0156-0064,per0156-0065,per0156-0066,per0156-0067,per0156-0068,per0156-0069,per0156-0070,per0156-0071,per0156-0072,per0156-0073,per0156-0074,per0156-0075,per0156-0076,per0156-0077,per0156-0078,per0156-0079,per0156-0080,per0156-0081,per0156-0082,per0156-0083,per0156-0084,per0156-0085,per0156-0086,per0156-0087,per0156-0088,per0156-0089,per0156-0090,per0156-0091,per0156-0092,per0156-0093,per0156-0094,per0156-0095,per0156-0096,per0156-0097,per0156-0098,per0156-0099,per0156-0100,per0156-0101,per0156-0102,per0156-0103,per0156-0104,per0156-0105,per0156-0106,per0156-0107,per0156-0108,per0156-0109
447,2020-03-23 14:47:57+00:00,160.7334558758872,162.56917709674028,166.04524210160355,166.49053039101835,162.476937047281,169.91854557648733,174.06650773048372,182.5022193456697,193.23116039767586,194.94149262773422,200.87850211594213,203.72790684026495,,,,,,,,,,213.93999173076966,212.23055479300118,208.00919573673093,200.75230391159258,198.7474980294403,197.84236919019176,191.20477909358874,188.26097285347768,183.60729829760558,174.74245599102193,172.89845494048646,168.94588653166753,166.302974328163,160.5167281282086,158.06506996774036,153.56063075022965,155.36489024686398,159.21022203729592,156.90699536217394,164.01845793695972,165.1824163625405,170.01094521720466,171.29598025496534,178.97872235648165,,,,,,,,,,,176.988527534584,181.3370063274292,179.8429902770316,177.69540922804552,177.37991149162372,179.4225003563418,182.05427038097818,184.04519290884554,181.2441422527373,176.052057567074,176.30525876411915,170.43963167772674,176.2088039950141,177.1858844100626,175.62316544962724,179.47679384126548,181.15981163584007,184.8488492318442,183.9182739859698,183.51230158511683,173.39388975601412,173.53237186965134,182.0166833658129,182.0830525320146,182.14334059195278,,,,,,,,,,,,,,182.9721592035883,181.83614980484498,181.15103080475419,181.37048697366907,174.71704640035142,183.28834754435871,190.46578299228227,200.75419969754893,191.7856481436336,190.58975444646566,193.8472679886476,193.89007855873857,198.79169270974504,198.363034188358,189.60928322428595,186.57451606050574,190.13863565475026
448,2020-04-08 14:46:38+00:00,,,,,,181.36420181256975,196.41974851907838,191.20242041612613,192.25900508460467,192.14820753996486,205.00304785270282,220.27976989103627,226.79915592568344,183.62380843461108,171.1606238934221,181.29352424423067,183.18344201611393,219.66598158434087,,,,,,,,,,,,,177.48634558774876,174.96022208600615,171.11576065167634,170.62763642530464,171.35951996270674,186.8214672221033,193.41523350813947,,,160.668985028023,150.52641290960844,159.51868117119488,165.78065961825632,158.58291638322208,162.15985223309315,,172.12894860892894,183.75249890896873,169.87821432305958,190.8281461558146,191.29431615608692,195.36897342960665,,,,,,,,,,,,,,,,,,,,,225.69726496781857,199.5929098551262,178.13603109703595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.93618163525102,223.63539661256422,222.02718133639544,
449,2020-04-24 14:46:06+00:00,163.1491554409021,163.58992169754606,167.48868271436456,169.1879054360472,168.93341703336128,179.68122736024844,171.33535408444354,,,,,,,,,213.83094838690891,211.91807804942437,216.59681626980026,213.36568241003727,213.28556758274226,219.77330505355508,215.97565797766987,218.95865759436782,212.59484316530123,213.42472604311126,205.09627327875705,202.04505024393526,198.8735674212383,188.28618858374244,183.0648920679288,184.1988747345126,178.6489547281931,174.40326350469343,172.61374186767966,167.1712773615439,165.92270496702702,162.45113861529364,,,,,,,,,,,,176.05241650760763,188.3339422160825,193.48098850728817,188.2913317556165,187.7324064039071,190.83986492815535,185.99361504279298,189.47100491799486,186.6670816930833,183.61868884766727,182.75497049846916,185.76075852026403,183.26795458581472,180.67096079471293,181.37598267464992,178.46119631439896,181.87669254975276,178.14251856160405,182.39505641605678,179.9673498317716,185.0381216283619,181.62300287252475,179.81522139866522,182.08724707024572,174.1846527583068,,,,,,,,,,,,,,189.80852179682677,194.20994732559714,187.53388438760027,187.84717465233925,188.48843285196176,183.32739928024867,187.34071110865966,187.75851087961465,193.1614971127205,195.2407807049901,187.41452783013096,195.91808000901804,197.28194076855274,195.14706616931278,195.62350266911776,197.30681495683916,200.61370930567946,195.88366021914243,194.36748775444684,194.38024872486338,200.04412584865318,191.69521330030426,184.33649748365968,192.13136143633216
450,2020-05-02 15:10:48+00:00,,163.82854766122992,158.68285746559187,158.3675334397866,160.2841490537967,169.60311086423448,170.3437313655189,173.41890103689244,177.26561802767583,189.86123073742854,202.70334189258853,203.7497046063728,196.65118063882088,201.62541554705848,203.78197575185072,204.7901471782179,202.90509276123797,206.5275136032584,204.2763737137924,210.9265012945999,213.02389088937107,213.62905795128785,210.76546419456315,205.69342634580264,200.27532785391367,,,,,,,190.95124821646974,196.1692212589042,177.80221941222862,,,,,,,,,,,,,,,,,,,198.09402876866488,186.7297701441525,181.90592610466348,178.4369903776067,175.98081469115792,177.15337734532716,180.43152582687503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2020-05-10 14:44:44+00:00,148.13189439564982,142.46612770512178,140.45262784462642,144.75921000260684,146.40937921540038,157.27269595896954,159.98594626182677,161.59811988984947,167.1895601353587,170.97941568076686,179.14891792094554,189.0599739975908,191.168910246013,194.12820384088417,193.5116596526523,188.1512244577833,185.97910741230172,188.75321069310968,,,,,,,,,,,170.1945150570578,164.94985953762665,156.59747265696225,157.40211859866307,,161.00134223326816,152.44455306709025,146.96423660313638,145.99059484297516,143.13117667769257,148.29289250721666,148.92983786620283,157.00027229960176,154.77726621961378,160.78006686656596,159.98293387127143,163.0147822220043,,170.6229988004419,167.83675912139137,152.68733778267566,169.76832859104968,174.62407771482714,172.73010699330308,,,,,,,,,,,,176.65393941670757,174.74218989611597,172.58668400677854,167.57298059816557,167.84176549417106,169.20868238655513,172.959027071639,167.42134494289053,168.26734224956166,168.911245191138,,162.15177969063498,166.12247390566404,173.08636678706833,171.48180773233648,174.97856196790048,171.59525346728086,,169.85106879366177,173.13606487599716,180.75864348944353,178.43013290959507,176.45522248805125,176.53751571047331,183.19145791386595,,,,,,,,,,,,,,188.14109338469729,185.63215004896423,181.929260552745,184.6392289911506,185.37818985416044,186.34433882371346,174.17693792632858,168.65173315250925,174.57130987547518
452,2020-05-18 15:10:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.377988224546,,,127.01853178600767,,152.25466701671556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2020-05-26 14:43:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.20983314999262,199.7086691769569,216.74652961389612,216.63112780840893,,200.312014423778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2020-06-11 14:42:49+00:00,,,,,,,151.32726238018105,152.5627740079676,154.59414304439508,165.77376017818952,171.11476900919968,174.62707284483972,176.46211024892483,175.1644029872791,169.5980682346513,170.33387116935086,166.8890066379597,171.07150328850315,,,187.75631332938838,189.30658946087854,187.69995193283845,183.49598395742586,179.4188512403528,,,,,,,,,,,,,136.4027968355686,138.56314726171857,148.4770661954537,150.02704593905028,154.01093077581356,160.2230307959496,164.14648808913,165.37630394596155,,166.75773179816514,146.76044767872773,141.32008115785425,157.22271584345276,147.58382080251945,,179.66559057070003,176.72615108631356,171.05955591419217,154.7843576864891,163.84524673256834,176.93659801844217,180.57401168358587,168.3703680432949,182.3892196518205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2020-07-13 14:40:55+00:00,,,,114.40881190404417,,,,,,,,181.11387655246668,,,,,,,,,,,,,,,,,,,,165.93051392232155,,,119.37192253324332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.81813334349374,,,,,,,,,,,,,,,,183.78078972326531,151.58243825998832,,,,,,,,,,,,,,,,,,,,,236.94292687060175,,,
456,2020-09-15 14:36:49+00:00,,,,,,,,,,,,,195.13428125264502,,,,153.54194150831214,,,,,,,140.24396458861747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.1773823030886,,,,,,,,,,,,,,,,,,,,,,,,135.5711298932872,180.2871911575568,,189.81454864058202,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2020-10-01 14:35:47+00:00,161.31092833656203,155.57517109861814,,,,,,,,,,192.98698454716987,190.96039320347586,196.5600262514431,195.5119183881515,199.88815133579442,197.73137565965365,202.58372717151434,199.92534600667085,207.675424828377,209.82609489335363,212.66460747565102,208.27120003876212,208.29827797856427,200.10210411557304,193.4489594851607,192.6762358826214,187.91120890562513,184.42311449473118,182.35763468203066,177.0847655224142,,,,,,,,,,,,162.99874993617647,168.27344864984394,175.17571515617027,176.72813936149151,179.6373802368763,169.17202711565812,168.54973432925476,180.50720073267053,182.9493215965681,184.51289911632202,183.56597481966762,184.10533125726323,182.1349166131408,183.369967377552,182.8554245112706,180.37660540669737,183.47893226660713,179.6632241598151,180.4637406256854,176.58475678934562,182.74873104889338,175.69419186365892,177.44529165942018,173.8298902219088,,,,,,,,,,,,,,,180.36160662649917,186.5113503079038,181.15716838672796,182.6022781706801,179.7497655477173,182.30379631407706,186.08409018693237,187.31923164581235,185.1910752675662,185.60766483557197,187.9781561684898,183.18835046319418,184.5624356136725,178.70332958898223,186.87473635703404,185.33234778481534,186.97260315718003,187.51709975909338,188.95789170806785,191.51467459897364,191.97535924058366,195.8377245904215,193.90112658536415,193.46656506553413,,,,,,
458,2020-11-18 14:32:36+00:00,,,,,166.15583423760094,173.7180650282622,178.4381355736526,182.30327626169367,186.95100465132907,195.37095318134044,198.90832666084833,202.89236894644816,194.53227379325722,207.84688612371113,204.21219977371803,208.28645866173247,207.47262368676226,209.07555642510005,206.7016931482064,202.51621275768457,204.66272340689179,206.28674776315137,207.18867035364826,203.3140875536999,,,,,,,,,,,,162.28832089335486,159.10982985919782,156.309128209161,157.50477130749562,162.263798845712,167.6703532588785,172.7321050728433,174.92513759417315,174.3490378045919,179.04061683348024,180.14474676642618,182.93402662296558,173.511361592788,173.10241256319108,176.30399202573682,184.08979870133393,179.4236496558967,183.67310331181037,186.69854721589132,187.46498844973027,187.80686552402602,186.5945157511494,187.00293861835053,179.5386994171498,178.61353155740485,,,,,,,,,,,,174.6702489554884,176.30567524211955,182.26797589881625,183.0449752244684,186.6652538766905,190.1983105503497,195.56573013590048,,,,,,,,,,,,186.91029104342402,,,,,,,,,,,,,,,,,,,,
459,2020-12-20 14:30:14+00:00,160.12441164882273,163.82431634766968,159.81418966109734,,,,,,,,,,206.54015264385555,206.57081436453714,210.40261430526363,208.68970121330597,215.48341875996366,223.7933168347496,232.9340123136535,234.91730293445124,220.09275976447896,216.87291489822718,226.96383558315608,226.08481438942363,,,201.44810316199067,188.0925318116794,179.42958904549613,180.29752971985536,205.48813203384142,180.04579781499143,170.85129404321856,,,,,,,,,,,,172.44756074037647,178.52762529834797,177.9424706242602,176.46490087031927,166.40204034685144,172.84446129724205,166.3345422830462,171.0195808074176,178.7247862468154,180.11095141106512,165.2778568392958,180.9425073066081,201.10894143889857,179.92217544448204,145.87922741339597,165.30644280234546,181.2757432355016,,,,,,,,,,,,,,,,,,,,,,,,,,,189.7494050431662,166.81863382247,171.61691442824127,182.3139761405497,174.40210515319612,171.0396213492557,175.3462052441499,172.01877469502892,147.65717125343994,170.56912718339143,185.65193516841157,191.91324908587768,189.3064024834881,190.85131696825613,197.1571190861685,203.3732777971637,,199.21966537476683,,,,,
460,2021-01-13 15:11:32+00:00,141.18063342784697,147.18140332622158,148.23933288773435,151.04635328673913,154.43974585615481,162.33964545484827,162.58160500079768,170.60225530485656,174.13342437994314,181.4804014632046,183.75457456505347,187.70876087183112,186.1276982082467,190.0266768466824,183.01069169841696,183.61454635645617,188.6483375245708,189.21524269747943,195.16935591120406,198.1667397759251,199.01757178106268,205.62612436054735,204.43216813435774,201.79454167730864,194.26717496515937,190.21982457486206,191.34690180062555,188.70934221651308,182.66238077733166,179.09822793866078,172.63347693920625,168.27378613470103,164.65405251031595,154.5701715820405,150.3749459937384,149.21422240343463,150.29526094563317,151.17023081553162,150.18922930542266,154.26825661103587,155.32855428054737,163.99922729064107,163.9703181794445,164.9618417838117,175.0461842731575,172.49292306641948,169.02117604897035,171.5760542233367,168.3704706519153,167.30763956868446,160.8335866418487,165.65244656645396,169.3067073138907,174.5685317792359,176.2889540153734,181.46965057726635,177.2990506493889,172.6325541058103,168.21823137050208,171.2712892072987,171.68458228269168,176.37370538555763,172.18090743993986,167.88144216662997,171.47610992774597,167.50429799546262,170.36037376836356,172.1361340656404,174.2857557129784,172.64897032744247,171.5556390477507,170.39563024707235,170.90616006838604,173.07172529671345,176.22736030318802,169.0173297525979,179.1892452802173,179.86895313686094,176.34458177073034,174.14151674077323,173.87932538934288,176.91671739926568,174.53325152773942,169.74103710796413,173.40533944495985,172.33604996548428,170.37457000640453,172.22248201273825,177.94792802860383,176.44758617012758,182.0303123091878,179.96912002590255,174.41824232675413,180.03281039136485,177.74025348012177,180.98672342620847,181.99088948585015,179.54283828143934,179.2686767363366,180.88613882392488,184.6918566442248,183.98786827825316,188.54593483995302,193.97064120860597,194.19106111933786,193.08539877783824,194.93593429661635,192.53515479855272,188.97613321227388,182.71314600693046
461,2021-01-21 14:28:23+00:00,,,,,,,,,,,,,217.27197145678,,,,,,,,197.14520733271536,,,,,,,,,,,,,,,,,,,,,,146.91657353001202,,,,216.4453030049878,215.11024992318983,198.89120245356708,,,,,,,158.28092441101106,,148.39329161561454,,,,,,,,,,,,,,,,,,,,,,,185.98607065678996,192.92181539318943,,,183.3593500736347,198.57904562367372,,211.71684834628633,212.39645075458523,,,,,,,,,,,187.82204358800698,,226.65476231246834,,,,,,,,
462,2021-01-29 15:11:05+00:00,157.32039022329184,156.18144764485646,160.85679770128348,164.82346038054737,166.91545139724795,170.03271041168537,171.0354623547213,183.72751762588538,187.74042213766413,187.30470228285606,191.38360456221506,194.55086147237404,196.33351930951935,197.9404289367381,198.1393038480947,203.3863210085947,203.3820137267598,207.50060445912922,208.76039164375874,210.92716380230837,211.7085536351903,212.54463160185048,220.28762988415812,210.28997965832818,206.15153283053596,202.06824510461803,197.05692739035442,193.78658604193984,185.02500259009776,184.77514389890558,181.42587738471775,182.90887681207658,179.31320728614378,168.81626153577398,164.47986336560555,161.39013427014794,161.94212990354717,160.97849801097854,161.8583818495025,165.04293825439444,167.0965618250783,174.4336403529764,175.26967375538845,180.38829785728745,184.44467903242403,188.9495613312399,183.66111896391374,184.32974454005378,173.9731600538947,183.78220849372133,183.11719554872346,182.50086782293747,179.40938043745916,182.9679352780866,182.72949614526354,186.83804431434447,184.70553723611707,183.80031501346204,182.14461342903692,185.5236857410481,181.37694364831208,183.72760150221407,181.9585647111254,181.90595106454853,181.8507858952921,178.40719031986526,179.67167473406846,180.48844988368154,181.85008705882728,177.75252246835632,175.51556392445744,173.60365868700532,179.35444417494372,177.1422281196456,183.27719015540825,179.78995197482993,187.58390874205,184.86799583149056,183.7336127766597,185.44556654356904,180.8682069197103,181.5454200178912,182.21243961430517,179.83602392921787,181.4529343914376,183.99217706850695,190.1767988914278,189.2941702386617,190.7973377604204,187.1490943100618,189.5470009634588,186.50440098020178,189.81292620398293,187.815895260131,188.5640906734205,192.3276528594411,189.64055923813274,193.1390562057459,192.4765760361774,201.79266082947066,199.44123151580274,199.4717773944951,197.55215438984303,202.31874748713287,200.07512593133922,197.76697981554784,198.44923745990954,191.7625700995884,187.0081938413753,187.8783741742831
463,2021-02-14 15:11:25+00:00,148.87212729409543,149.1476917273585,150.27485514457916,146.3297281735316,148.781295061044,160.65612936535328,164.49880516462795,169.09479093155403,177.52723025547792,179.95377466486826,182.86098711604086,179.6260180033732,174.95557691985505,182.54311038882102,184.60294917077263,191.83936137912048,189.11476891212885,188.39273469172667,191.19930448768665,195.52100099563,205.5640219522519,201.6700667266775,202.73972991737324,196.08777144682256,193.97360791152835,187.9998386417289,185.4771936650651,185.13096459917614,180.15869689538087,179.45430649146763,173.67181099482033,165.13184713509335,162.51427600541857,158.42584662685627,153.60732887319773,152.206657933876,149.05094609865662,150.0148081613119,152.28958226773184,155.8173753410076,157.27105817027086,158.66379058833516,167.68816551661163,169.261700374702,173.157996753938,174.50132215770924,177.49152445756485,168.42931417919263,159.36451718120566,174.30662398564095,174.9392868912732,175.79691748057598,177.41263679354412,178.42152486232257,176.6443569241562,175.44553518613444,173.6981222283295,170.7866495070725,175.74566714614926,176.63847782942045,177.00464575356617,183.28334852027075,178.90541635323876,168.33599829818777,172.02419394068662,168.28555962648238,167.46060751797518,170.05391992178838,164.79307531718618,170.9198821339814,169.45602258101457,174.7072980742947,174.03087840760654,172.5006515125553,172.31072463830688,168.85140087416866,177.31006542579595,176.24734868409735,172.15445761253778,174.31905124767977,178.91283379887085,176.98228763368715,178.86245961823758,174.26708874409817,169.47541148016987,168.85487345994338,176.50215492756467,181.52872730886207,178.71757415001414,180.52599232316143,189.8699341011698,189.6727563273063,177.30148553720792,176.30999493509822,176.7148012772628,195.14087955733328,193.77345167157137,197.98585521350293,198.32863958264045,203.63443518352688,214.76320374533134,,,,,,,,,
464,2021-02-22 14:26:00+00:00,135.11561403048998,142.1496080978074,137.7856678506356,149.5774980656673,146.73419574640184,,,,,,,,,171.511657615517,183.21230376908377,200.30093396068884,186.37137516502995,195.2387144738559,194.04291827856804,198.54979766248576,192.28800483761083,,,189.51598442842848,,171.33128778316478,179.0511042419428,175.48162390899344,179.0680739441261,183.47848446130894,185.46136404461842,188.0870885721546,184.77907781654747,177.72805464512973,175.53990163198569,166.9761754838919,,,,,,,,,,,,181.53038960260866,161.40741237059035,187.41312658942152,187.00171030112355,191.08789550364193,190.69060971352954,194.51171975508996,210.45765332831436,207.81647572041356,198.3091737712554,196.59016641784538,199.4424681150475,209.07583594147525,200.38478355516853,,,,,195.47228483375397,,,,,,205.04666365513418,201.3057631472061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
