dates,satname,nzd0595-0000,nzd0595-0001,nzd0595-0002,nzd0595-0003,nzd0595-0004,nzd0595-0005,nzd0595-0006,nzd0595-0007,nzd0595-0008,nzd0595-0009,nzd0595-0010,nzd0595-0011,nzd0595-0012,nzd0595-0013,nzd0595-0014,nzd0595-0015,nzd0595-0016,nzd0595-0017,nzd0595-0018,nzd0595-0019,nzd0595-0020,nzd0595-0021,nzd0595-0022,nzd0595-0023,nzd0595-0024,nzd0595-0025,nzd0595-0026,nzd0595-0027,nzd0595-0028,nzd0595-0029,nzd0595-0030,nzd0595-0031,nzd0595-0032,nzd0595-0033,nzd0595-0034,nzd0595-0035,nzd0595-0036,nzd0595-0037,nzd0595-0038,nzd0595-0039,nzd0595-0040,nzd0595-0041,nzd0595-0042,nzd0595-0043,nzd0595-0044,nzd0595-0045,nzd0595-0046,nzd0595-0047,nzd0595-0048,nzd0595-0049,nzd0595-0050,nzd0595-0051,nzd0595-0052,nzd0595-0053,nzd0595-0054,nzd0595-0055,nzd0595-0056,nzd0595-0057,nzd0595-0058,nzd0595-0059,nzd0595-0060,nzd0595-0061,nzd0595-0062,nzd0595-0063,nzd0595-0064,nzd0595-0065,nzd0595-0066,nzd0595-0067,nzd0595-0068,nzd0595-0069,nzd0595-0070,nzd0595-0071,nzd0595-0072,nzd0595-0073,nzd0595-0074,nzd0595-0075,nzd0595-0076,nzd0595-0077,nzd0595-0078,nzd0595-0079,nzd0595-0080,nzd0595-0081,nzd0595-0082,nzd0595-0083,nzd0595-0084,nzd0595-0085,nzd0595-0086,nzd0595-0087,nzd0595-0088,nzd0595-0089,nzd0595-0090,nzd0595-0091,nzd0595-0092,nzd0595-0093,nzd0595-0094,nzd0595-0095,nzd0595-0096,nzd0595-0097,nzd0595-0098,nzd0595-0099,nzd0595-0100,nzd0595-0101,nzd0595-0102,nzd0595-0103,nzd0595-0104,nzd0595-0105,nzd0595-0106,nzd0595-0107
2022-12-14 22:21:40+00:00,L8,224.73,231.81,240.12,249.73,234.80,253.95,258.77,244.49,256.68,261.50,235.80,223.21,255.73,259.59,256.18,242.16,346.33,221.28,233.70,218.29,217.55,219.72,222.91,223.30,226.17,229.87,233.14,233.43,232.86,224.36,243.04,226.69,233.15,218.78,223.80,223.72,220.85,222.69,235.62,230.66,226.60,228.66,218.30,229.97,226.81,249.92,249.36,249.43,242.17,239.51,236.52,223.50,243.31,233.17,240.55,242.39,232.14,225.54,246.07,238.05,236.90,235.80,237.95,233.54,224.77,225.49,230.96,234.28,225.24,226.51,233.10,231.54,236.46,237.64,241.72,249.50,243.54,241.54,234.41,231.33,228.70,229.63,240.08,246.14,239.92,240.14,236.67,232.67,225.55,228.03,231.43,233.48,232.04,225.70,263.94,232.81,224.27,227.46,225.70,223.04,227.13,223.83,226.50,221.47,226.86,229.78,233.02,236.15
2022-12-28 20:41:08+00:00,L7,206.39,224.53,231.92,221.82,216.97,230.57,225.66,225.16,230.96,218.09,211.62,214.62,234.57,240.09,230.10,210.01,207.62,225.28,219.85,195.28,185.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.99,198.18,202.28,,,196.23,201.08,207.82,209.76,190.84,199.39,188.04,203.82
2022-12-29 22:27:24+00:00,L9,211.43,226.19,234.25,205.64,225.23,242.09,237.65,231.83,244.00,231.65,219.74,221.70,248.86,260.14,253.31,230.27,225.36,216.46,232.82,217.76,211.00,217.30,217.80,224.29,216.83,226.49,233.80,226.79,,,,,,,,,,,,,,214.53,216.42,224.36,213.69,215.02,230.34,228.74,228.77,222.60,222.30,212.64,226.82,214.44,225.97,239.16,225.78,215.32,223.08,225.54,221.09,227.80,225.72,222.81,219.44,215.10,227.97,228.17,221.77,216.27,220.13,216.97,219.73,227.13,234.15,234.40,226.83,221.18,224.38,221.81,221.86,214.94,225.65,231.31,222.26,232.59,230.10,228.89,215.20,217.79,218.35,224.54,220.82,216.45,217.57,215.78,213.85,,,,,,,,,,,
2022-12-30 22:21:36+00:00,L8,216.54,229.83,245.46,247.36,236.94,242.39,247.07,228.25,239.54,190.56,202.70,230.77,238.31,,256.48,226.53,222.20,221.91,228.62,218.69,212.54,217.71,218.31,224.51,234.31,221.84,235.48,230.16,229.72,215.08,220.29,221.84,219.72,214.36,221.08,216.60,214.16,215.49,221.82,222.76,214.15,225.28,211.43,219.93,213.74,209.31,229.53,223.99,236.57,231.14,223.02,210.31,221.92,213.42,227.67,226.16,228.93,213.04,218.98,219.30,215.46,229.14,221.64,227.41,219.58,221.15,222.82,224.03,219.89,221.36,218.92,219.58,220.68,221.71,232.30,230.84,223.66,222.83,223.40,222.05,227.43,211.22,229.76,222.85,215.97,234.17,219.80,222.61,213.72,218.31,220.80,228.50,227.69,216.44,247.37,224.48,220.86,222.67,208.59,206.17,208.06,220.12,216.32,221.99,205.99,211.36,206.26,215.70
2023-01-07 22:21:14+00:00,L9,378.15,306.23,249.25,257.83,239.37,396.84,398.89,294.37,269.39,295.90,261.85,248.04,274.64,282.42,294.93,283.25,464.41,374.50,328.54,505.99,255.16,260.32,252.45,256.49,256.27,266.54,,,304.59,278.82,277.35,282.41,272.86,252.56,253.17,270.31,266.82,260.94,274.50,272.41,268.51,241.40,242.26,252.96,278.30,325.00,319.90,290.62,273.81,268.04,267.55,272.65,292.57,,,,,,280.25,283.67,296.47,287.61,,,252.40,253.35,268.98,,266.06,296.60,304.69,,,,,,,,,,259.02,262.72,278.01,271.78,270.29,290.87,280.93,264.92,253.67,248.10,257.35,251.14,258.11,254.25,328.93,248.83,304.81,338.29,276.71,258.31,263.73,260.52,,,,,,
2023-01-14 20:38:08+00:00,L7,213.37,229.39,249.42,247.47,232.95,240.14,234.04,230.69,240.82,214.53,218.56,214.57,248.95,256.38,247.21,,209.88,197.88,231.50,202.50,206.34,216.04,210.19,206.82,,,,,,,,,,,,,,,,,,,,217.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.41,228.13,217.66,,,,,,,,230.53,225.08,221.55,212.96,214.89,221.10,214.58,219.84,223.29,226.35,217.89,225.48,215.71,205.78,208.05,200.51,198.33,213.08,213.52,221.83,218.62,203.81,213.35,205.18,213.34
2023-01-14 22:27:21+00:00,L9,224.38,239.86,245.07,249.59,236.86,257.16,254.67,237.68,251.11,254.70,224.22,224.32,252.35,261.62,253.93,240.91,315.36,219.75,239.04,223.97,214.48,222.94,223.41,225.76,226.44,230.30,238.24,229.29,234.02,223.04,242.48,231.60,230.23,221.92,222.78,228.30,217.19,220.34,234.92,230.70,222.07,227.16,220.83,233.93,231.22,236.78,241.76,250.11,241.71,238.28,231.42,225.23,237.63,231.60,236.27,242.59,229.32,223.79,232.89,235.21,231.70,239.68,236.49,238.01,225.17,229.13,235.73,230.71,224.62,228.83,233.37,234.46,237.42,237.13,245.30,253.87,244.00,238.83,232.10,231.04,234.44,225.03,243.83,245.24,241.85,244.01,232.44,234.39,230.67,230.46,234.53,240.75,232.86,222.62,241.09,226.68,229.51,232.24,228.89,222.94,229.47,227.65,226.84,225.27,226.06,228.22,232.79,232.19
2023-01-15 22:21:29+00:00,L8,215.59,226.32,238.85,247.68,233.74,241.41,244.30,229.10,240.64,231.46,222.19,216.01,251.99,253.72,240.64,227.66,222.89,221.66,230.79,217.62,213.82,214.40,221.07,219.32,218.85,225.58,232.17,230.03,227.22,218.51,225.08,219.68,223.12,214.43,219.13,212.91,212.86,211.87,224.44,214.21,214.89,224.78,212.39,220.39,213.19,219.52,230.78,231.45,234.30,224.22,226.29,213.78,223.55,215.11,221.93,232.48,229.45,217.15,220.84,219.03,217.45,229.89,222.07,227.10,222.69,222.44,222.21,228.16,223.35,221.38,222.25,220.04,222.12,227.38,233.84,236.88,226.50,222.91,220.70,224.48,225.76,213.24,232.79,225.65,232.07,235.59,225.31,220.94,216.82,218.24,218.05,231.27,228.97,219.96,222.43,254.51,220.10,222.97,215.48,208.48,212.90,217.82,217.94,222.60,207.90,207.68,207.95,218.42
2023-01-30 22:27:25+00:00,L9,215.21,228.00,240.16,247.18,231.85,239.29,235.23,232.13,245.42,229.61,220.98,222.56,243.55,260.71,252.83,231.85,226.33,218.71,232.54,212.93,204.82,205.13,213.90,222.23,210.68,215.46,226.10,214.40,215.09,204.15,206.25,205.66,199.57,199.13,214.91,208.20,212.12,214.58,221.09,223.01,214.73,229.73,218.75,219.53,212.24,213.71,228.95,226.68,227.32,226.95,224.19,,,,,,,,,224.65,222.15,226.97,219.45,227.82,221.22,226.27,232.35,228.99,224.95,,,,,,,,,,,,214.93,218.23,219.98,218.37,214.85,230.45,224.97,228.76,220.68,216.21,220.43,219.48,221.67,215.56,215.46,241.43,215.45,217.57,199.60,204.69,206.41,212.46,222.39,216.37,203.32,206.18,208.23,217.63
2023-02-17 20:31:03+00:00,L7,363.81,295.05,239.84,247.74,244.08,339.11,284.89,242.09,264.18,287.92,254.18,241.79,272.73,267.24,265.70,251.30,452.18,364.49,290.52,257.30,234.42,231.85,229.32,234.81,240.85,239.41,250.78,255.34,259.95,242.57,250.39,251.15,267.10,245.74,234.47,242.55,243.48,243.92,258.99,251.72,262.23,236.18,226.76,251.77,271.54,305.72,300.97,279.63,258.90,251.78,252.40,247.24,,,,,,,,284.15,297.04,261.03,255.24,264.27,240.67,,,,242.99,281.06,266.92,261.64,267.96,263.04,270.56,280.33,270.35,246.16,249.36,251.19,238.45,244.12,258.83,263.55,259.30,260.46,250.57,242.93,240.11,237.00,242.23,242.82,247.29,243.77,298.83,229.68,234.68,248.49,226.79,203.14,215.79,227.52,235.01,237.72,234.98,245.79,245.23,258.35
2023-02-23 22:27:02+00:00,L8,340.67,236.58,242.29,248.36,233.10,255.96,254.27,235.65,249.60,246.94,249.47,245.44,269.25,267.51,260.57,248.02,445.44,227.39,247.56,239.21,232.76,234.76,233.20,237.17,245.57,239.16,246.26,257.90,242.36,237.06,255.87,260.80,264.61,236.48,233.15,250.91,246.22,249.20,271.86,254.79,258.86,238.81,244.24,259.26,276.38,314.80,312.33,283.88,266.83,257.13,257.26,255.03,274.97,271.96,269.32,254.67,261.26,251.90,261.67,268.09,272.32,264.35,261.59,267.52,241.95,244.91,264.04,260.12,253.49,283.44,291.52,278.18,277.94,273.71,268.76,284.26,284.12,268.65,261.63,264.40,253.79,260.53,273.70,273.37,270.21,271.54,260.91,264.11,353.94,248.06,252.57,248.16,252.85,253.16,316.43,252.91,261.13,257.67,253.39,249.85,245.47,245.11,255.33,244.75,262.89,263.66,269.01,267.09
2023-02-24 22:21:27+00:00,L9,345.31,234.16,243.38,249.61,237.15,268.48,275.64,250.79,263.65,280.51,231.93,238.74,255.21,270.59,260.29,244.98,401.27,227.97,245.33,231.94,225.30,227.86,227.87,229.19,238.90,236.09,240.28,239.30,244.95,225.65,247.88,243.68,244.39,228.75,228.54,235.05,230.75,233.82,243.22,242.08,242.43,231.56,219.90,248.21,259.12,290.36,286.02,276.22,247.99,245.06,252.80,243.75,259.45,247.60,250.02,250.26,235.13,237.86,253.57,251.73,255.74,258.05,245.36,251.71,236.38,231.37,245.43,240.33,232.83,248.84,256.47,254.36,255.97,260.59,263.02,273.16,263.41,250.38,240.26,231.08,233.78,236.11,253.09,256.11,254.61,254.75,247.23,245.90,240.09,236.62,238.73,237.64,240.28,241.38,296.24,245.44,238.97,245.90,229.55,228.00,233.19,230.18,240.09,231.69,241.86,248.55,251.21,247.31
2023-03-11 20:31:15+00:00,L7,212.22,223.34,235.12,244.10,221.04,316.00,302.82,226.66,242.09,,220.19,214.61,237.12,250.46,,230.55,253.92,,,,,,140.43,216.04,209.36,200.21,,218.19,234.07,210.36,228.25,222.87,222.21,203.19,209.57,199.02,213.03,214.80,222.83,223.10,218.92,226.50,212.12,219.93,224.06,222.90,235.98,,229.80,228.07,223.75,222.87,,,,,,,,226.48,226.27,229.31,229.65,243.54,292.04,216.40,248.50,221.70,220.41,211.56,227.30,226.21,229.07,230.35,239.92,248.20,237.69,231.54,226.45,224.70,219.18,215.42,234.14,240.53,231.11,212.29,235.86,230.33,215.89,222.05,221.19,,,,,,,,,,,,,,,,231.06,232.52
2023-03-28 22:21:09+00:00,L9,232.36,249.84,245.48,258.60,241.32,275.90,258.58,236.74,259.43,252.30,230.02,223.46,254.03,270.61,260.13,243.81,300.41,222.41,230.85,218.28,213.19,217.51,217.43,217.30,202.44,220.09,229.17,216.23,216.93,213.02,241.66,237.89,256.34,251.02,283.63,,,,236.00,231.32,227.70,232.08,214.06,227.21,225.19,235.16,242.73,246.94,243.78,236.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.52,229.53,234.28,221.03,233.74,217.43,221.02,218.38,218.22,220.60,229.77,225.71,215.11,225.62,216.12,211.53,209.26,188.81,188.72,189.99,194.25,212.64,209.73,196.82,210.56,220.36,215.02
2023-04-04 22:26:55+00:00,L9,,376.15,366.47,362.57,386.15,370.44,412.84,260.02,,300.19,272.24,252.29,260.49,263.50,258.57,244.86,431.66,289.89,247.61,231.41,222.59,217.73,223.45,231.84,238.99,235.06,233.70,237.98,234.48,218.54,239.82,250.60,248.45,229.64,228.72,238.38,236.09,243.06,255.88,249.88,245.33,234.19,222.79,239.53,259.24,299.22,291.13,268.65,255.58,250.57,250.91,243.45,266.18,249.95,256.08,246.77,237.49,237.92,256.52,255.81,254.75,257.17,250.23,257.24,234.31,235.09,241.76,240.12,236.96,254.66,258.43,252.59,256.87,258.31,265.78,272.29,258.24,244.44,244.55,247.42,234.84,237.26,252.76,251.67,242.30,250.73,242.24,239.78,235.44,235.92,238.55,242.15,244.20,239.03,283.47,245.63,237.50,223.61,196.76,202.83,217.37,222.38,233.13,231.51,232.59,243.59,243.70,240.01
2023-04-13 22:21:02+00:00,L9,217.80,231.01,246.60,250.63,239.20,248.75,249.70,237.94,257.26,236.83,225.89,222.25,254.87,253.69,254.68,230.58,230.09,217.80,230.69,210.97,208.28,212.63,220.15,218.68,207.70,220.91,234.55,231.77,215.27,220.61,235.95,224.88,225.90,214.46,207.93,210.73,217.04,218.72,230.98,215.01,218.41,226.81,207.26,221.70,215.60,204.81,233.24,239.82,236.83,232.72,,,,,,,,,,,217.75,232.29,233.09,228.13,216.41,221.25,219.22,,,,,,,,,,,,,,216.66,212.71,226.52,238.23,165.21,220.06,234.29,235.53,219.39,227.42,229.18,231.47,229.17,217.51,221.49,227.02,219.40,197.94,198.20,197.77,197.60,197.03,216.30,220.67,201.88,209.42,210.83,217.88
2023-04-14 20:20:43+00:00,L7,213.29,225.30,228.36,229.12,227.18,267.35,248.13,224.78,,214.63,218.28,,,,,,283.82,190.90,201.86,174.14,,151.93,381.71,397.31,193.70,,144.70,196.02,,,235.46,196.87,,504.99,361.67,382.19,203.89,,,,322.17,233.83,384.35,379.78,37.09,300.26,,,,222.91,,,,188.06,,,,176.91,,,,,,,,,,,,202.57,202.76,214.03,,,,,,,442.31,57.44,76.34,400.09,416.73,230.35,184.42,179.81,218.67,209.80,197.13,,,,,,224.41,248.04,135.95,203.47,197.65,173.73,,,,,,,,
2023-04-19 20:24:48+00:00,L7,72.63,82.25,77.19,,,,9.14,,,,,,,451.77,,,,219.24,380.52,309.87,,,,,,,,,47.80,,,,,695.82,82.63,,,,-98.17,,481.77,438.70,438.91,20.58,51.90,52.05,,,,-70.36,,,,,,,,,,,,,,,182.37,,,,,,,,,363.34,,,,,456.47,444.28,480.75,498.92,502.76,488.28,314.28,330.27,417.59,382.04,385.74,,,,,,600.75,300.90,220.76,292.13,279.67,316.82,,,,,,,,
2023-04-28 22:26:27+00:00,L8,214.97,229.62,244.73,247.57,233.90,245.76,250.56,233.19,246.59,230.85,221.49,217.39,241.39,259.86,251.61,230.61,224.76,213.19,232.05,207.83,200.48,209.00,217.32,214.15,189.33,141.84,234.45,225.21,216.15,210.21,226.75,223.72,224.12,208.78,209.90,207.54,218.72,216.64,224.59,223.12,224.16,228.36,203.97,230.86,211.73,186.74,227.28,232.39,228.73,224.27,,,,,,,,,,,220.92,228.70,226.66,224.83,213.95,216.51,224.20,,,,,,,,,,,,,,214.99,208.73,223.61,234.01,166.44,181.75,237.38,228.88,224.85,222.18,223.17,222.71,222.23,207.47,216.98,224.66,217.02,201.83,197.68,197.78,196.91,194.90,219.45,218.13,200.30,205.22,201.92,211.67
2023-04-29 22:20:31+00:00,L9,213.33,228.93,236.46,239.72,232.86,239.82,243.69,223.74,239.56,230.93,214.79,213.96,235.87,253.76,244.18,225.14,221.43,214.61,216.64,198.21,191.50,200.73,197.94,204.11,158.26,134.66,230.67,214.90,208.78,209.52,217.47,212.27,217.35,207.62,211.21,207.15,211.48,208.41,217.12,206.54,209.68,225.23,190.66,215.12,204.87,183.34,212.85,211.68,225.28,209.43,219.40,206.63,224.46,208.67,203.72,214.51,208.48,205.11,208.60,205.63,205.89,225.63,213.01,220.94,212.38,208.29,212.08,214.13,213.98,213.62,215.54,214.11,210.45,217.13,217.79,225.08,215.51,201.60,194.46,203.94,204.17,199.08,210.64,209.54,153.66,175.01,182.80,215.10,212.03,209.19,212.18,221.44,210.16,190.87,214.34,218.25,211.22,184.76,196.71,197.35,191.38,189.42,209.92,211.40,192.80,193.96,191.44,199.64
2023-05-06 22:26:37+00:00,L9,355.31,308.54,245.12,384.26,404.78,422.11,413.43,312.94,,,266.49,264.93,346.59,350.49,342.92,314.31,482.01,489.40,559.63,525.26,,477.98,408.03,283.81,272.74,284.12,300.66,309.09,362.15,334.66,280.69,290.55,277.49,258.34,268.57,280.74,271.91,267.34,281.98,274.09,275.30,256.59,249.01,264.44,296.14,346.58,325.13,295.57,275.93,271.48,279.11,,301.87,,,,,,297.78,301.08,311.64,305.89,,,560.53,,,,,,,327.51,294.40,289.67,299.25,305.32,,,366.07,379.54,277.59,276.94,283.52,278.19,271.75,406.14,450.47,425.98,426.60,,266.07,255.24,262.40,268.64,715.86,256.85,329.41,373.26,345.71,326.53,274.55,305.42,316.96,328.22,,394.37,417.27,424.01
2023-05-15 22:20:23+00:00,L9,218.81,240.90,252.23,245.42,237.39,246.20,247.01,226.25,237.30,234.32,223.68,219.22,252.57,250.63,252.56,221.54,215.00,204.63,213.76,195.40,184.11,178.23,109.24,121.20,145.47,133.83,225.41,223.26,203.19,192.82,212.21,203.73,212.16,204.45,202.73,208.48,213.92,214.20,224.77,202.14,149.39,88.58,81.76,67.73,81.93,170.63,201.85,194.07,228.05,209.21,215.74,,,,,,,,,,203.02,214.43,218.37,216.72,207.17,207.25,206.51,215.53,213.56,216.22,217.32,216.73,214.05,215.60,223.82,219.30,213.36,185.66,186.25,201.13,200.44,195.62,198.97,188.37,140.77,163.46,175.80,182.33,210.97,210.69,213.05,216.75,207.81,178.65,212.24,249.50,198.90,203.36,197.47,196.42,195.59,189.55,208.99,203.03,191.46,190.10,185.69,195.28
2023-05-31 22:20:15+00:00,L9,214.67,224.81,237.95,236.07,230.34,240.97,243.95,221.14,233.23,229.65,220.22,214.54,240.30,243.92,240.81,214.58,212.79,198.46,206.74,191.93,182.02,165.88,108.45,119.99,143.86,135.05,217.47,213.84,189.26,181.00,210.07,173.02,206.48,181.28,195.86,200.90,207.72,209.21,223.06,203.09,146.10,88.63,82.82,67.56,81.22,170.79,196.55,178.82,,198.55,,,,,,,,,,,195.91,205.49,200.52,207.39,199.72,203.87,193.95,203.66,210.67,211.83,211.70,211.07,207.92,205.84,208.19,215.71,211.35,175.52,165.55,188.61,194.83,186.22,193.93,183.35,143.59,162.72,173.40,126.50,207.66,204.88,203.08,210.80,195.21,177.17,206.89,232.08,208.75,201.72,196.96,193.49,191.33,186.54,199.99,195.56,188.02,186.39,181.34,190.53
2023-06-16 22:20:06+00:00,L9,,383.10,360.77,341.95,292.68,,321.28,384.15,368.30,341.80,278.75,266.46,263.38,262.94,256.07,244.07,442.77,312.93,290.71,269.18,216.71,198.50,102.09,111.94,135.77,128.43,231.19,,238.15,234.82,250.46,246.86,251.56,238.03,223.51,242.69,239.17,241.14,262.05,251.84,251.30,233.03,194.12,252.28,269.38,318.21,,,,255.61,,,,,,,,,,254.88,254.44,259.93,253.31,258.55,233.64,228.50,253.00,254.64,240.93,265.33,266.15,257.07,259.71,263.15,268.46,277.71,256.74,,229.08,223.04,223.72,228.31,253.19,258.70,139.49,162.88,168.98,121.79,239.61,236.38,237.87,236.62,242.55,233.26,268.87,256.43,230.03,203.51,198.68,196.23,184.67,189.57,228.36,226.77,233.85,253.73,247.08,246.84
2023-06-23 22:26:17+00:00,L9,347.57,300.91,242.94,251.10,304.19,409.21,383.50,266.69,278.94,289.56,251.34,237.39,253.87,260.28,255.08,244.40,404.86,239.68,241.26,226.82,205.95,151.85,105.93,118.77,144.99,136.51,,246.44,231.44,,253.59,245.20,252.85,224.15,222.16,232.54,239.30,243.10,255.09,253.53,250.56,250.33,203.46,252.99,265.79,230.34,,,,,,,,,,,,,,255.55,256.98,257.64,256.76,258.60,235.69,233.63,239.74,,,,,,,,,,,,,,232.47,241.26,258.33,267.86,140.81,172.44,175.85,225.34,245.07,241.36,245.05,245.88,249.87,244.23,300.18,257.22,246.01,211.94,207.75,197.89,197.76,191.94,,240.35,253.11,257.53,259.46,256.86
2023-07-09 22:26:32+00:00,L9,128.86,96.16,47.11,-7.37,375.09,284.43,400.40,443.63,,,,,,,,,463.58,526.19,505.51,502.27,,417.20,480.70,283.94,300.84,289.54,,,438.90,,,,,696.93,566.83,,,,,,472.68,489.48,424.92,361.31,404.56,565.41,,,,462.49,,,,,,,,,,,,,,,644.38,,,,,,,,,,,,,,416.07,422.56,437.98,443.69,472.58,457.80,357.44,232.53,525.68,,474.67,,,,,,757.78,272.69,495.01,398.97,502.49,350.33,,,,,,,140.57,
2023-08-26 22:26:52+00:00,L9,,,,,,,,,,,,,,,,,,,,,,187.04,182.83,189.52,184.19,190.12,213.94,216.40,199.17,202.84,210.49,204.74,215.07,203.66,205.42,197.19,206.67,211.12,218.07,205.83,206.40,207.09,186.41,200.57,196.56,163.55,196.75,200.40,213.48,199.18,206.54,198.60,215.67,203.17,196.59,207.48,,,,,,,,,,,,,,,,,,,,,,,,195.30,198.70,193.73,203.09,188.90,126.86,192.04,179.54,199.75,201.64,203.01,,,,183.32,198.92,205.93,457.73,448.70,508.86,406.80,,,,,,,172.58,
2023-09-03 22:26:57+00:00,L8,342.14,293.62,243.14,249.91,237.63,352.02,295.32,250.35,276.20,290.87,258.80,250.31,270.80,268.83,262.06,251.02,445.07,239.74,305.57,270.47,245.97,233.09,231.54,236.98,226.20,234.52,245.25,266.28,256.03,241.96,261.24,264.66,264.64,233.45,233.07,250.60,248.08,248.91,266.56,255.33,260.51,242.63,242.93,259.75,279.10,317.55,312.88,283.47,265.37,257.67,284.51,,,,,,,,,266.61,269.21,263.57,264.28,264.11,236.75,240.44,255.75,260.84,,,,,,,,,,,,,,266.34,281.24,270.89,267.60,263.43,265.79,260.96,259.27,248.90,256.18,250.03,257.22,255.14,317.05,254.90,268.01,260.87,227.31,235.97,239.73,258.30,259.47,245.56,266.07,263.42,275.00,
2023-09-19 22:27:02+00:00,L8,,317.41,243.45,253.60,253.87,417.17,395.22,310.36,289.08,292.60,260.15,246.80,258.31,260.86,254.32,245.05,430.89,237.32,255.95,239.86,226.00,226.12,227.77,233.05,239.35,238.15,242.73,252.60,241.68,236.20,253.09,252.84,251.49,229.70,227.53,236.57,237.09,240.41,257.01,251.02,247.92,235.24,228.38,245.14,263.06,299.41,297.37,275.94,255.68,254.09,252.35,243.86,266.99,253.75,262.02,249.80,244.75,241.08,256.46,261.10,259.68,258.17,256.58,260.21,236.09,239.26,262.97,264.76,256.78,277.88,275.07,265.66,268.47,265.07,273.21,277.88,268.12,252.11,256.43,256.76,243.21,247.12,266.47,266.80,258.29,251.33,251.86,253.13,243.41,240.35,244.45,245.74,248.73,244.55,299.58,249.60,238.24,241.37,225.89,232.38,237.15,236.90,248.20,238.43,258.27,261.60,268.30,264.88
2023-10-05 22:27:04+00:00,L8,217.92,232.40,241.34,247.58,233.71,248.07,247.26,234.31,248.36,237.14,223.05,219.96,248.31,261.98,256.34,240.44,227.03,217.91,237.11,218.05,213.28,212.61,222.76,225.65,216.93,229.66,235.53,228.28,234.80,226.28,226.19,226.06,223.85,219.49,221.14,215.90,216.57,216.42,227.29,222.95,217.97,228.86,217.40,230.24,218.26,219.53,236.55,238.27,228.72,227.18,229.13,,,,,,,,,229.47,224.41,229.41,230.77,226.78,219.90,223.61,228.16,228.33,224.24,218.28,224.29,224.98,225.28,228.98,239.56,239.38,235.59,221.79,226.31,223.53,220.02,216.14,229.64,234.29,217.62,232.80,227.02,230.79,224.30,222.80,221.54,223.31,221.67,215.23,221.58,223.94,214.08,213.16,201.44,201.50,203.00,206.30,223.47,220.24,214.85,218.65,219.59,222.09
2023-10-22 22:21:02+00:00,L9,216.21,225.41,247.91,242.51,234.99,245.38,246.02,237.01,240.78,235.57,224.84,221.25,255.66,251.05,257.87,226.97,231.49,222.53,235.65,218.96,214.93,218.03,220.82,225.88,215.86,228.68,235.46,232.15,217.68,218.29,223.07,227.53,225.52,217.88,210.35,214.90,215.62,217.19,227.31,215.50,216.68,225.86,213.73,220.56,215.79,213.69,229.88,228.20,235.09,,,,,,,,,,,,,229.13,228.18,227.38,219.76,225.00,219.91,,,,,,,,,,,,,,,,,,,,,,,,219.65,225.15,222.60,212.67,218.07,221.35,220.49,212.48,200.68,198.83,206.18,210.96,215.54,222.77,207.09,212.61,205.05,214.18
2023-10-29 22:27:09+00:00,L9,361.09,293.02,239.36,247.51,233.72,282.11,285.68,244.36,272.15,292.24,257.92,250.21,282.52,288.20,281.04,280.82,468.80,380.80,333.48,513.78,248.20,254.91,263.90,254.14,257.26,259.07,,293.50,337.61,,275.99,280.28,271.31,241.66,249.78,269.89,264.29,258.70,273.94,260.51,264.41,243.58,239.08,253.08,276.96,322.88,317.17,285.34,263.66,266.47,273.43,263.67,286.92,280.67,282.39,276.94,282.81,281.96,287.05,288.54,303.57,296.82,,,235.56,237.39,249.40,,,292.51,291.22,284.54,285.54,285.59,286.09,303.76,282.64,269.82,269.41,279.64,267.25,261.45,274.22,271.64,281.49,296.96,272.95,265.46,261.19,248.03,252.88,250.38,258.59,256.73,331.33,262.86,262.80,266.75,258.20,250.93,255.25,255.74,261.59,,,,,
2023-12-09 22:21:26+00:00,L9,224.12,227.66,234.02,244.11,234.55,245.66,238.25,225.80,233.88,226.18,222.01,214.74,242.14,242.95,239.57,219.04,213.22,219.28,217.18,204.55,203.84,203.31,209.39,211.85,205.66,215.23,219.94,221.32,211.51,212.09,217.52,219.20,216.28,205.08,203.65,208.91,210.21,209.15,226.62,208.87,214.13,205.55,203.42,217.67,210.75,205.51,229.32,225.19,220.07,225.22,217.36,206.14,,,,,,,,,,,,,,,,,,,,,,,,,225.31,216.68,215.08,216.52,208.22,205.29,220.35,221.08,209.09,224.58,212.10,217.86,211.19,208.48,213.40,212.44,216.39,203.39,214.81,218.35,209.31,201.91,197.97,193.16,197.25,204.01,211.85,212.33,198.53,197.29,196.75,204.08
