dates,satname,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0014,nzd0271-0015,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0030,nzd0271-0031,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0045,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0098,nzd0271-0099,nzd0271-0100,nzd0271-0101,nzd0271-0102,nzd0271-0103,nzd0271-0104,nzd0271-0105,nzd0271-0106,nzd0271-0107,nzd0271-0108,nzd0271-0109,nzd0271-0110,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0115,nzd0271-0116,nzd0271-0117,nzd0271-0118,nzd0271-0119,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0125,nzd0271-0126,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0134,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0149,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0162,nzd0271-0163
2010-05-15 21:46:11+00:00,L7,,,,,218.22,249.03,,186.61,,,180.68,,,,,,,,,,133.52,146.55,,,158.11,,135.81,,,,,,,,,,,,,,,,,,,,,,,,190.04,,,,,,275.49,,280.83,296.94,,,,,,,,,,,,,,,,,336.43,333.96,339.63,337.27,335.42,329.42,319.02,304.68,297.92,295.72,290.81,280.19,275.47,268.89,273.15,275.92,281.65,288.61,302.59,316.13,326.93,341.60,344.16,355.89,345.41,318.35,310.64,289.42,258.72,246.00,121.79,145.84,177.16,202.84,229.34,260.19,301.00,339.00,359.29,368.90,392.58,409.22,408.76,401.93,405.83,403.41,400.02,394.90,393.00,389.47,381.93,378.27,377.28,369.51,369.93,372.27,372.00,375.15,372.52,368.54,360.65,359.64,357.18,350.18,354.10,357.88,361.51,371.53,384.56,391.55,410.68,420.81,427.39,422.84,416.08,409.75,396.71,389.89,391.66,393.24,396.70,403.21,408.33,404.71,400.12,392.32,385.95,378.29
2010-06-16 21:46:12+00:00,L7,297.80,288.03,275.66,266.24,265.24,262.09,242.95,239.61,237.10,,,,,,,,210.21,228.27,255.94,262.68,270.38,278.69,283.98,292.02,290.29,288.42,279.22,271.20,261.87,263.22,264.12,262.04,263.60,265.75,270.15,277.67,284.55,295.86,300.52,296.71,292.08,291.00,286.86,288.18,289.90,286.47,286.22,287.16,292.83,296.96,297.48,298.72,305.68,309.05,314.36,309.00,302.76,297.98,290.62,290.10,290.05,293.42,296.54,299.49,297.64,302.30,313.35,320.75,324.76,332.31,335.69,330.52,330.78,324.78,320.98,320.91,320.69,320.28,323.55,324.09,318.98,306.43,302.42,293.34,284.36,279.37,274.89,273.27,263.30,263.50,266.93,265.88,268.74,282.22,296.24,298.00,308.14,329.81,338.85,338.63,323.62,303.56,292.09,,,,,,,,,,,,,,,,,,,,392.79,390.04,389.13,376.87,371.91,365.97,362.26,363.08,362.85,358.19,367.90,358.47,363.34,357.77,349.96,340.31,342.25,342.10,345.45,347.66,349.97,358.47,371.24,384.90,390.75,403.07,416.86,415.45,403.06,391.48,381.85,384.41,378.17,381.64,388.83,395.58,401.37,393.10,390.22,387.76,383.99,364.10
2010-07-02 21:46:16+00:00,L7,308.75,297.22,285.27,288.92,273.75,270.05,258.21,250.23,245.84,250.12,,,,,,,220.44,243.29,262.71,274.64,282.52,286.18,293.57,300.73,304.96,298.97,288.41,281.18,276.52,269.59,270.94,275.57,270.06,273.44,275.23,282.40,292.42,300.20,308.77,306.85,304.44,297.46,296.53,300.20,301.22,296.29,294.35,298.97,298.17,301.63,298.73,305.64,313.40,321.98,318.72,312.50,310.48,313.34,305.18,296.02,296.23,304.03,305.21,312.53,310.92,309.73,316.40,320.60,330.44,335.39,336.67,338.93,336.01,335.71,331.43,327.42,328.82,327.78,332.20,331.87,321.64,314.55,302.25,298.10,286.93,284.90,279.24,276.94,272.10,275.76,279.51,272.74,276.55,287.62,300.52,305.03,313.16,331.63,341.71,341.43,320.78,307.86,301.89,287.75,,174.32,,153.56,169.28,181.59,264.41,301.17,324.16,339.88,349.63,367.67,387.02,401.30,405.51,406.66,402.10,397.02,396.29,392.42,385.21,381.67,377.96,371.60,374.01,371.68,371.85,369.35,368.84,363.72,366.49,360.04,358.49,349.21,,,,,,,,,,,,,,,,,,,,,,,,,,373.21
2010-07-18 21:46:17+00:00,L7,312.92,312.28,295.60,284.04,281.68,275.34,262.99,261.68,246.73,241.80,229.96,225.60,215.81,204.35,198.80,197.70,214.70,235.43,255.26,269.24,273.87,281.50,288.48,300.08,304.37,298.17,288.42,282.97,273.67,270.44,264.53,276.09,279.13,274.04,277.87,289.31,290.02,291.56,303.85,310.20,302.31,295.26,293.03,293.76,296.50,294.66,302.44,294.04,299.14,299.78,307.68,315.34,313.33,312.33,314.37,311.85,304.67,301.17,298.44,294.82,293.22,294.82,301.75,309.59,316.49,315.06,324.74,334.62,336.92,341.75,338.77,324.64,327.53,327.49,331.91,321.33,323.09,323.71,334.35,336.48,326.41,312.61,304.61,296.76,292.84,281.94,276.18,267.91,268.17,264.46,267.46,271.07,271.17,276.43,296.96,307.16,318.10,323.52,326.10,329.35,317.29,316.19,304.60,,,,,,,,,,,,,,,,,,,,,,374.42,369.23,369.35,362.94,362.88,362.99,364.96,364.07,364.64,358.92,363.12,362.31,348.00,343.05,333.48,332.96,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-19 21:46:18+00:00,L7,345.19,329.12,310.98,303.13,301.36,299.22,292.56,278.09,271.07,266.50,252.65,236.95,226.87,218.14,201.65,200.98,232.45,255.95,275.07,282.64,291.63,302.54,308.97,310.63,316.08,313.91,306.48,294.96,283.89,280.44,287.73,288.19,293.48,299.57,298.08,299.34,299.35,309.20,312.86,318.66,319.17,316.21,312.68,303.74,309.74,309.69,312.24,319.33,310.10,312.37,315.05,321.73,328.12,328.64,328.50,332.91,330.12,310.65,318.14,319.79,311.87,313.40,314.08,312.56,311.50,321.41,331.93,337.58,340.87,347.42,348.53,345.92,346.33,343.37,348.88,344.54,341.96,339.94,341.09,337.23,332.11,325.62,313.70,312.63,304.83,299.01,292.08,290.86,285.79,284.42,284.30,288.74,289.79,291.50,305.57,322.00,328.12,340.68,342.54,351.23,349.53,352.01,,270.07,232.20,192.86,,,136.28,278.68,346.42,363.24,357.59,368.71,384.19,386.83,395.75,413.95,416.82,416.64,413.03,415.96,410.28,412.58,401.40,390.13,383.22,374.78,374.11,382.52,379.75,383.94,376.53,372.10,374.90,377.07,363.93,353.59,354.63,345.13,359.34,365.53,373.99,380.65,385.34,397.42,418.33,431.74,446.10,440.54,,,,,,,,,,,,,,
2010-09-04 21:46:21+00:00,L7,358.51,341.40,328.91,322.68,321.60,315.13,308.44,299.28,286.55,275.24,272.27,254.14,239.77,226.07,218.29,226.96,248.95,260.98,278.65,296.03,299.61,311.49,317.42,329.55,334.52,331.63,323.38,313.58,297.48,289.53,292.77,293.02,300.26,311.03,318.46,323.31,321.15,319.17,327.54,331.35,326.70,324.81,327.43,318.65,315.45,317.34,316.34,320.95,317.64,313.25,322.66,329.44,336.27,344.82,338.74,332.22,329.64,316.59,317.36,319.90,318.32,309.91,312.63,319.57,320.40,325.93,331.37,348.57,357.12,357.76,354.76,353.27,352.03,354.49,348.87,342.36,341.35,342.99,347.01,339.23,335.31,325.67,323.81,318.39,310.36,300.75,298.48,292.52,285.38,286.00,281.21,284.41,288.75,294.70,304.14,322.22,332.64,332.40,345.03,350.82,355.79,355.76,302.13,262.37,236.78,221.24,,,119.31,315.95,347.11,358.48,369.56,385.97,386.46,399.44,405.34,415.56,409.55,412.81,412.73,419.77,414.80,407.54,405.14,392.27,390.12,371.38,375.79,380.45,376.77,378.96,369.91,382.69,383.83,381.85,371.00,361.41,360.43,351.94,355.86,355.23,362.03,369.45,378.34,396.00,415.42,433.62,451.85,446.77,444.18,437.85,427.13,410.44,407.01,414.37,423.92,436.99,441.66,439.88,436.83,428.04,426.47,464.68
2010-10-22 21:46:31+00:00,L7,343.70,334.75,324.95,316.94,307.92,302.28,294.34,288.28,271.34,264.78,260.97,252.87,237.07,222.47,216.33,223.22,238.41,259.85,281.62,293.46,298.65,300.31,310.73,325.55,327.78,313.00,310.77,302.62,297.15,287.54,286.16,288.53,289.46,293.40,294.53,302.65,306.90,310.10,314.19,315.56,315.89,319.57,318.39,311.56,313.96,313.49,318.91,315.38,312.54,315.97,320.35,322.81,328.86,338.72,333.52,329.24,327.08,317.07,317.09,315.05,313.39,316.76,313.57,312.33,310.19,318.83,328.36,333.71,341.07,345.14,350.27,348.50,338.71,345.23,350.33,344.45,335.60,340.79,341.43,344.75,341.00,325.25,313.78,312.56,304.36,296.67,291.11,287.44,286.43,288.32,283.83,286.59,295.81,295.68,301.27,317.90,316.23,321.20,336.33,336.31,331.68,322.75,306.92,263.90,216.05,173.06,,,105.26,315.66,341.26,345.32,353.41,372.24,386.05,396.27,407.75,413.42,413.39,410.67,408.49,407.76,402.98,395.65,388.42,383.58,381.45,377.64,376.44,376.68,373.18,372.85,368.28,369.14,368.81,369.24,356.79,353.45,344.20,347.96,344.98,353.37,354.40,368.60,377.70,388.91,402.02,416.73,426.42,423.50,416.85,415.43,400.87,395.32,399.68,401.83,406.05,417.45,420.16,414.71,406.78,404.99,382.95,370.74
2010-11-23 21:46:54+00:00,L7,335.76,321.99,310.11,302.55,295.28,278.68,277.12,267.62,261.57,255.09,245.43,234.88,228.63,218.35,216.90,228.52,239.04,255.22,269.14,280.15,288.13,296.31,304.54,311.26,312.60,306.91,296.74,289.57,284.19,272.95,274.22,280.03,279.98,280.36,288.13,297.49,302.07,304.35,308.81,315.89,312.87,304.00,310.25,307.68,305.88,310.78,304.95,307.87,302.54,306.76,315.83,317.63,326.79,325.82,319.53,317.85,318.14,307.99,310.05,316.01,304.26,310.35,309.52,303.97,305.08,317.55,327.15,325.44,327.66,335.47,351.33,342.36,337.35,339.40,340.29,331.44,338.48,334.07,334.92,343.00,336.20,327.32,312.95,305.09,300.73,294.10,290.13,281.63,282.26,277.38,273.92,274.49,280.80,284.45,293.63,298.09,308.47,314.13,328.67,333.77,329.75,323.36,305.28,264.14,,158.02,,,137.06,305.01,326.85,326.93,339.13,361.03,376.35,394.10,394.37,412.45,404.39,401.25,395.39,394.19,395.38,387.15,382.75,368.69,367.37,366.44,369.63,359.88,361.67,357.72,357.51,356.85,359.67,354.70,351.39,346.77,338.45,337.91,338.52,462.18,432.00,356.74,363.72,379.17,389.72,406.47,412.76,412.87,403.44,394.12,386.52,387.50,381.64,387.28,390.50,397.25,401.60,395.23,391.45,384.72,379.91,363.49
2010-12-09 21:47:03+00:00,L7,316.72,302.40,295.83,282.10,275.64,263.59,255.78,249.39,243.14,236.97,230.99,225.80,209.42,195.72,195.65,200.40,216.32,241.01,258.36,267.97,270.99,274.94,282.16,291.78,296.27,291.27,282.08,277.59,267.99,264.25,257.77,258.96,259.62,266.22,267.99,275.58,283.86,290.68,296.45,297.81,292.64,281.87,281.18,281.86,286.18,280.88,287.28,285.12,286.15,287.42,291.50,300.22,309.69,313.79,311.69,303.33,298.81,293.78,288.15,289.23,289.95,292.36,290.71,288.35,289.83,294.93,304.64,313.16,316.74,326.16,331.62,332.46,325.02,326.34,323.21,322.21,325.44,324.01,319.41,324.63,320.71,304.88,303.19,291.65,286.02,279.68,271.76,266.65,268.61,262.13,262.77,259.17,264.85,267.34,271.97,284.58,293.82,298.76,310.24,325.71,318.12,315.79,295.34,252.37,,129.09,87.21,,104.60,297.62,297.27,301.50,312.69,333.47,357.25,364.93,383.21,392.59,395.04,389.52,384.05,386.95,385.70,378.74,375.99,361.62,361.71,359.61,351.62,350.52,342.05,345.71,342.80,345.40,340.23,344.55,334.72,328.82,327.41,321.01,325.71,323.85,335.90,345.16,348.92,357.09,381.39,391.55,400.69,399.81,399.95,385.66,378.92,368.43,372.51,370.92,376.42,385.92,388.39,381.07,379.49,371.99,367.15,332.60
2010-12-25 21:47:11+00:00,L7,318.20,306.18,299.81,288.20,283.98,268.08,262.25,255.26,252.96,239.81,235.53,231.31,219.69,206.71,203.34,213.05,226.80,245.79,262.66,270.15,277.63,281.63,292.57,301.16,305.94,305.70,294.00,286.31,283.90,283.12,276.33,275.79,275.27,279.51,276.86,290.29,296.97,302.94,307.55,306.89,307.96,303.52,299.95,301.27,304.69,305.28,307.80,308.13,309.34,302.79,306.21,310.33,321.50,328.35,326.56,318.52,314.23,307.18,309.39,306.16,312.82,312.17,316.62,309.61,311.22,314.10,330.09,332.77,336.53,345.12,346.62,346.21,339.43,344.15,341.89,342.24,343.19,341.66,337.05,338.85,337.63,327.37,315.78,311.92,301.70,293.66,289.10,283.59,284.38,276.55,278.70,275.34,284.62,287.02,296.26,303.48,311.69,320.95,334.69,335.19,334.06,321.62,304.87,,,148.66,123.27,,117.15,300.71,317.59,329.41,338.66,356.78,371.75,385.08,395.79,405.61,407.63,407.84,408.45,397.26,394.51,390.41,381.59,376.27,374.30,371.73,368.90,358.84,363.26,356.58,356.57,356.14,350.63,354.60,349.75,341.29,332.26,336.80,338.60,342.27,346.65,353.09,356.37,381.59,389.54,394.82,411.01,406.43,402.22,390.07,386.05,383.10,378.33,380.65,381.13,391.47,395.89,395.15,387.35,376.75,369.88,341.49
2011-01-02 21:43:59+00:00,L5,333.92,336.70,321.84,326.93,314.41,295.10,286.86,286.04,274.19,268.04,256.75,254.91,247.81,240.24,238.03,233.94,240.66,260.02,277.49,279.55,288.28,297.25,300.70,310.60,316.37,320.60,316.62,304.38,294.13,286.01,285.52,281.78,291.47,306.63,303.43,302.98,310.27,317.17,320.08,312.85,308.19,306.24,297.61,305.51,309.19,306.51,306.17,312.15,311.96,310.81,313.16,329.21,335.45,336.09,336.64,328.72,322.26,307.74,304.32,309.36,310.40,308.89,307.77,313.50,313.63,320.40,325.55,335.48,335.96,339.14,355.18,353.42,341.33,336.19,329.24,334.56,335.76,338.50,333.98,336.54,339.10,327.42,317.87,312.95,307.71,297.98,281.42,273.03,274.71,272.69,270.98,271.80,273.89,283.12,292.14,300.39,311.52,317.94,329.56,336.96,321.50,320.57,297.43,,174.33,133.51,115.32,,129.35,295.56,331.25,327.47,327.20,353.12,363.23,376.86,383.81,402.23,402.71,405.10,398.68,397.91,395.44,386.73,377.59,366.83,364.02,368.51,369.61,354.61,362.68,370.25,361.44,360.35,362.84,360.64,351.07,345.69,335.39,333.79,337.32,337.14,346.21,356.50,367.39,378.17,390.84,405.79,420.58,412.81,409.00,395.80,392.65,391.10,385.30,390.44,404.54,418.09,420.26,412.53,402.21,399.96,405.75,350.54
2011-01-18 21:44:00+00:00,L5,338.74,330.82,323.89,319.75,312.11,297.72,281.50,275.19,268.34,264.79,254.43,249.49,230.66,218.74,215.30,223.97,237.95,257.74,272.87,287.58,298.19,310.98,319.64,328.48,333.25,318.23,310.66,307.06,302.55,305.10,296.53,300.14,302.87,300.92,307.00,311.05,309.04,310.50,314.86,319.63,309.32,309.67,308.61,303.11,303.13,309.74,318.76,316.27,316.55,315.19,320.71,325.42,332.88,336.25,336.14,318.34,314.88,310.45,312.93,307.72,310.66,312.13,313.69,318.88,322.19,322.22,330.16,339.92,344.92,350.08,347.04,341.15,337.44,337.27,340.08,334.78,337.44,336.39,342.07,344.37,337.68,330.75,326.21,312.85,302.66,283.85,280.54,278.00,274.23,271.22,268.58,278.71,286.08,285.05,293.90,300.53,311.80,319.94,319.71,324.93,322.68,316.26,298.85,,172.48,131.77,102.88,,153.29,305.30,326.04,317.84,328.55,344.02,359.71,375.54,389.53,414.29,416.38,409.31,408.76,403.94,399.86,380.45,367.97,369.19,362.51,364.08,362.56,370.03,370.31,368.36,367.77,365.35,365.01,365.13,346.04,336.12,336.68,330.17,332.23,344.83,356.93,367.74,372.16,385.21,397.61,411.09,418.85,403.95,400.99,396.49,390.97,389.57,386.58,397.73,405.05,413.09,412.53,406.77,403.45,395.09,383.52,343.64
2011-01-26 21:47:26+00:00,L7,334.96,325.52,306.04,300.63,296.06,288.78,269.07,266.15,261.64,256.48,243.01,240.24,227.95,220.00,213.27,220.75,233.84,253.02,264.97,277.93,288.29,295.91,298.85,307.83,308.81,303.57,294.45,283.99,284.70,281.71,275.45,276.82,278.11,278.26,282.16,293.60,298.31,303.00,313.27,310.47,306.41,307.40,304.57,296.28,299.52,302.76,306.15,297.68,299.75,307.98,312.56,312.60,317.71,319.81,319.47,313.80,301.71,306.16,304.25,296.40,302.51,308.73,305.30,307.99,304.00,309.96,315.32,318.06,329.15,338.67,340.90,335.60,331.43,337.26,339.14,338.45,335.54,327.49,334.48,331.86,326.80,317.21,307.01,297.06,295.75,287.81,284.65,275.81,269.80,270.18,272.93,269.91,271.17,278.10,279.66,285.17,296.50,305.28,318.42,328.42,322.03,317.20,296.67,,,116.00,80.43,,130.55,289.31,308.35,328.24,328.80,353.46,364.15,381.59,388.61,398.86,400.24,404.49,400.42,391.84,391.46,381.99,377.57,368.61,372.49,364.07,366.21,360.87,358.53,358.51,357.11,351.25,350.94,350.17,349.85,338.18,333.59,333.04,332.39,336.75,342.74,348.05,356.48,369.92,382.55,392.77,408.29,410.04,403.13,392.59,382.34,384.46,379.32,385.74,390.16,395.94,399.32,391.66,380.69,375.66,371.12,357.81
2011-02-27 21:47:35+00:00,L7,359.11,341.52,331.96,329.10,321.22,310.17,297.65,290.72,284.99,275.95,275.16,264.66,249.82,243.81,241.68,249.34,262.39,278.01,289.95,291.15,302.95,310.91,321.15,333.21,338.88,333.18,321.72,315.75,311.70,306.30,303.51,301.39,303.39,313.62,309.26,314.90,323.10,324.30,336.64,336.37,327.80,321.51,324.70,323.52,320.00,323.73,325.27,320.81,325.26,328.83,329.91,336.57,340.40,343.80,342.86,335.34,334.24,325.79,320.37,321.39,322.21,325.15,327.83,325.88,331.87,335.48,337.74,340.82,346.48,352.62,353.97,348.01,344.86,348.81,346.63,345.64,352.25,347.66,347.52,345.18,344.54,334.07,326.38,316.68,308.14,297.67,287.33,286.16,281.41,280.26,280.27,277.91,285.11,285.79,293.70,301.44,312.97,326.10,337.45,343.71,327.94,341.64,311.74,,,140.35,,,264.89,303.76,323.32,336.73,345.73,361.66,370.43,391.60,405.24,407.14,417.00,421.80,415.52,408.92,400.51,394.33,388.95,382.02,380.32,369.34,375.03,376.27,374.71,374.88,371.85,373.49,372.03,366.90,356.88,353.28,342.91,345.08,350.56,353.97,357.17,368.30,377.65,391.02,399.66,410.37,424.24,420.08,414.85,406.27,400.80,394.41,403.82,410.14,415.20,429.32,431.56,424.22,420.16,423.40,428.98,447.51
2011-03-15 21:47:38+00:00,L7,361.91,341.99,334.33,330.69,328.16,326.31,320.81,298.12,295.51,291.68,276.51,257.02,259.51,251.18,250.69,254.88,266.39,289.82,307.89,310.81,318.01,322.00,328.44,341.10,348.76,342.03,332.18,317.28,314.93,312.68,318.18,316.91,315.82,322.63,325.66,331.28,342.73,338.95,342.13,340.92,341.86,344.60,337.77,329.84,332.70,336.40,333.08,332.82,333.13,334.76,341.75,345.14,345.88,359.24,349.06,345.90,342.90,337.85,336.27,336.49,333.89,327.55,327.89,337.21,345.85,337.94,341.65,354.44,363.62,369.37,377.16,363.16,358.42,364.51,359.18,358.49,356.49,356.90,358.06,356.52,354.97,343.29,339.77,324.53,315.93,310.19,299.43,301.86,293.88,289.89,284.78,287.30,294.47,299.67,306.64,315.86,329.53,348.58,361.25,352.62,353.51,348.79,,267.90,246.99,195.00,,,273.10,310.82,342.02,349.72,362.68,372.01,381.84,390.14,406.93,417.61,420.74,427.49,417.91,415.53,406.15,405.76,403.48,397.31,382.38,385.94,385.23,381.34,382.38,385.72,377.14,383.23,379.91,378.41,365.02,357.48,354.90,355.01,356.39,363.74,374.59,378.62,383.82,399.94,414.69,424.52,436.27,438.57,433.65,431.94,425.96,418.19,411.15,421.21,438.36,438.16,440.60,441.36,436.56,424.52,430.91,461.71
2011-03-31 21:47:41+00:00,L7,349.97,327.07,314.75,307.30,305.06,302.89,301.18,293.24,285.49,275.68,267.09,254.72,235.83,225.93,225.29,227.39,246.87,268.96,287.31,299.34,304.77,308.87,316.58,327.97,332.23,328.13,316.20,311.03,295.67,290.95,288.26,289.95,295.65,298.35,305.23,310.26,316.08,323.48,325.19,326.08,322.30,318.27,317.99,312.91,308.12,306.56,308.72,309.15,309.43,311.79,315.59,319.10,325.60,330.02,331.90,325.50,322.80,318.47,319.54,318.91,315.24,316.61,314.46,319.53,322.96,323.40,327.24,333.67,342.03,349.37,346.60,341.67,336.97,341.43,340.51,337.26,338.59,339.23,343.34,344.16,336.93,332.14,320.95,314.82,303.57,298.19,289.03,281.37,279.36,278.23,275.52,277.50,281.80,289.07,292.38,305.13,315.24,332.00,340.88,341.29,333.48,324.07,289.85,262.41,234.11,207.77,,,263.33,296.61,319.27,335.28,346.18,359.68,367.19,374.63,393.03,404.03,413.88,416.57,405.97,394.98,398.22,390.62,393.01,383.20,371.15,367.71,369.32,373.10,368.39,366.05,364.40,361.49,363.90,360.06,349.83,342.00,337.16,335.05,337.17,344.12,348.85,359.36,370.80,385.30,394.69,407.78,418.27,415.02,409.49,401.59,397.37,392.38,395.33,395.86,403.08,413.25,413.33,411.75,410.90,408.59,407.53,415.70
2011-04-16 21:47:40+00:00,L7,342.69,327.10,310.87,310.21,303.77,301.12,295.05,297.27,290.30,275.73,263.26,252.60,231.34,221.81,224.59,237.33,254.22,273.99,293.69,303.55,306.18,306.91,316.53,325.53,331.72,324.22,311.93,298.15,291.54,291.77,292.93,294.20,300.16,304.74,301.62,303.64,307.47,313.57,320.05,321.02,317.91,314.90,313.39,315.99,316.01,310.90,317.74,318.25,317.69,319.96,320.04,327.81,328.32,334.24,332.99,327.07,322.27,321.81,317.99,313.65,315.75,316.99,321.57,324.76,327.14,325.38,335.87,340.09,344.72,353.21,350.58,347.52,343.64,343.52,346.08,344.38,340.51,341.53,343.79,345.47,341.07,334.10,323.56,315.50,305.43,295.74,293.24,288.73,279.50,282.01,281.75,285.43,287.97,293.72,298.67,314.76,324.65,332.80,336.01,346.66,342.00,316.51,288.46,267.70,253.21,227.28,,119.27,288.59,307.47,316.36,339.85,345.68,362.52,367.22,372.03,392.66,410.50,417.70,416.24,412.83,402.55,402.81,391.91,385.29,383.73,374.63,372.08,374.64,377.14,370.61,371.31,370.55,369.22,369.50,365.96,351.25,342.06,340.41,340.18,340.85,356.75,355.92,370.55,381.33,388.84,404.96,420.12,427.40,422.26,419.06,416.16,405.06,405.89,402.80,407.72,412.81,424.52,429.11,417.03,414.50,411.93,409.76,442.25
2011-05-02 21:47:41+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.20,,,,,,,,,,,,,,288.47,273.99,273.08,244.02,322.95,,,,,634.49,,,,,,,,,,,,,127.20,315.66,264.18,204.65,251.37,627.11,641.97,600.32,645.58,644.88,612.29,649.34,,,227.20,239.00,617.81,645.52,633.99,617.32,578.84,624.50,542.29,601.29,601.06,638.80,642.90,398.15,442.48,432.20,432.58,217.21,219.59,215.21,284.87,159.97,,,105.09,251.62,307.08,479.60,460.64,472.59,462.48,421.44,390.72,592.39,226.14,,,,,,,,
2011-05-18 21:47:38+00:00,L7,306.16,298.01,287.31,277.91,274.41,272.58,266.28,262.29,255.87,246.05,,,,,,209.13,225.93,245.76,260.34,271.57,279.09,280.42,288.61,299.84,305.28,295.10,285.20,281.55,275.66,269.39,272.87,270.91,268.18,275.50,279.38,287.05,294.07,300.38,306.68,305.66,301.84,295.90,302.02,297.57,294.27,294.39,294.55,293.79,298.47,302.06,305.30,311.53,308.25,313.18,320.99,308.27,307.20,303.03,300.42,297.99,302.39,301.91,301.51,304.87,311.80,313.56,321.68,322.07,334.45,340.39,339.12,337.61,336.07,332.34,335.25,336.98,330.32,334.30,326.25,335.05,328.39,321.87,321.88,306.65,299.48,290.26,283.12,276.22,269.20,267.87,267.79,265.78,267.42,281.07,290.64,302.22,310.64,321.82,331.80,337.03,319.74,301.83,284.83,277.59,,,,,,,,,,,,,,398.03,402.18,399.72,407.80,394.80,395.43,391.12,384.36,373.51,376.02,364.86,369.18,359.20,359.29,361.18,364.38,365.34,360.08,356.70,353.38,348.84,339.08,337.25,337.77,345.72,349.86,357.41,368.89,387.91,398.04,414.96,423.75,416.55,413.03,408.00,397.29,394.19,391.56,387.84,,,,,,,,
2011-06-19 21:47:38+00:00,L7,299.55,295.03,274.37,264.62,265.45,263.75,257.27,250.72,245.98,237.65,229.27,213.12,202.07,189.13,185.15,194.06,219.41,237.80,251.04,255.82,270.93,273.91,286.68,294.37,291.45,284.06,282.30,275.19,266.54,254.38,258.71,260.64,261.23,261.93,266.69,270.49,276.26,280.22,291.04,297.97,296.48,294.25,297.01,288.07,287.00,289.22,288.28,290.63,292.08,291.70,295.02,300.34,303.78,311.04,311.30,309.10,304.15,304.43,298.40,296.01,295.24,297.43,300.88,299.18,304.87,305.35,303.93,315.11,325.79,330.93,329.26,327.78,328.35,329.43,327.95,325.11,326.87,324.57,327.00,333.12,322.08,304.83,298.07,292.25,288.94,279.90,274.74,274.69,273.66,266.70,266.11,258.78,265.30,268.53,275.34,286.78,302.70,312.15,319.44,319.95,313.33,293.61,284.25,266.37,237.47,,,,,,,,,,,,362.84,389.61,395.48,385.56,385.26,386.97,377.18,376.43,367.81,363.88,365.67,362.94,362.92,359.83,353.53,353.04,345.10,348.82,345.53,346.58,328.24,326.80,330.87,336.50,337.14,339.20,345.81,351.50,355.83,368.31,385.17,392.94,402.14,399.60,394.83,390.65,388.03,382.66,377.97,380.39,383.21,391.88,390.21,384.79,384.51,379.94,369.40,356.52
